"","Average-normalized count","Variance-normalized count"
"HLA-DOB - mRNA",6.34288966052745,1.26013747819798
"ANGPTL4 - mRNA",7.91388677322041,2.62484243307658
"TNFRSF25 - mRNA",7.10260685942275,0.311552155963097
"MS4A4A - mRNA",7.03938397718648,1.40590696619442
"CLEC5A - mRNA",6.84221439189135,1.4581595549814
"ITGAM - mRNA",6.76657877178955,1.35523877079912
"MMP9 - mRNA",7.4357904398274,0.509381618167894
"CD7 - mRNA",6.08787880153005,2.90147880635594
"VHL - mRNA",6.8741150781337,1.76083505396026
"OLFML2B - mRNA",7.16894351861742,1.55942983546613
"IL6 - mRNA",8.10561525207202,1.88038991947592
"TNFRSF1A - mRNA",7.12805937308067,0.763332723647866
"DKK1 - mRNA",4.5392220433286,1.70975556746726
"FANCA - mRNA",5.41870153326599,3.09183321160902
"TNF - mRNA",7.0356610025823,0.939041304505481
"LTB - mRNA",5.86897428939212,2.05831915876726
"PPARGC1B - mRNA",7.48348424863859,0.446758484678565
"RPS6KB1 - mRNA",7.36157305899227,0.33847535507014
"CD38 - mRNA",6.04436207644979,2.0414850889796
"DTX3L - mRNA",7.28504458898265,0.522313322246726
"TMEM173 - mRNA",7.15573301413195,0.754590909058994
"NEIL1 - mRNA",7.35419179653347,0.474811971190154
"HELLS - mRNA",6.8050402967632,0.517626311193877
"TGFBR1 - mRNA",7.37388179245454,0.989213081098124
"MB21D1 - mRNA",7.07402016817715,1.1627934205944
"CCR2 - mRNA",6.72310052163494,1.18067346645162
"MSH2 - mRNA",7.23228290671619,0.505629958106767
"RAD51 - mRNA",7.00125247194104,0.926250513649751
"TNFRSF18 - mRNA",6.51844083557262,1.07532394582061
"FCGR3A/B - mRNA",7.71110951597881,0.250925544880651
"STAT1 - mRNA",8.4074532564226,0.342739244003712
"CTSS - mRNA",9.00714024741494,0.945354400801262
"PDK1 - mRNA",7.16329592518447,1.01121427176981
"ITGAV - mRNA",7.56064297739128,1.80521837490302
"ANGPT1 - mRNA",6.71539900631733,1.35937460011964
"BCL6B - mRNA",6.72392251021819,1.38459858275017
"CDH2 - mRNA",7.49219690551294,1.55423621898865
"CSF3R - mRNA",6.61704794108778,1.13524176949167
"RELB - mRNA",5.97003820040497,2.43909100049243
"CXCL16 - mRNA",6.98657119350362,0.819587550720204
"IL6R - mRNA",6.41514038841977,1.49392552064313
"PDGFA - mRNA",7.1520668276122,0.867914959471028
"PIK3R1 - mRNA",5.90272063171164,3.13383981803223
"HK1 - mRNA",7.30128024057433,0.95658140651987
"AXL - mRNA",6.13292968230446,2.33406904915
"HK2 - mRNA",7.20821272558315,1.4205156321678
"PDGFRB - mRNA",6.12323050238122,2.90586865424524
"FADD - mRNA",5.82726881212839,3.23251149539286
"CD74 - mRNA",9.60320129883636,2.59536348315645
"RIPK2 - mRNA",7.20008620453382,1.07749375766711
"CD45RB - mRNA",6.93154490491973,1.11295937759164
"BAD - mRNA",7.59656818533565,0.336699951621106
"PKM - mRNA",9.93605929016244,2.11846213501725
"KLRB1 - mRNA",5.54461959640553,2.35659192757033
"ADORA2A - mRNA",6.71227882687261,1.48262157495145
"IFIT1 - mRNA",5.66073828756036,3.10050532731825
"UBE2T - mRNA",6.58228435494744,1.92034158756813
"RPL23 - mRNA",9.83148033735356,3.65002698684211
"ARG2 - mRNA",7.45359858996784,0.191697061594319
"TGFBR2 - mRNA",6.89122954590303,1.60083980033953
"CRABP2 - mRNA",7.31868973023777,0.94310074709819
"BLK - mRNA",5.92783959029382,2.43807983240277
"CCL14 - mRNA",5.51674467873406,2.13210156129367
"CCNB1 - mRNA",6.64231470660208,1.08240890682306
"STAT2 - mRNA",7.49217826701871,0.344955235014317
"IKBKB - mRNA",5.22259754501927,1.8016980630278
"ZEB2 - mRNA",6.44283654358308,2.0962985838482
"LRRC32 - mRNA",7.24607957926042,0.242558705405496
"IL22RA1 - mRNA",6.75353806897128,1.53681604555586
"ELOB - mRNA",5.7941893806799,2.03281043546057
"ITGA1 - mRNA",7.14138762088412,1.12743273011905
"IL24 - mRNA",6.68090817021056,3.38405562252021
"PVRIG - mRNA",7.90614628044924,0.363288429258745
"RB1 - mRNA",6.47396514874611,2.09480219147523
"SRP54 - mRNA",6.51791710691793,1.63801468241564
"ICAM3 - mRNA",7.45762832868431,1.2903722482037
"CCR5 - mRNA",6.83168070960445,1.59242615650898
"CTLA4 - mRNA",6.68924596294133,1.81585965953022
"GLS - mRNA",7.49671124961215,0.428981695867557
"ITGAE - mRNA",6.97169337772377,0.553513202043909
"MET - mRNA",8.53351582924444,1.0221143335584
"WNT3A - mRNA",6.64474858948842,1.25483955072054
"TYMP - mRNA",8.10330435307256,0.366388806901973
"IFI16 - mRNA",7.07064242872326,1.58247376368351
"PVR - mRNA",6.6006740107143,1.00761840520366
"P4HA2 - mRNA",6.34583358446401,2.36737887118986
"BRIP1 - mRNA",6.12809203835722,1.75044600739444
"ESR1 - mRNA",6.0995911641304,2.10064717405811
"DAB2 - mRNA",7.33459517696471,0.751322501704
"DUSP1 - mRNA",8.72209655518912,4.04815181170106
"CD8B - mRNA",6.82302325516452,1.11386582947459
"ACVR1C - mRNA",6.30276029743663,2.13567585264109
"IL15 - mRNA",6.84306495022125,0.507028245642864
"KIR3DL1 - mRNA",6.52436965109674,2.12252507623828
"CDH1 - mRNA",7.33647743231004,1.07789386024787
"HES1 - mRNA",7.01605897903776,0.967900196758547
"IHH - mRNA",6.41101418719505,1.444704310586
"CCL19 - mRNA",7.04067795837862,0.534345425001371
"C2 - mRNA",6.55551897748178,2.05633124033205
"TLR7 - mRNA",6.61145364650055,0.909825519585169
"IL2RA - mRNA",6.73103669451187,1.58236224235231
"PRKAA2 - mRNA",6.48618273855999,0.888481587851732
"COL11A2 - mRNA",7.19562346305906,0.626058752485954
"TNFRSF10D - mRNA",6.51770167483647,0.995982586885846
"SIGLEC8 - mRNA",5.9792975731252,1.15856537691817
"PC - mRNA",6.20929885616711,1.99479563671246
"IL17A - mRNA",5.20534785336129,2.05982233628479
"GLI1 - mRNA",6.563423042022,1.16061186901696
"GNG4 - mRNA",6.30370915489638,1.96301190464211
"LDHB - mRNA",8.23852954960294,2.42905613896951
"DTX4 - mRNA",6.52557923934038,2.28268922075752
"CD3G - mRNA",6.35531109487756,1.609442151464
"S100A8 - mRNA",6.35808368450038,1.2223092543785
"ZC3H12A - mRNA",6.46383784376838,1.35423105827157
"IER3 - mRNA",7.1312093222067,2.33137229487112
"CD4 - mRNA",5.8763119774101,2.24727685762741
"S100A12 - mRNA",5.97298549233993,2.32073776681902
"CD6 - mRNA",7.00421641200143,0.44524994720627
"CD163 - mRNA",6.87921603825635,2.1295638588284
"DUSP2 - mRNA",6.09678055759599,1.81236586884247
"HERC6 - mRNA",5.59783743392739,1.96627710208618
"MRC1 - mRNA",6.3604031020232,1.41765411558753
"DLL4 - mRNA",5.94154899920085,1.80655924208327
"SAMSN1 - mRNA",6.24409363599668,1.94661851469871
"CD28 - mRNA",5.88358640422413,1.97473590529686
"TAP2 - mRNA",6.97923153549643,1.00987360021626
"ICOS - mRNA",6.03602650076077,1.39284684870857
"TNFSF12 - mRNA",5.92198219980293,1.76621430307345
"IFITM2 - mRNA",8.19858090790132,0.644665360315702
"DNMT1 - mRNA",6.81154386219132,1.26809676732691
"TNFSF8 - mRNA",6.37163771373271,2.00974995184759
"TGFB2 - mRNA",6.95154073406875,1.44000088931965
"TMEM140 - mRNA",6.59507517833492,2.08666690762385
"COL11A1 - mRNA",6.56085191365864,1.2266911806441
"GIMAP6 - mRNA",6.56345335332775,0.815675283259299
"IRF4 - mRNA",7.16553947169479,0.382471922577972
"BNIP3 - mRNA",8.75084086915837,0.311471384976211
"FPR3 - mRNA",7.48889201661285,0.357378181593023
"HLA-C - mRNA",8.80178568803601,0.591357290259381
"VEGFC - mRNA",6.22794160563573,1.38354097857824
"SIGLEC1 - mRNA",6.48298586869485,1.66100117780966
"BID - mRNA",6.96595773595195,0.615875326921049
"MAPK10 - mRNA",6.7101880377745,1.01517257180101
"FCN1 - mRNA",6.31752139786195,1.88367268740038
"H2AFX - mRNA",6.68242643290087,1.11778533495396
"CBLC - mRNA",5.86169269114025,1.45509738488954
"CASP3 - mRNA",7.13646468060535,0.665155458139122
"PIAS4 - mRNA",7.23265803979506,0.570316457580528
"HLA-DRA - mRNA",8.98918303419576,4.78619416562288
"ULBP2 - mRNA",7.60380330252831,0.234412061378767
"CASP1 - mRNA",7.14635905158089,0.690758940243843
"MS4A2 - mRNA",5.8096657528087,2.1450456373218
"HSD11B1 - mRNA",6.45195754782515,1.41020530716611
"GAS1 - mRNA",6.65396274476733,1.03682586724376
"FUT4 - mRNA",7.15816247400954,0.336983941145196
"CSF1 - mRNA",6.47073730053208,1.583270963373
"FAM30A - mRNA",6.08100822008388,1.60295326001673
"ITPK1 - mRNA",7.74314882735323,0.223095087920252
"BCAT1 - mRNA",6.5414071304064,1.4677549848795
"CD80 - mRNA",6.15115601813077,1.74165530983756
"C1QB - mRNA",7.39655391421861,2.74420871195339
"RELN - mRNA",5.90759653935729,1.49188068514252
"ICAM5 - mRNA",6.82559139790669,1.03024561368899
"MAML2 - mRNA",6.47533316654512,1.34044100200326
"OLR1 - mRNA",6.59992215860332,2.17188210980506
"NFKBIE - mRNA",6.72687403586434,1.18554308603518
"WNT11 - mRNA",5.86898819147831,2.25905941323289
"LILRA3 - mRNA",6.76473209010194,1.5300822518897
"TNFSF13B - mRNA",7.00384066120189,0.620883779984289
"TDO2 - mRNA",6.00263317573042,2.04528861079567
"MAP3K5 - mRNA",6.82556501454831,0.561079216828581
"HLA-F - mRNA",6.80240224438385,1.48873385964247
"CD3E - mRNA",6.33719098702108,1.02558273727222
"RRM2 - mRNA",7.18060146528611,1.39834785090072
"C7 - mRNA",6.31407871419418,0.994900046098522
"TNFRSF14 - mRNA",6.90776858372281,1.1563770480397
"FCGRT - mRNA",5.86036987205854,1.47207521479503
"WNT2 - mRNA",5.95235793949848,1.55219755920715
"MICB - mRNA",6.76161279136962,0.867439503907144
"HMGA1 - mRNA",7.51232384468657,1.39619585172506
"IL21R - mRNA",5.84010116472161,1.61580012684023
"CD300A - mRNA",7.01183586924227,0.791449628259339
"TWIST1 - mRNA",5.66977544956489,2.04468554002736
"IL1RN - mRNA",6.08877177138354,1.42686769294808
"CXCL1 - mRNA",8.06818598572904,3.75369503536909
"SFXN1 - mRNA",6.99385457717952,1.38985410915966
"GNLY - mRNA",6.06962410684912,2.29293139808148
"NID2 - mRNA",6.16491629548372,1.72744479716609
"NECTIN1 - mRNA",6.12242984862051,1.3216079728616
"SERPINA1 - mRNA",8.10256538103203,2.88448822214551
"PDGFB - mRNA",5.19466407283462,1.77004737740728
"HLA-B - mRNA",9.68254787584133,5.12634153945021
"VCAM1 - mRNA",7.79124954201986,1.77480039477683
"HLA-DPB1 - mRNA",7.83569508917344,3.6368344210942
"HLA-DOA - mRNA",7.89972359791645,0.413190626324367
"GBP2 - mRNA",7.39101712164251,1.37065244217061
"ATM - mRNA",6.7049299534279,0.568267695431844
"PSMB8 - mRNA",7.99010218072305,0.612622717970058
"MLH1 - mRNA",7.2861888507832,0.562096527606795
"PLA1A - mRNA",5.95420513052699,1.66638090126949
"NT5E - mRNA",6.6951429398725,0.908101041472177
"PALMD - mRNA",6.84244461746367,0.742938681598646
"UBA7 - mRNA",6.81467010030054,0.434709152373977
"PIK3CD - mRNA",6.39016052378742,0.85519301996465
"NOD2 - mRNA",6.55765465431091,1.04354204712246
"CEACAM3 - mRNA",6.05691803357181,1.83998187754994
"RIPK3 - mRNA",6.00855233201565,1.87708197416713
"IL1R2 - mRNA",7.46345789457007,0.249216539801801
"JAK1 - mRNA",7.58944047013735,0.195793693642175
"ENO1 - mRNA",9.80236466783989,3.05666035867412
"LILRA1 - mRNA",7.87462515307395,0.374809727349844
"BBS1 - mRNA",7.17809767776907,1.45891587689548
"MYD88 - mRNA",7.73046260561,0.222257803722143
"CXCR3 - mRNA",6.6551451424429,1.46416799976955
"CD1C - mRNA",6.26088638513979,1.57168930824703
"TLR9 - mRNA",7.14781711316676,0.537955704968195
"CCL7 - mRNA",7.04952795193985,0.977163350401837
"CPA3 - mRNA",6.64292529026537,2.3534302954232
"SH2D1A - mRNA",7.0006993183889,0.826808624657069
"CCR4 - mRNA",6.66720473588,1.04295829605806
"HDAC4 - mRNA",5.88220181246486,1.88862506166059
"POLD1 - mRNA",6.13509711265625,1.08542968390367
"PTPN11 - mRNA",8.45237196224088,0.873011208972404
"JAK2 - mRNA",6.64527115820638,0.768617679034321
"WNT10A - mRNA",6.8525775926287,0.744897671220358
"ITGB2 - mRNA",7.95420049231438,0.818455425204066
"TYMS - mRNA",7.07419838731594,1.16384535534914
"KAT2B - mRNA",6.88807235889608,1.06912780343118
"ITGA6 - mRNA",7.33749962026251,0.79007458204713
"TBX21 - mRNA",7.53769472932919,0.370904148934264
"BRCA1 - mRNA",6.36976929430201,2.3601739227752
"COL17A1 - mRNA",6.59274414252673,1.21215693464143
"BIRC3 - mRNA",7.17919767282768,0.378814526912874
"KRAS - mRNA",7.39416081053,0.165982631693392
"IL11RA - mRNA",7.19124676865721,0.696859949800787
"SIRPA - mRNA",7.48542774857459,0.548368165989188
"CEBPB - mRNA",8.04324362028298,0.432511028221615
"VTCN1 - mRNA",7.43652771909691,0.337006458397203
"SGK1 - mRNA",8.18350731998254,0.570595908316611
"NLRC5 - mRNA",6.60357124689845,1.10187093202173
"CCL8 - mRNA",7.32057687565472,0.25704644844207
"TRAF1 - mRNA",7.01326229315523,0.50391004580365
"ADAM12 - mRNA",7.24454181134425,0.351827332106422
"MMRN2 - mRNA",7.22249804629203,1.27484290591653
"PTGS2 - mRNA",7.48479427349129,1.71050921265436
"SMAD5 - mRNA",7.12596361305049,0.254689199300835
"LCK - mRNA",7.29442840440186,0.213774354079053
"ITGB3 - mRNA",7.009775662967,0.835075805141981
"FCGR2B - mRNA",7.2727666876585,0.361851884505408
"NRAS - mRNA",7.81195471319034,0.103695169384479
"IL34 - mRNA",7.21335334676204,0.408995574244709
"LAMA1 - mRNA",7.12330803820004,0.765351422751717
"CLEC4E - mRNA",7.30487555163172,0.335739199409446
"IL18R1 - mRNA",6.62827942645746,1.3583798369494
"MFNG - mRNA",7.39750473242702,0.414195211666535
"TTC30A - mRNA",7.03336814112954,1.2317904928685
"TNFRSF10C - mRNA",6.80731863513742,1.61806230397239
