"","Log2 fold change","std error (log2)","Lower confidence limit (log2)","Upper confidence limit (log2)","Linear fold change","Lower confidence limit (linear)","Upper confidence limit (linear)","P-value","BY.p.value","method","probe.ID"
"FCGR2A-mRNA",-0.69,0.749,-2.16,0.778,0.62,0.224,1.71,0.36,1,"lm.nb","NM_021642.3:60"
"PSMB5-mRNA",0.66,0.716,-0.745,2.06,1.58,0.597,4.18,0.361,1,"lm.nb","NM_001130725.1:426"
"RBL2-mRNA",0.684,0.75,-0.786,2.15,1.61,0.58,4.45,0.365,1,"lm.nb","NM_001323611.1:1085"
"GPR160-mRNA",0.995,1.09,-1.15,3.14,1.99,0.451,8.81,0.366,1,"lm.nb","NM_014373.1:760"
"RICTOR-mRNA",0.84,0.926,-0.975,2.66,1.79,0.509,6.3,0.368,1,"lm.nb","NM_001285439.1:117"
"SLC7A5-mRNA",0.421,0.465,-0.491,1.33,1.34,0.712,2.52,0.369,1,"lm.nb","NM_003486.6:2011"
"FCGR3A/B-mRNA",-0.704,0.779,-2.23,0.823,0.614,0.213,1.77,0.369,1,"lm.nb","NM_000570.4:255"
"NF1-mRNA",0.819,0.907,-0.959,2.6,1.76,0.514,6.05,0.37,1,"lm.nb","NM_000267.3:1260"
"LAMA1-mRNA",-0.513,0.569,-1.63,0.601,0.701,0.324,1.52,0.37,1,"lm.nb","NM_005559.3:9002"
"MTOR-mRNA",0.62,0.691,-0.735,1.98,1.54,0.601,3.93,0.373,1,"lm.nb","NM_004958.3:3444"
"UBE2C-mRNA",0.926,1.04,-1.11,2.96,1.9,0.463,7.79,0.376,1,"lm.nb","NM_007019.2:445"
"CCL4-mRNA",-0.786,0.883,-2.52,0.944,0.58,0.175,1.92,0.376,1,"lm.nb","NM_002984.2:35"
"GLS-mRNA",0.373,0.426,-0.462,1.21,1.29,0.726,2.31,0.385,1,"lm.nb","NM_014905.4:165"
"IER3-mRNA",0.646,0.747,-0.819,2.11,1.56,0.567,4.32,0.391,1,"lm.nb","NM_003897.3:204"
"PKM-mRNA",0.682,0.79,-0.867,2.23,1.6,0.548,4.69,0.391,1,"lm.nb","NM_001206796.2:1533"
"JAK1-mRNA",0.465,0.543,-0.599,1.53,1.38,0.66,2.89,0.395,1,"lm.nb","NM_002227.1:285"
"GOT2-mRNA",0.343,0.4,-0.442,1.13,1.27,0.736,2.18,0.395,1,"lm.nb","NM_002080.3:674"
"SFXN1-mRNA",0.577,0.678,-0.753,1.91,1.49,0.593,3.75,0.398,1,"lm.nb","NM_001322977.1:191"
"P4HA1-mRNA",-0.36,0.424,-1.19,0.472,0.779,0.438,1.39,0.399,1,"lm.nb","NM_000917.3:805"
"BRD4-mRNA",0.809,0.956,-1.07,2.68,1.75,0.478,6.42,0.401,1,"lm.nb","NM_001330384.1:2083"
"IFNGR1-mRNA",0.6,0.709,-0.79,1.99,1.52,0.578,3.97,0.401,1,"lm.nb","NM_000416.2:1025"
"RELA-mRNA",0.501,0.593,-0.662,1.66,1.42,0.632,3.17,0.401,1,"lm.nb","NM_021975.3:1990"
"PALMD-mRNA",-0.556,0.662,-1.85,0.742,0.68,0.277,1.67,0.404,1,"lm.nb","NM_017734.4:224"
"HLA-DRB1-mRNA",0.669,0.802,-0.902,2.24,1.59,0.535,4.73,0.407,1,"lm.nb","NM_002124.3:1016"
"IFITM2-mRNA",0.373,0.446,-0.502,1.25,1.29,0.706,2.37,0.407,1,"lm.nb","NM_006435.2:390"
"DUSP1-mRNA",0.57,0.686,-0.774,1.91,1.48,0.585,3.77,0.409,1,"lm.nb","NM_004417.3:1428"
"TNKS-mRNA",0.745,0.912,-1.04,2.53,1.68,0.485,5.79,0.417,1,"lm.nb","NM_003747.2:1948"
"NRAS-mRNA",0.352,0.431,-0.493,1.2,1.28,0.71,2.29,0.417,1,"lm.nb","NM_002524.4:2168"
"ULBP2-mRNA",-0.395,0.49,-1.35,0.565,0.761,0.391,1.48,0.423,1,"lm.nb","NM_025217.2:905"
"TGFB1-mRNA",0.433,0.538,-0.622,1.49,1.35,0.65,2.81,0.424,1,"lm.nb","NM_000660.4:1473"
"TCF3-mRNA",0.756,0.942,-1.09,2.6,1.69,0.47,6.07,0.425,1,"lm.nb","NM_003200.3:276"
"RAD51C-mRNA",-0.348,0.434,-1.2,0.503,0.786,0.435,1.42,0.426,1,"lm.nb","NM_058216.2:15"
"OASL-mRNA",-0.572,0.721,-1.98,0.84,0.673,0.253,1.79,0.43,1,"lm.nb","NM_003733.2:1570"
"HLA-DRB5-mRNA",1.5,1.89,-2.21,5.22,2.84,0.216,37.2,0.43,1,"loglinear","NM_002125.3:135"
"PTCD2-mRNA",0.523,0.66,-0.771,1.82,1.44,0.586,3.52,0.431,1,"lm.nb","NM_001284403.1:326"
"GPSM3-mRNA",-0.608,0.769,-2.12,0.899,0.656,0.231,1.87,0.432,1,"lm.nb","NM_001276501.1:915"
"TNFRSF14-mRNA",0.427,0.541,-0.635,1.49,1.34,0.644,2.8,0.434,1,"lm.nb","NM_003820.3:503"
"SIRPA-mRNA",0.426,0.544,-0.639,1.49,1.34,0.642,2.81,0.436,1,"lm.nb","NM_001040023.1:3355"
"BMP2-mRNA",-0.411,0.526,-1.44,0.621,0.752,0.368,1.54,0.438,1,"lm.nb","NM_001200.3:1193"
"ROCK1-mRNA",0.576,0.745,-0.883,2.04,1.49,0.542,4.1,0.442,1,"lm.nb","NM_005406.2:3796"
"CD14-mRNA",-0.588,0.761,-2.08,0.903,0.665,0.237,1.87,0.442,1,"lm.nb","NM_001174105.1:1020"
"LDHB-mRNA",0.629,0.815,-0.967,2.23,1.55,0.511,4.68,0.443,1,"lm.nb","NM_001174097.2:1200"
"PROM1-mRNA",0.618,0.807,-0.964,2.2,1.53,0.512,4.6,0.447,1,"lm.nb","NM_001145847.1:596"
"TNFAIP6-mRNA",1.32,1.75,-2.12,4.76,2.5,0.231,27.1,0.454,1,"loglinear","NM_007115.3:165"
"LYZ-mRNA",-0.76,1.01,-2.74,1.22,0.59,0.15,2.33,0.454,1,"lm.nb","NM_000239.2:381"
"C1QB-mRNA",0.589,0.786,-0.951,2.13,1.5,0.517,4.37,0.456,1,"lm.nb","NM_000491.3:816"
"DNMT1-mRNA",0.486,0.652,-0.793,1.76,1.4,0.577,3.4,0.459,1,"lm.nb","NM_001130823.2:2500"
"WDR76-mRNA",-0.267,0.363,-0.978,0.443,0.831,0.508,1.36,0.463,1,"lm.nb","NM_024908.3:1875"
"VCAM1-mRNA",1.19,1.61,-1.97,4.35,2.28,0.254,20.4,0.465,1,"loglinear","NM_001078.3:2535"
"RELB-mRNA",0.513,0.711,-0.88,1.91,1.43,0.544,3.75,0.473,1,"lm.nb","NM_006509.3:956"
"IGF2R-mRNA",0.6,0.84,-1.05,2.25,1.52,0.484,4.75,0.477,1,"lm.nb","NM_000876.2:7820"
"NFIL3-mRNA",0.417,0.584,-0.729,1.56,1.34,0.604,2.95,0.478,1,"lm.nb","NM_001289999.1:1466"
"TNFRSF10B-mRNA",0.718,1.01,-1.26,2.7,1.65,0.418,6.48,0.479,1,"lm.nb","NM_003842.3:565"
"HDAC3-mRNA",0.516,0.725,-0.905,1.94,1.43,0.534,3.83,0.479,1,"lm.nb","NM_003883.3:1464"
"HELLS-mRNA",0.434,0.61,-0.762,1.63,1.35,0.59,3.1,0.479,1,"lm.nb","NM_001289067.1:191"
"CTNNB1-mRNA",0.505,0.71,-0.887,1.9,1.42,0.541,3.73,0.479,1,"lm.nb","NM_001098209.1:1938"
"TLR1-mRNA",0.602,0.848,-1.06,2.26,1.52,0.479,4.8,0.481,1,"lm.nb","NM_003263.3:696"
"ARG2-mRNA",-0.311,0.441,-1.17,0.553,0.806,0.443,1.47,0.483,1,"lm.nb","NM_001172.3:512"
"ELOB-mRNA",-0.527,0.753,-2,0.949,0.694,0.25,1.93,0.486,1,"lm.nb","NM_007108.2:800"
"PDGFA-mRNA",-0.47,0.677,-1.8,0.856,0.722,0.288,1.81,0.49,1,"lm.nb","NM_033023.4:2390"
"GIMAP4-mRNA",-0.5,0.729,-1.93,0.929,0.707,0.262,1.9,0.495,1,"lm.nb","NM_018326.2:315"
"PTPRC-mRNA",-0.452,0.66,-1.75,0.842,0.731,0.298,1.79,0.496,1,"lm.nb","NM_080921.3:99"
"CXCL8-mRNA",-0.659,0.971,-2.56,1.24,0.633,0.169,2.37,0.5,1,"lm.nb","NM_000584.3:170"
"EIF2B4-mRNA",0.337,0.497,-0.638,1.31,1.26,0.643,2.48,0.5,1,"lm.nb","NM_001034116.1:1258"
"CDKN2B-mRNA",-0.345,0.511,-1.35,0.656,0.787,0.393,1.58,0.502,1,"lm.nb","NM_004936.3:906"
"PIAS4-mRNA",-0.313,0.469,-1.23,0.606,0.805,0.426,1.52,0.507,1,"lm.nb","NM_015897.2:454"
"BATF3-mRNA",-0.413,0.627,-1.64,0.816,0.751,0.32,1.76,0.512,1,"lm.nb","NM_018664.2:725"
"APC-mRNA",0.544,0.837,-1.1,2.18,1.46,0.468,4.55,0.518,1,"lm.nb","NM_001127510.2:462"
"E2F3-mRNA",0.418,0.644,-0.844,1.68,1.34,0.557,3.2,0.519,1,"lm.nb","NM_001243076.2:2707"
"ITGAV-mRNA",0.413,0.638,-0.838,1.66,1.33,0.559,3.17,0.52,1,"lm.nb","NM_001144999.2:2701"
"BNIP3L-mRNA",0.56,0.872,-1.15,2.27,1.47,0.451,4.82,0.523,1,"lm.nb","NM_001330491.1:2559"
"TLR5-mRNA",-0.362,0.565,-1.47,0.745,0.778,0.361,1.68,0.524,1,"lm.nb","NM_003268.5:2570"
"BCL2-mRNA",0.531,0.83,-1.09,2.16,1.44,0.468,4.46,0.524,1,"lm.nb","NM_000633.2:1525"
"SMAD5-mRNA",0.242,0.378,-0.5,0.984,1.18,0.707,1.98,0.525,1,"lm.nb","NM_005903.5:5007"
"RSAD2-mRNA",-0.417,0.653,-1.7,0.863,0.749,0.308,1.82,0.525,1,"lm.nb","NM_080657.4:1057"
"BAMBI-mRNA",0.388,0.611,-0.809,1.59,1.31,0.571,3,0.527,1,"lm.nb","NM_012342.2:824"
"CDK6-mRNA",0.532,0.85,-1.13,2.2,1.45,0.456,4.59,0.534,1,"lm.nb","NM_001145306.1:1373"
"LDHA-mRNA",0.435,0.696,-0.93,1.8,1.35,0.525,3.48,0.535,1,"lm.nb","NM_001135239.1:1053"
"FADD-mRNA",0.368,0.595,-0.799,1.53,1.29,0.575,2.9,0.539,1,"lm.nb","NM_003824.3:810"
"ALDOA-mRNA",0.372,0.602,-0.809,1.55,1.29,0.571,2.93,0.539,1,"lm.nb","NM_000034.3:2049"
"AREG-mRNA",1.14,1.84,-2.48,4.75,2.2,0.18,26.9,0.54,1,"loglinear","NM_001657.3:717"
"MSH6-mRNA",0.323,0.527,-0.71,1.35,1.25,0.612,2.56,0.542,1,"lm.nb","NM_000179.2:1015"
"CXCL6-mRNA",-0.541,0.886,-2.28,1.2,0.687,0.206,2.29,0.544,1,"lm.nb","NM_002993.3:308"
"ATM-mRNA",0.465,0.763,-1.03,1.96,1.38,0.489,3.89,0.544,1,"lm.nb","NM_000051.3:393"
"CD276-mRNA",0.482,0.795,-1.08,2.04,1.4,0.474,4.11,0.547,1,"lm.nb","NM_001024736.1:2119"
"CCND2-mRNA",0.662,1.09,-1.48,2.81,1.58,0.358,7,0.547,1,"lm.nb","NM_001759.2:5825"
"PRKACB-mRNA",0.555,0.919,-1.25,2.36,1.47,0.422,5.12,0.548,1,"lm.nb","NM_182948.2:805"
"IFNAR1-mRNA",0.29,0.481,-0.653,1.23,1.22,0.636,2.35,0.548,1,"lm.nb","NM_000629.2:461"
"CCND3-mRNA",0.346,0.575,-0.781,1.47,1.27,0.582,2.78,0.549,1,"lm.nb","NM_001136017.2:760"
"CCL18-mRNA",-0.264,0.438,-1.12,0.595,0.833,0.459,1.51,0.549,1,"lm.nb","NM_002988.3:45"
"FPR3-mRNA",-0.468,0.78,-2,1.06,0.723,0.251,2.09,0.551,1,"lm.nb","NM_002030.4:733"
"S100A9-mRNA",-0.462,0.779,-1.99,1.06,0.726,0.252,2.09,0.555,1,"lm.nb","NM_002965.3:137"
"F2RL1-mRNA",0.553,0.937,-1.28,2.39,1.47,0.41,5.24,0.558,1,"lm.nb","NM_005242.4:1388"
"PVR-mRNA",0.302,0.514,-0.706,1.31,1.23,0.613,2.48,0.559,1,"lm.nb","NM_001135768.2:448"
"KIR2DL3-mRNA",-0.407,0.696,-1.77,0.957,0.754,0.293,1.94,0.561,1,"lm.nb","NM_015868.2:145"
"ITGA2-mRNA",0.407,0.711,-0.986,1.8,1.33,0.505,3.48,0.569,1,"lm.nb","NM_002203.3:903"
"CXCL1-mRNA",-0.606,1.09,-2.73,1.52,0.657,0.15,2.87,0.579,1,"lm.nb","NM_001511.3:743"
"TLR4-mRNA",0.385,0.702,-0.991,1.76,1.31,0.503,3.39,0.585,1,"lm.nb","NR_024168.1:2575"
"GLUL-mRNA",0.321,0.592,-0.839,1.48,1.25,0.559,2.79,0.589,1,"lm.nb","NM_002065.6:1485"
"EGR1-mRNA",0.198,0.364,-0.517,0.912,1.15,0.699,1.88,0.589,1,"lm.nb","NM_001964.2:2034"
"CDK2-mRNA",0.322,0.621,-0.896,1.54,1.25,0.538,2.91,0.606,1,"lm.nb","NM_001290230.1:1543"
"HLA-DOA-mRNA",-0.338,0.655,-1.62,0.946,0.791,0.325,1.93,0.608,1,"lm.nb","NM_002119.3:3075"
"EIF4EBP1-mRNA",0.349,0.681,-0.985,1.68,1.27,0.505,3.21,0.61,1,"lm.nb","NM_004095.3:673"
"MAP3K8-mRNA",-0.264,0.519,-1.28,0.753,0.833,0.412,1.69,0.613,1,"lm.nb","NM_001244134.1:493"
"DEPTOR-mRNA",0.32,0.631,-0.918,1.56,1.25,0.529,2.94,0.614,1,"lm.nb","NM_001283012.1:1141"
"MB21D1-mRNA",-0.303,0.599,-1.48,0.871,0.811,0.359,1.83,0.615,1,"lm.nb","NM_138441.2:1198"
"EXO1-mRNA",0.289,0.574,-0.836,1.41,1.22,0.56,2.66,0.617,1,"lm.nb","NM_006027.3:820"
"HDAC11-mRNA",0.395,0.795,-1.16,1.95,1.32,0.447,3.87,0.621,1,"lm.nb","NM_001330636.1:865"
"RPTOR-mRNA",0.308,0.62,-0.906,1.52,1.24,0.533,2.87,0.621,1,"lm.nb","NM_001163034.1:3139"
"IL12RB2-mRNA",0.463,0.935,-1.37,2.3,1.38,0.387,4.91,0.623,1,"lm.nb","NM_001319233.1:880"
"CXCL3-mRNA",0.395,0.81,-1.19,1.98,1.31,0.437,3.95,0.628,1,"lm.nb","NM_002090.2:467"
"ID4-mRNA",0.511,1.07,-1.58,2.61,1.43,0.334,6.09,0.634,1,"lm.nb","NM_001546.3:2048"
"CXCR4-mRNA",-0.368,0.769,-1.88,1.14,0.775,0.273,2.2,0.634,1,"lm.nb","NM_001008540.1:1060"
"BRIP1-mRNA",0.304,0.645,-0.961,1.57,1.23,0.514,2.97,0.639,1,"lm.nb","NM_032043.2:1570"
"HES1-mRNA",-0.245,0.527,-1.28,0.788,0.844,0.413,1.73,0.644,1,"lm.nb","NM_005524.2:860"
"LY96-mRNA",0.501,1.09,-1.63,2.63,1.42,0.324,6.19,0.646,1,"lm.nb","NM_001195797.1:135"
"HAVCR2-mRNA",-0.29,0.631,-1.53,0.947,0.818,0.347,1.93,0.648,1,"lm.nb","NM_032782.3:955"
"TNFRSF11B-mRNA",0.343,0.75,-1.13,1.81,1.27,0.458,3.51,0.649,1,"lm.nb","NM_002546.3:572"
"NFATC2-mRNA",-0.297,0.655,-1.58,0.986,0.814,0.334,1.98,0.651,1,"lm.nb","NM_173091.2:1840"
"SLC16A1-mRNA",-0.382,0.85,-2.05,1.28,0.768,0.242,2.44,0.655,1,"lm.nb","NM_003051.3:635"
"HK2-mRNA",0.192,0.438,-0.667,1.05,1.14,0.63,2.07,0.662,1,"lm.nb","NM_000189.4:2883"
"CXCL2-mRNA",0.431,0.983,-1.5,2.36,1.35,0.355,5.12,0.663,1,"lm.nb","NM_002089.1:435"
"CDH2-mRNA",0.243,0.569,-0.873,1.36,1.18,0.546,2.57,0.671,1,"lm.nb","NM_001792.3:3067"
"SERPINH1-mRNA",0.329,0.771,-1.18,1.84,1.26,0.441,3.58,0.671,1,"lm.nb","NM_001207014.1:1850"
"PC-mRNA",-0.291,0.683,-1.63,1.05,0.817,0.323,2.07,0.671,1,"lm.nb","NM_000920.3:262"
"RNLS-mRNA",0.293,0.696,-1.07,1.66,1.23,0.476,3.15,0.674,1,"lm.nb","NM_001031709.2:726"
"PLOD2-mRNA",0.805,1.95,-3.01,4.62,1.75,0.124,24.7,0.681,1,"loglinear","NM_182943.2:2588"
"ARID1A-mRNA",0.32,0.778,-1.21,1.85,1.25,0.434,3.59,0.682,1,"lm.nb","NM_006015.4:1670"
"ICOSLG-mRNA",-0.276,0.672,-1.59,1.04,0.826,0.332,2.06,0.683,1,"lm.nb","NM_015259.4:1190"
"DAB2-mRNA",0.242,0.596,-0.926,1.41,1.18,0.526,2.66,0.686,1,"lm.nb","NM_001244871.1:2475"
"MSH2-mRNA",0.186,0.457,-0.711,1.08,1.14,0.611,2.12,0.686,1,"lm.nb","NM_000251.1:2514"
"CENPF-mRNA",0.336,0.845,-1.32,1.99,1.26,0.401,3.98,0.692,1,"lm.nb","NM_016343.3:9260"
"THBS1-mRNA",0.327,0.823,-1.29,1.94,1.25,0.41,3.84,0.692,1,"lm.nb","NM_003246.2:3816"
"EDN1-mRNA",-0.337,0.853,-2.01,1.34,0.792,0.248,2.52,0.694,1,"lm.nb","NM_001955.2:770"
"TPI1-mRNA",0.249,0.634,-0.994,1.49,1.19,0.502,2.81,0.696,1,"lm.nb","NM_000365.5:153"
"CD44-mRNA",0.336,0.859,-1.35,2.02,1.26,0.393,4.05,0.697,1,"lm.nb","NM_001001392.1:566"
"S100A8-mRNA",0.326,0.871,-1.38,2.03,1.25,0.384,4.09,0.71,1,"lm.nb","NM_002964.4:365"
"TMEM173-mRNA",-0.184,0.52,-1.2,0.835,0.88,0.434,1.78,0.724,1,"lm.nb","NM_198282.1:725"
"C1QA-mRNA",-0.267,0.797,-1.83,1.29,0.831,0.282,2.45,0.738,1,"lm.nb","NM_015991.3:636"
"CXCL14-mRNA",-0.259,0.778,-1.78,1.27,0.836,0.29,2.41,0.74,1,"lm.nb","NM_004887.4:990"
"ZEB2-mRNA",0.348,1.05,-1.71,2.4,1.27,0.306,5.28,0.741,1,"lm.nb","NM_001171653.1:1879"
"TGFBR1-mRNA",-0.158,0.482,-1.1,0.786,0.896,0.466,1.72,0.743,1,"lm.nb","NM_001130916.2:3011"
"SPRY4-mRNA",0.26,0.79,-1.29,1.81,1.2,0.409,3.5,0.743,1,"lm.nb","NM_030964.3:1900"
"ITPK1-mRNA",-0.0956,0.292,-0.668,0.477,0.936,0.629,1.39,0.744,1,"lm.nb","NM_001142593.2:958"
"NFKBIE-mRNA",-0.156,0.486,-1.11,0.797,0.897,0.464,1.74,0.749,1,"lm.nb","NM_004556.2:876"
"TNF-mRNA",0.176,0.55,-0.903,1.25,1.13,0.535,2.38,0.751,1,"lm.nb","NM_000594.3:1366"
"A2M-mRNA",0.488,1.56,-2.56,3.54,1.4,0.169,11.6,0.755,1,"loglinear","NM_000014.4:1685"
"PRKAA2-mRNA",0.195,0.628,-1.04,1.43,1.14,0.488,2.69,0.757,1,"lm.nb","NM_006252.3:4014"
"LIF-mRNA",0.32,1.06,-1.76,2.4,1.25,0.295,5.28,0.764,1,"lm.nb","NM_002309.4:3740"
"NECTIN1-mRNA",0.168,0.562,-0.934,1.27,1.12,0.523,2.41,0.766,1,"lm.nb","NM_002855.4:357"
"DTX4-mRNA",-0.213,0.725,-1.63,1.21,0.863,0.322,2.31,0.77,1,"lm.nb","NM_015177.1:4820"
"POLD1-mRNA",0.151,0.524,-0.876,1.18,1.11,0.545,2.26,0.774,1,"lm.nb","NM_001256849.1:1356"
"HEY1-mRNA",0.212,0.761,-1.28,1.7,1.16,0.412,3.26,0.781,1,"lm.nb","NM_001040708.1:1859"
"CCL3/L1-mRNA",0.247,0.894,-1.5,2,1.19,0.352,4,0.783,1,"lm.nb","NM_021006.5:411"
"PDK1-mRNA",0.144,0.565,-0.964,1.25,1.11,0.513,2.38,0.799,1,"lm.nb","NM_002610.3:401"
"LAMC2-mRNA",0.486,1.94,-3.31,4.28,1.4,0.101,19.4,0.803,1,"loglinear","NM_005562.2:1027"
"RAD51-mRNA",0.116,0.464,-0.793,1.02,1.08,0.577,2.03,0.804,1,"lm.nb","NM_133487.3:1570"
"KAT2B-mRNA",0.195,0.802,-1.38,1.77,1.14,0.385,3.4,0.809,1,"lm.nb","NM_003884.4:1180"
"APOE-mRNA",-0.175,0.752,-1.65,1.3,0.886,0.319,2.46,0.817,1,"lm.nb","NM_000041.2:96"
"SGK1-mRNA",-0.0887,0.386,-0.844,0.667,0.94,0.557,1.59,0.819,1,"lm.nb","NM_005627.3:1621"
"PECAM1-mRNA",-0.192,0.845,-1.85,1.46,0.875,0.278,2.76,0.821,1,"lm.nb","NM_000442.4:2492"
"P4HA2-mRNA",0.202,0.928,-1.62,2.02,1.15,0.326,4.06,0.829,1,"lm.nb","NM_001017973.1:1748"
"ARNT2-mRNA",0.204,0.947,-1.65,2.06,1.15,0.318,4.17,0.83,1,"lm.nb","NM_014862.3:1133"
"CCNE1-mRNA",0.127,0.594,-1.04,1.29,1.09,0.487,2.45,0.832,1,"lm.nb","NM_001238.1:1155"
"LOXL2-mRNA",0.12,0.581,-1.02,1.26,1.09,0.494,2.39,0.837,1,"lm.nb","NM_002318.2:40"
"CXCL5-mRNA",0.391,1.9,-3.33,4.11,1.31,0.0997,17.3,0.837,1,"loglinear","NM_002994.4:475"
"BLM-mRNA",-0.0821,0.438,-0.941,0.777,0.945,0.521,1.71,0.852,1,"lm.nb","NM_000057.3:1434"
"SERPINA1-mRNA",-0.348,1.86,-3.99,3.3,0.786,0.0627,9.84,0.852,1,"loglinear","NM_001127702.1:963"
"MFGE8-mRNA",0.143,0.797,-1.42,1.7,1.1,0.374,3.26,0.858,1,"lm.nb","NM_001114614.1:328"
"ITGAE-mRNA",0.0945,0.548,-0.98,1.17,1.07,0.507,2.25,0.864,1,"lm.nb","NM_002208.4:3647"
"TNFRSF10C-mRNA",0.107,0.652,-1.17,1.39,1.08,0.444,2.61,0.87,1,"lm.nb","NM_003841.3:682"
"KIR3DL1-mRNA",-0.112,0.716,-1.51,1.29,0.925,0.35,2.45,0.876,1,"lm.nb","NM_001322168.1:466"
"IRF2-mRNA",0.0421,0.3,-0.547,0.631,1.03,0.685,1.55,0.889,1,"lm.nb","NM_002199.3:1624"
"MGMT-mRNA",-0.0859,0.622,-1.31,1.13,0.942,0.405,2.19,0.891,1,"lm.nb","NM_002412.3:323"
"PTPN11-mRNA",0.0454,0.333,-0.607,0.697,1.03,0.657,1.62,0.892,1,"lm.nb","NM_001330437.1:228"
"CSF1R-mRNA",-0.0979,0.773,-1.61,1.42,0.934,0.327,2.67,0.9,1,"lm.nb","NM_005211.3:958"
"ERO1A-mRNA",0.0692,0.558,-1.02,1.16,1.05,0.492,2.24,0.902,1,"lm.nb","NM_014584.2:963"
"PIK3R1-mRNA",0.103,0.861,-1.59,1.79,1.07,0.333,3.46,0.906,1,"lm.nb","NM_001242466.1:889"
"IL6R-mRNA",0.0566,0.487,-0.899,1.01,1.04,0.536,2.02,0.908,1,"lm.nb","NM_000565.3:846"
"CASP9-mRNA",0.0595,0.529,-0.977,1.1,1.04,0.508,2.14,0.911,1,"lm.nb","XM_011542270.1:326"
"MRE11-mRNA",0.0304,0.287,-0.533,0.593,1.02,0.691,1.51,0.916,1,"lm.nb","NM_001330347.1:2169"
"CYBB-mRNA",-0.0813,0.788,-1.63,1.46,0.945,0.324,2.76,0.918,1,"lm.nb","NM_000397.3:1034"
"VEGFB-mRNA",0.0422,0.423,-0.788,0.872,1.03,0.579,1.83,0.921,1,"lm.nb","NM_003377.3:687"
"FYN-mRNA",-0.0776,0.805,-1.66,1.5,0.948,0.317,2.83,0.923,1,"lm.nb","NM_002037.5:2125"
"MAML2-mRNA",0.0525,0.573,-1.07,1.18,1.04,0.476,2.26,0.927,1,"lm.nb","NM_032427.1:4125"
"MAP3K5-mRNA",-0.062,0.69,-1.41,1.29,0.958,0.375,2.44,0.929,1,"lm.nb","NM_005923.3:3371"
"MLH1-mRNA",0.0306,0.353,-0.66,0.722,1.02,0.633,1.65,0.931,1,"lm.nb","NM_000249.2:1605"
"CDKN1C-mRNA",0.0541,0.698,-1.31,1.42,1.04,0.402,2.68,0.938,1,"lm.nb","NM_000076.2:1605"
"CCL7-mRNA",-0.0525,0.732,-1.49,1.38,0.964,0.357,2.61,0.943,1,"lm.nb","NM_006273.3:588"
"BID-mRNA",0.0325,0.463,-0.875,0.94,1.02,0.545,1.92,0.944,1,"lm.nb","NM_001196.3:1604"
"CSF1-mRNA",0.0413,0.592,-1.12,1.2,1.03,0.461,2.3,0.945,1,"lm.nb","NM_000757.5:251"
"CRABP2-mRNA",0.0345,0.664,-1.27,1.34,1.02,0.416,2.52,0.959,1,"lm.nb","NM_001199723.1:802"
"STC1-mRNA",-0.0372,0.726,-1.46,1.39,0.975,0.363,2.61,0.959,1,"lm.nb","NM_003155.2:2172"
"FLT1-mRNA",0.0451,0.938,-1.79,1.88,1.03,0.289,3.69,0.962,1,"lm.nb","NM_002019.4:530"
"TRAF1-mRNA",-0.0227,0.507,-1.02,0.971,0.984,0.494,1.96,0.964,1,"lm.nb","NM_001190945.1:712"
"EPCAM-mRNA",-0.043,1,-2.01,1.92,0.971,0.249,3.79,0.966,1,"lm.nb","NM_002354.2:499"
"RPS6KB1-mRNA",0.0146,0.358,-0.686,0.716,1.01,0.621,1.64,0.967,1,"lm.nb","NM_001272042.1:2451"
"PFKFB3-mRNA",0.00992,0.47,-0.911,0.931,1.01,0.532,1.91,0.983,1,"lm.nb","NM_004566.3:1925"
"BIRC3-mRNA",-0.00824,0.567,-1.12,1.1,0.994,0.461,2.15,0.988,1,"lm.nb","NM_001165.4:6567"
"FCGR2B-mRNA",-0.00385,0.736,-1.45,1.44,0.997,0.367,2.71,0.996,1,"lm.nb","NM_001002273.1:870"
"NFKB2-mRNA",-1.82e-16,0.386,-0.757,0.757,1,0.592,1.69,1,1,"lm.nb","NM_001077494.3:1986"
