ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Regulation,Cell_Population,Treatment
mmu05164,Influenza A - Mus musculus (house mouse),10/234,174/9771,0.00901325757379661,0.0462169164954252,0.0306834300384566,12445/16451/18751/81489/20304/18707/12914/18750/22031/20846,10,UPREGULATED,CD8_Naive,0307
mmu04510,Focal adhesion - Mus musculus (house mouse),10/234,202/9771,0.0234211869168621,0.0836898130952966,0.0555617016400309,12445/14360/18751/17931/16476/109711/19354/18707/215449/18750,10,UPREGULATED,CD8_Naive,0307
mmu05205,Proteoglycans in cancer - Mus musculus (house mouse),10/234,204/9771,0.0248672762239631,0.085614479571073,0.0568394885119157,20104/18751/17931/66922/18707/16439/18569/12402/18750/108058,10,UPREGULATED,CD8_Naive,0307
mmu05012,Parkinson disease - Mus musculus (house mouse),10/234,274/9771,0.122307053546936,0.263178570578675,0.174724362209909,20463/78294/66576/12857/22187/22190/71679/11949/16439/108058,10,UPREGULATED,CD8_Naive,0307
mmu04720,Long-term potentiation - Mus musculus (house mouse),9/234,67/9771,2.8348355796398e-05,0.000621086704266538,0.00041233972067488,18751/16439/12326/215449/12914/18750/19055/110651/108058,9,UPREGULATED,CD8_Naive,0307
mmu04612,Antigen processing and presentation - Mus musculus (house mouse),9/234,87/9771,0.00022456358351349,0.00322978754040732,0.00214425728823722,12526/12525/15018/15511/12010/16643/193740/14972/15519,9,UPREGULATED,CD8_Naive,0307
mmu05231,Choline metabolism in cancer - Mus musculus (house mouse),9/234,98/9771,0.000548751776072698,0.0069604830543958,0.00462106758798062,13139/18751/16476/19354/18707/12660/18750/242687/14281,9,UPREGULATED,CD8_Naive,0307
mmu04915,Estrogen signaling pathway - Mus musculus (house mouse),9/234,134/9771,0.00484865451507155,0.0324590482814512,0.0215495756225402,17978/15511/16476/193740/11513/15519/18707/16439/14281,9,UPREGULATED,CD8_Naive,0307
mmu04218,Cellular senescence - Mus musculus (house mouse),9/234,182/9771,0.0308900805250694,0.0975518684150375,0.0647647259186971,12445/15018/56458/66922/14972/18707/16439/21813/19055,9,UPREGULATED,CD8_Naive,0307
mmu05203,Viral carcinogenesis - Mus musculus (house mouse),9/234,228/9771,0.097223325648058,0.221045485671528,0.146752189657446,12445/15018/16451/16476/109711/14972/18707/12914/22031,9,UPREGULATED,CD8_Naive,0307
mmu05207,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse),9/234,228/9771,0.097223325648058,0.221045485671528,0.146752189657446,12445/18751/16476/11513/15519/18707/18750/110651/14281,9,UPREGULATED,CD8_Naive,0307
mmu05208,Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse),9/234,229/9771,0.0992087977719121,0.223451591243279,0.148349604144915,20463/66576/12857/16476/71679/11949/18707/13057/14281,9,UPREGULATED,CD8_Naive,0307
mmu04714,Thermogenesis - Mus musculus (house mouse),9/234,238/9771,0.118122148282931,0.258794888510785,0.171814033866081,20463/20104/66576/12857/239985/11513/71679/11949/110651,9,UPREGULATED,CD8_Naive,0307
mmu05031,Amphetamine addiction - Mus musculus (house mouse),8/234,69/9771,0.000227827336875205,0.00322978754040732,0.00214425728823722,14282/18751/16476/12326/18750/19055/14281/108058,8,UPREGULATED,CD8_Naive,0307
mmu04666,Fc gamma R-mediated phagocytosis - Mus musculus (house mouse),8/234,94/9771,0.0018182175664891,0.0168534782124567,0.0111890311783945,19264/18751/74117/19354/18707/13196/18750/242687,8,UPREGULATED,CD8_Naive,0307
mmu04070,Phosphatidylinositol signaling system - Mus musculus (house mouse),8/234,96/9771,0.00207933460140882,0.017844777380586,0.011847155107443,234515/13139/18751/18707/320404/16439/18750/74302,8,UPREGULATED,CD8_Naive,0307
mmu05142,Chagas disease - Mus musculus (house mouse),8/234,103/9771,0.00323295020224201,0.0241043329180983,0.0160028766261234,12500/12503/16476/20304/12502/18707/21813/14281,8,UPREGULATED,CD8_Naive,0307
mmu04928,Parathyroid hormone synthesis| secretion and action - Mus musculus (house mouse),8/234,116/9771,0.00663405456612844,0.0374928893463439,0.0248915447942532,75547/17938/18751/11513/16439/18750/16478/14281,8,UPREGULATED,CD8_Naive,0307
mmu04935,Growth hormone synthesis| secretion and action - Mus musculus (house mouse),8/234,117/9771,0.00697810727324103,0.0382209966557065,0.0253749355390583,18751/11513/18707/16439/12914/18750/14281/20846,8,UPREGULATED,CD8_Naive,0307
mmu04919,Thyroid hormone signaling pathway - Mus musculus (house mouse),8/234,120/9771,0.00809149166738359,0.0433344331519877,0.0287697481506972,56458/17978/18751/11933/18707/12914/18750/20846,8,UPREGULATED,CD8_Naive,0307
mmu04750,Inflammatory mediator regulation of TRP channels - Mus musculus (house mouse),8/234,130/9771,0.0127785264928051,0.0549933015136789,0.0365100756937287,18761/18755/18751/11513/18707/16439/18750/108058,8,UPREGULATED,CD8_Naive,0307
mmu04371,Apelin signaling pathway - Mus musculus (house mouse),8/234,139/9771,0.0184759440165554,0.0729951230818008,0.0484614925024404,20104/18576/11513/66922/16598/16439/12326/14702,8,UPREGULATED,CD8_Naive,0307
mmu04270,Vascular smooth muscle contraction - Mus musculus (house mouse),8/234,144/9771,0.0223306811733453,0.0827952948119418,0.0549678305805423,18761/18755/18751/17931/11513/17886/16439/18750,8,UPREGULATED,CD8_Naive,0307
mmu05418,Fluid shear stress and atherosclerosis - Mus musculus (house mouse),8/234,148/9771,0.0257992886276872,0.0873083182346541,0.0579640287035048,16476/15519/19354/16598/18707/13057/18613/14281,8,UPREGULATED,CD8_Naive,0307
mmu04072,Phospholipase D signaling pathway - Mus musculus (house mouse),8/234,149/9771,0.0267220636717716,0.0882194156835198,0.0585689066778555,14360/13139/19157/11513/66922/18707/56508/18750,8,UPREGULATED,CD8_Naive,0307
mmu04140,Autophagy - animal - Mus musculus (house mouse),8/234,167/9771,0.0474327851499904,0.128441586754468,0.0852724227415557,18761/78294/22187/66922/22190/18707/78610/74302,8,UPREGULATED,CD8_Naive,0307
mmu04360,Axon guidance - Mus musculus (house mouse),8/234,181/9771,0.069331952074095,0.172257736596463,0.114361982802631,14360/226251/19354/18707/237860/18750/19055/108058,8,UPREGULATED,CD8_Naive,0307
mmu04621,NOD-like receptor signaling pathway - Mus musculus (house mouse),8/234,216/9771,0.14723863633269,0.300716197933714,0.199645608586698,16451/16476/20304/15519/16439/13057/22031/20846,8,UPREGULATED,CD8_Naive,0307
mmu05140,Leishmaniasis - Mus musculus (house mouse),7/234,70/9771,0.00137294172221695,0.0132351582021714,0.00878682702218848,13627/16451/18751/16476/13057/14281/20846,7,UPREGULATED,CD8_Naive,0307
mmu04012,ErbB signaling pathway - Mus musculus (house mouse),7/234,84/9771,0.00391311310766113,0.0269445788270381,0.0178885170635937,18751/16476/18707/12402/18750/208650/108058,7,UPREGULATED,CD8_Naive,0307
mmu04662,B cell receptor signaling pathway - Mus musculus (house mouse),7/234,84/9771,0.00391311310766113,0.0269445788270381,0.0178885170635937,18751/16476/19354/18707/108723/19055/14281,7,UPREGULATED,CD8_Naive,0307
mmu05210,Colorectal cancer - Mus musculus (house mouse),7/234,88/9771,0.00506149274850458,0.0329681014159352,0.0218875362097495,16842/16476/21414/19354/18707/21813/14281,7,UPREGULATED,CD8_Naive,0307
mmu04916,Melanogenesis - Mus musculus (house mouse),7/234,100/9771,0.0100383558898814,0.0483848753892281,0.0321227388476203,16842/18751/21414/11513/12914/18750/108058,7,UPREGULATED,CD8_Naive,0307
mmu05215,Prostate cancer - Mus musculus (house mouse),7/234,100/9771,0.0100383558898814,0.0483848753892281,0.0321227388476203,56458/16842/21417/21414/15519/18707/12914,7,UPREGULATED,CD8_Naive,0307
mmu04933,AGE-RAGE signaling pathway in diabetic complications - Mus musculus (house mouse),7/234,101/9771,0.0105727543693409,0.0499614471178657,0.033169425472442,56458/18751/16476/18707/21813/18750/20846,7,UPREGULATED,CD8_Naive,0307
mmu04925,Aldosterone synthesis and secretion - Mus musculus (house mouse),7/234,103/9771,0.011703216358551,0.054239906584823,0.0360098964878493,18751/11513/11933/16439/12326/18750/108058,7,UPREGULATED,CD8_Naive,0307
mmu04620,Toll-like receptor signaling pathway - Mus musculus (house mouse),7/234,104/9771,0.0123001206740652,0.0547873385678344,0.0363733368085208,16451/16476/20304/18707/22031/14281/20846,7,UPREGULATED,CD8_Naive,0307
mmu04625,C-type lectin receptor signaling pathway - Mus musculus (house mouse),7/234,112/9771,0.0178895120544747,0.0718562067521399,0.0477053654785991,16476/66922/18707/16439/19055/208650/20846,7,UPREGULATED,CD8_Naive,0307
mmu04724,Glutamatergic synapse - Mus musculus (house mouse),7/234,115/9771,0.0203845994811268,0.0779791821420882,0.0517704113806394,18751/11513/16439/18750/19055/14702/14660,7,UPREGULATED,CD8_Naive,0307
mmu04722,Neurotrophin signaling pathway - Mus musculus (house mouse),7/234,121/9771,0.0260838129165771,0.0873083182346541,0.0579640287035048,11857/16476/18707/12326/215449/110651/108058,7,UPREGULATED,CD8_Naive,0307
mmu04611,Platelet activation - Mus musculus (house mouse),7/234,125/9771,0.0304370361471769,0.0975518684150375,0.0647647259186971,14360/17931/11513/20866/18707/16439/215449,7,UPREGULATED,CD8_Naive,0307
mmu04926,Relaxin signaling pathway - Mus musculus (house mouse),7/234,130/9771,0.0365344040282606,0.107375504522083,0.0712866420063621,16476/11513/18707/21813/18750/14702/14281,7,UPREGULATED,CD8_Naive,0307
mmu04068,FoxO signaling pathway - Mus musculus (house mouse),7/234,133/9771,0.0405546796663121,0.114984444700955,0.0763382205483521,56458/16598/18707/58231/16197/21813/12914,7,UPREGULATED,CD8_Naive,0307
mmu04728,Dopaminergic synapse - Mus musculus (house mouse),7/234,136/9771,0.0448534471430626,0.122837281380433,0.0815517220782956,18751/16439/18750/19055/14702/14281/108058,7,UPREGULATED,CD8_Naive,0307
mmu04120,Ubiquitin mediated proteolysis - Mus musculus (house mouse),7/234,154/9771,0.0767058904490876,0.183030887111189,0.121514281899545,78294/22214/22187/22190/12402/73998/208650,7,UPREGULATED,CD8_Naive,0307
mmu04630,JAK-STAT signaling pathway - Mus musculus (house mouse),7/234,171/9771,0.116440298661125,0.257450568599369,0.170921539319083,12445/16451/18707/16197/20849/12914/20846,7,UPREGULATED,CD8_Naive,0307
mmu05225,Hepatocellular carcinoma - Mus musculus (house mouse),7/234,175/9771,0.127108221528482,0.268711240248808,0.178397503899624,16842/18751/21414/239985/18707/21813/18750,7,UPREGULATED,CD8_Naive,0307
mmu04514,Cell adhesion molecules - Mus musculus (house mouse),7/234,179/9771,0.138253668250655,0.284778923490666,0.189064845470981,12526/12525/15018/225825/19264/14972/18613,7,UPREGULATED,CD8_Naive,0307
mmu05340,Primary immunodeficiency - Mus musculus (house mouse),6/234,36/9771,0.000188703816703551,0.00303184132170373,0.00201284071150455,12526/12500/12525/16818/19264/16197,6,UPREGULATED,CD8_Naive,0307
mmu04971,Gastric acid secretion - Mus musculus (house mouse),6/234,75/9771,0.0090015810607472,0.0462169164954252,0.0306834300384566,18751/11513/11933/16439/18750/108058,6,UPREGULATED,CD8_Naive,0307
mmu04911,Insulin secretion - Mus musculus (house mouse),6/234,86/9771,0.0169416829141947,0.0692024674969647,0.0459435468859516,18751/11513/11933/56508/18750/108058,6,UPREGULATED,CD8_Naive,0307
mmu04912,GnRH signaling pathway - Mus musculus (house mouse),6/234,90/9771,0.0207500294760973,0.0781368297459289,0.0518750736902432,18751/16476/11513/16439/18750/108058,6,UPREGULATED,CD8_Naive,0307
mmu05032,Morphine addiction - Mus musculus (house mouse),6/234,92/9771,0.0228559667876348,0.0834589090275756,0.0554084043336601,18576/18583/18751/11513/18750/14702,6,UPREGULATED,CD8_Naive,0307
mmu04657,IL-17 signaling pathway - Mus musculus (house mouse),6/234,93/9771,0.0239609838322633,0.0836898130952966,0.0555617016400309,14282/16476/15519/16478/22031/14281,6,UPREGULATED,CD8_Naive,0307
mmu04914,Progesterone-mediated oocyte maturation - Mus musculus (house mouse),6/234,93/9771,0.0239609838322633,0.0836898130952966,0.0555617016400309,18576/20868/11513/15519/18707/110651,6,UPREGULATED,CD8_Naive,0307
mmu04713,Circadian entrainment - Mus musculus (house mouse),6/234,99/9771,0.0313457139300644,0.0975518684150375,0.0647647259186971,18751/11513/18750/14702/14281/108058,6,UPREGULATED,CD8_Naive,0307
mmu04137,Mitophagy - animal - Mus musculus (house mouse),6/234,101/9771,0.0341036319776119,0.102737191332556,0.0682072639552237,78294/22187/16476/66922/22190/23806,6,UPREGULATED,CD8_Naive,0307
mmu04922,Glucagon signaling pathway - Mus musculus (house mouse),6/234,104/9771,0.0385271516801188,0.110536232796531,0.0733850508192739,18576/56458/16439/12914/19055/108058,6,UPREGULATED,CD8_Naive,0307
mmu04064,NF-kappa B signaling pathway - Mus musculus (house mouse),6/234,107/9771,0.0433009354616397,0.11994856834776,0.0796339042972683,18761/16818/16994/18751/108723/22031,6,UPREGULATED,CD8_Naive,0307
mmu04972,Pancreatic secretion - Mus musculus (house mouse),6/234,115/9771,0.0577830717125192,0.151366524812143,0.100492298630468,18751/11513/11933/16439/215449/18750,6,UPREGULATED,CD8_Naive,0307
mmu04066,HIF-1 signaling pathway - Mus musculus (house mouse),6/234,116/9771,0.0597748213332783,0.154900343455054,0.102838402293812,20104/18751/18707/12914/18750/108058,6,UPREGULATED,CD8_Naive,0307
mmu04910,Insulin signaling pathway - Mus musculus (house mouse),6/234,140/9771,0.119588890035138,0.25964795043665,0.172380382032631,20104/18576/56458/18707/12402/208650,6,UPREGULATED,CD8_Naive,0307
mmu04370,VEGF signaling pathway - Mus musculus (house mouse),5/234,58/9771,0.0123385673161504,0.0547873385678344,0.0363733368085208,18751/19354/18707/18750/19055,5,UPREGULATED,CD8_Naive,0307
mmu04213,Longevity regulating pathway - multiple species - Mus musculus (house mouse),5/234,61/9771,0.0151257517664428,0.0628501064778055,0.0417262117694974,56458/15511/193740/11513/18707,5,UPREGULATED,CD8_Naive,0307
mmu05223,Non-small cell lung cancer - Mus musculus (house mouse),5/234,72/9771,0.0288483985250015,0.0939522168179102,0.0623749157297329,18751/18707/58231/18750/14198,5,UPREGULATED,CD8_Naive,0307
mmu04918,Thyroid hormone synthesis - Mus musculus (house mouse),5/234,74/9771,0.0319775834223567,0.0975518684150375,0.0647647259186971,18751/11513/11933/16439/18750,5,UPREGULATED,CD8_Naive,0307
mmu05214,Glioma - Mus musculus (house mouse),5/234,74/9771,0.0319775834223567,0.0975518684150375,0.0647647259186971,18751/18707/12326/18750/108058,5,UPREGULATED,CD8_Naive,0307
mmu05212,Pancreatic cancer - Mus musculus (house mouse),5/234,76/9771,0.0353113840518942,0.10506226612971,0.0697508820778157,16451/19354/18707/21813/20846,5,UPREGULATED,CD8_Naive,0307
mmu05100,Bacterial invasion of epithelial cells - Mus musculus (house mouse),5/234,77/9771,0.0370558757180299,0.107595976482472,0.0714330134323467,140580/74117/18707/12402/242687,5,UPREGULATED,CD8_Naive,0307
mmu01521,EGFR tyrosine kinase inhibitor resistance - Mus musculus (house mouse),5/234,80/9771,0.042603056517564,0.119387635124802,0.0792615004977935,20104/16451/18751/18707/18750,5,UPREGULATED,CD8_Naive,0307
mmu04970,Salivary secretion - Mus musculus (house mouse),5/234,87/9771,0.0573985535136426,0.151366524812143,0.100492298630468,18751/11513/11933/16439/18750,5,UPREGULATED,CD8_Naive,0307
mmu04211,Longevity regulating pathway - Mus musculus (house mouse),5/234,90/9771,0.064537168491518,0.162015183400582,0.107561947485863,56458/11513/18707/12326/75747,5,UPREGULATED,CD8_Naive,0307
mmu04727,GABAergic synapse - Mus musculus (house mouse),5/234,90/9771,0.064537168491518,0.162015183400582,0.107561947485863,18751/11513/18750/14702/14660,5,UPREGULATED,CD8_Naive,0307
mmu04640,Hematopoietic cell lineage - Mus musculus (house mouse),5/234,94/9771,0.0747952400773724,0.180256528586468,0.119672384123796,12526/12500/12525/12502/16197,5,UPREGULATED,CD8_Naive,0307
mmu05416,Viral myocarditis - Mus musculus (house mouse),5/234,94/9771,0.0747952400773724,0.180256528586468,0.119672384123796,15018/14360/20649/14972/19354,5,UPREGULATED,CD8_Naive,0307
mmu04931,Insulin resistance - Mus musculus (house mouse),5/234,110/9771,0.123941629943409,0.264335688640368,0.175492573371199,18761/56458/18751/18707/110651,5,UPREGULATED,CD8_Naive,0307
mmu04960,Aldosterone-regulated sodium reabsorption - Mus musculus (house mouse),4/234,38/9771,0.012503334527929,0.0547873385678344,0.0363733368085208,18751/11933/18707/18750,4,UPREGULATED,CD8_Naive,0307
mmu05134,Legionellosis - Mus musculus (house mouse),4/234,60/9771,0.0551794844527926,0.147758397256923,0.0980968612494091,13627/15511/67160/193740,4,UPREGULATED,CD8_Naive,0307
mmu04929,GnRH secretion - Mus musculus (house mouse),4/234,63/9771,0.0638374809961451,0.162015183400582,0.107561947485863,18751/18707/16439/18750,4,UPREGULATED,CD8_Naive,0307
mmu04664,Fc epsilon RI signaling pathway - Mus musculus (house mouse),4/234,66/9771,0.073164682793589,0.179925393400561,0.119452543336472,14360/19354/18707/18750,4,UPREGULATED,CD8_Naive,0307
mmu05211,Renal cell carcinoma - Mus musculus (house mouse),4/234,70/9771,0.0866124982086635,0.20464325557145,0.1358627422881,16476/18707/215449/12914,4,UPREGULATED,CD8_Naive,0307
mmu00562,Inositol phosphate metabolism - Mus musculus (house mouse),4/234,72/9771,0.093755963284313,0.219370749043878,0.145640331315438,234515/18707/320404/74302,4,UPREGULATED,CD8_Naive,0307
mmu03018,RNA degradation - Mus musculus (house mouse),4/234,83/9771,0.137650335285015,0.284778923490666,0.189064845470981,12227/72068/72587/319885,4,UPREGULATED,CD8_Naive,0307
mmu04973,Carbohydrate digestion and absorption - Mus musculus (house mouse),3/234,49/9771,0.112197615055794,0.250366900263392,0.166218688971547,18751/11933/18707,3,UPREGULATED,CD8_Naive,0307
mmu00510,N-Glycan biosynthesis - Mus musculus (house mouse),3/234,53/9771,0.133371796753439,0.279500895805034,0.185560760700437,17155/20440/14595,3,UPREGULATED,CD8_Naive,0307
mmu04964,Proximal tubule bicarbonate reclamation - Mus musculus (house mouse),2/234,22/9771,0.0964615257049611,0.221045485671528,0.146752189657446,11933/14660,2,UPREGULATED,CD8_Naive,0307
mmu04061,Viral protein interaction with cytokine and cytokine receptor - Mus musculus (house mouse),3/18,95/9771,0.00065356556467784,0.0564577952927335,0.0484477648393022,20304/12772/16182,3,UPREGULATED,CD8_Exhausted_2,0307
mmu04668,TNF signaling pathway - Mus musculus (house mouse),3/18,118/9771,0.00122734337592899,0.0564577952927335,0.0484477648393022,20304/16182/14281,3,UPREGULATED,CD8_Exhausted_2,0307
mmu04380,Osteoclast differentiation - Mus musculus (house mouse),3/18,136/9771,0.0018467419017151,0.056633418319263,0.0485984710977657,14282/18412/14281,3,UPREGULATED,CD8_Exhausted_2,0307
mmu04060,Cytokine-cytokine receptor interaction - Mus musculus (house mouse),3/18,294/9771,0.0157376452857957,0.131623942390291,0.112949607314323,20304/12772/16182,3,UPREGULATED,CD8_Exhausted_2,0307
mmu05171,Coronavirus disease - COVID-19 - Mus musculus (house mouse),3/18,334/9771,0.0220627085634755,0.169147432319979,0.145149398443917,20044/269261/14281,3,UPREGULATED,CD8_Exhausted_2,0307
mmu05031,Amphetamine addiction - Mus musculus (house mouse),2/18,69/9771,0.00699022911432389,0.131623942390291,0.112949607314323,14282/14281,2,UPREGULATED,CD8_Exhausted_2,0307
mmu04662,B cell receptor signaling pathway - Mus musculus (house mouse),2/18,84/9771,0.0102189612494814,0.131623942390291,0.112949607314323,68713/14281,2,UPREGULATED,CD8_Exhausted_2,0307
mmu05323,Rheumatoid arthritis - Mus musculus (house mouse),2/18,87/9771,0.0109307788098682,0.131623942390291,0.112949607314323,20304/14281,2,UPREGULATED,CD8_Exhausted_2,0307
mmu04657,IL-17 signaling pathway - Mus musculus (house mouse),2/18,93/9771,0.0124186125430256,0.131623942390291,0.112949607314323,14282/14281,2,UPREGULATED,CD8_Exhausted_2,0307
mmu04137,Mitophagy - animal - Mus musculus (house mouse),2/18,101/9771,0.0145328446608762,0.131623942390291,0.112949607314323,18412/22187,2,UPREGULATED,CD8_Exhausted_2,0307
mmu05142,Chagas disease - Mus musculus (house mouse),2/18,103/9771,0.0150842495532687,0.131623942390291,0.112949607314323,20304/14281,2,UPREGULATED,CD8_Exhausted_2,0307
mmu04620,Toll-like receptor signaling pathway - Mus musculus (house mouse),2/18,104/9771,0.0153633332513189,0.131623942390291,0.112949607314323,20304/14281,2,UPREGULATED,CD8_Exhausted_2,0307
mmu05418,Fluid shear stress and atherosclerosis - Mus musculus (house mouse),2/18,148/9771,0.0297497348058485,0.210536584779851,0.180666405703533,18412/14281,2,UPREGULATED,CD8_Exhausted_2,0307
mmu04932,Non-alcoholic fatty liver disease - Mus musculus (house mouse),2/18,162/9771,0.0351292162939345,0.227772636602716,0.195457068022926,66142/14281,2,UPREGULATED,CD8_Exhausted_2,0307
mmu04140,Autophagy - animal - Mus musculus (house mouse),2/18,167/9771,0.0371368429243559,0.227772636602716,0.195457068022926,18412/22187,2,UPREGULATED,CD8_Exhausted_2,0307
mmu00604,Glycosphingolipid biosynthesis - ganglio series - Mus musculus (house mouse),1/7,15/9771,0.0106999916190478,0.118298522991429,0.0817193744348685,15212,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu00603,Glycosphingolipid biosynthesis - globo and isoglobo series - Mus musculus (house mouse),1/7,17/9771,0.0121192147331943,0.118298522991429,0.0817193744348685,15212,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu00511,Other glycan degradation - Mus musculus (house mouse),1/7,18/9771,0.0128281716223544,0.118298522991429,0.0817193744348685,15212,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu00531,Glycosaminoglycan degradation - Mus musculus (house mouse),1/7,21/9771,0.014952426302439,0.118298522991429,0.0817193744348685,15212,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu00790,Folate biosynthesis - Mus musculus (house mouse),1/7,26/9771,0.0184841442174107,0.118298522991429,0.0817193744348685,268566,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu00513,Various types of N-glycan biosynthesis - Mus musculus (house mouse),1/7,43/9771,0.0304109261287069,0.120451505557888,0.0832066321288044,15212,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu04672,Intestinal immune network for IgA production - Mus musculus (house mouse),1/7,43/9771,0.0304109261287069,0.120451505557888,0.0832066321288044,16401,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu00520,Amino sugar and nucleotide sugar metabolism - Mus musculus (house mouse),1/7,52/9771,0.0366746572045125,0.120451505557888,0.0832066321288044,15212,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu00600,Sphingolipid metabolism - Mus musculus (house mouse),1/7,55/9771,0.038754844900808,0.120451505557888,0.0832066321288044,15212,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu00970,Aminoacyl-tRNA biosynthesis - Mus musculus (house mouse),1/7,66/9771,0.0463492940517974,0.120451505557888,0.0832066321288044,102436,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu05140,Leishmaniasis - Mus musculus (house mouse),1/7,70/9771,0.0490981310667691,0.120451505557888,0.0832066321288044,16401,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu05412,Arrhythmogenic right ventricular cardiomyopathy - Mus musculus (house mouse),1/7,86/9771,0.0600256766295524,0.120451505557888,0.0832066321288044,16401,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu04658,Th1 and Th2 cell differentiation - Mus musculus (house mouse),1/7,88/9771,0.0613840208536917,0.120451505557888,0.0832066321288044,12399,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu04512,ECM-receptor interaction - Mus musculus (house mouse),1/7,89/9771,0.0620625617866696,0.120451505557888,0.0832066321288044,16401,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu04727,GABAergic synapse - Mus musculus (house mouse),1/7,90/9771,0.0627406822233038,0.120451505557888,0.0832066321288044,268566,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu04640,Hematopoietic cell lineage - Mus musculus (house mouse),1/7,94/9771,0.0654489633485817,0.120451505557888,0.0832066321288044,16401,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu05410,Hypertrophic cardiomyopathy - Mus musculus (house mouse),1/7,100/9771,0.0694988070250931,0.120451505557888,0.0832066321288044,16401,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu04925,Aldosterone synthesis and secretion - Mus musculus (house mouse),1/7,103/9771,0.0715180814249962,0.120451505557888,0.0832066321288044,18227,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu05414,Dilated cardiomyopathy - Mus musculus (house mouse),1/7,103/9771,0.0715180814249962,0.120451505557888,0.0832066321288044,16401,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu04928,Parathyroid hormone synthesis| secretion and action - Mus musculus (house mouse),1/7,116/9771,0.0802249289933512,0.122501541169153,0.0846227751497441,18227,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu04670,Leukocyte transendothelial migration - Mus musculus (house mouse),1/7,119/9771,0.0822242323637754,0.122501541169153,0.0846227751497441,16401,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu04650,Natural killer cell mediated cytotoxicity - Mus musculus (house mouse),1/7,122/9771,0.0842198095537929,0.122501541169153,0.0846227751497441,18106,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu04142,Lysosome - Mus musculus (house mouse),1/7,135/9771,0.092824393702338,0.124644539499074,0.0861031358381764,15212,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu05135,Yersinia infection - Mus musculus (house mouse),1/7,136/9771,0.0934834046243058,0.124644539499074,0.0861031358381764,16401,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu01240,Biosynthesis of cofactors - Mus musculus (house mouse),1/7,152/9771,0.103971911551945,0.13308404678649,0.0919330586354041,268566,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu04514,Cell adhesion molecules - Mus musculus (house mouse),1/7,179/9771,0.121435458303642,0.149459025604482,0.103244721634675,16401,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu04510,Focal adhesion - Mus musculus (house mouse),1/7,202/9771,0.136080898525306,0.161281064918881,0.111411261950543,16401,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu05169,Epstein-Barr virus infection - Mus musculus (house mouse),1/7,228/9771,0.152384161553286,0.165193382356626,0.114113849654249,12399,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu04810,Regulation of actin cytoskeleton - Mus musculus (house mouse),1/7,232/9771,0.154868795959337,0.165193382356626,0.114113849654249,16401,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu04820,Cytoskeleton in muscle cells - Mus musculus (house mouse),1/7,232/9771,0.154868795959337,0.165193382356626,0.114113849654249,16401,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu05165,Human papillomavirus infection - Mus musculus (house mouse),1/7,359/9771,0.230577790358315,0.235145533531293,0.162436059347275,16401,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu04151,PI3K-Akt signaling pathway - Mus musculus (house mouse),1/7,367/9771,0.235145533531293,0.235145533531293,0.162436059347275,16401,1,DOWNREGULATED,CD8_Exhausted_2,0307
mmu03010,Ribosome - Mus musculus (house mouse),26/69,265/9771,1.34725012406754e-23,1.76489766252848e-21,1.55997382786768e-21,22121/269261/20044/20084/11837/20054/270106/16785/27207/20104/20103/67115/19942/268449/319195/27176/19951/19896/67097/19944/19899/67891/19941/27050/20042/16898,26,UPREGULATED,CD8_Effector,0307
