ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Regulation,Cell_Population,Treatment
mmu04371,Apelin signaling pathway - Mus musculus (house mouse),7/232,139/9771,0.0475944592939337,0.223693958681488,0.185367894092163,20104/18576/11513/16598/16439/66922/12326,7,UPREGULATED,CD8_Naive,0019
mmu05340,Primary immunodeficiency - Mus musculus (house mouse),6/232,36/9771,0.000180084147975733,0.00528997184678714,0.00438362728625139,12526/12525/12500/16197/19264/16818,6,UPREGULATED,CD8_Naive,0019
mmu05031,Amphetamine addiction - Mus musculus (house mouse),6/232,69/9771,0.00578797923879014,0.0715881642692465,0.0593227789017272,18751/16476/19057/12326/19055/14282,6,UPREGULATED,CD8_Naive,0019
mmu05210,Colorectal cancer - Mus musculus (house mouse),6/232,88/9771,0.0180809290534595,0.146517873364241,0.121414587110345,16842/21414/19354/18707/21813/16476,6,UPREGULATED,CD8_Naive,0019
mmu05231,Choline metabolism in cancer - Mus musculus (house mouse),6/232,98/9771,0.0289529843162564,0.196899531855469,0.163164225725697,13139/18751/19354/18707/16476/242687,6,UPREGULATED,CD8_Naive,0019
mmu05215,Prostate cancer - Mus musculus (house mouse),6/232,100/9771,0.0315501386820163,0.205952294174273,0.17066595485886,16842/56458/21414/21417/18707/12914,6,UPREGULATED,CD8_Naive,0019
mmu05142,Chagas disease - Mus musculus (house mouse),6/232,103/9771,0.0357234641154995,0.22016319899666,0.182442068597457,12503/12500/12502/18707/21813/16476,6,UPREGULATED,CD8_Naive,0019
mmu04922,Glucagon signaling pathway - Mus musculus (house mouse),6/232,104/9771,0.0371897752805806,0.22016319899666,0.182442068597457,56458/18576/16439/12914/19057/19055,6,UPREGULATED,CD8_Naive,0019
mmu04064,NF-kappa B signaling pathway - Mus musculus (house mouse),6/232,107/9771,0.0418179250230554,0.22016319899666,0.182442068597457,18761/18751/16994/16818/108723/22031,6,UPREGULATED,CD8_Naive,0019
mmu04931,Insulin resistance - Mus musculus (house mouse),6/232,110/9771,0.0467944399677956,0.223693958681488,0.185367894092163,18761/56458/18751/110651/18707/108155,6,UPREGULATED,CD8_Naive,0019
mmu04625,C-type lectin receptor signaling pathway - Mus musculus (house mouse),6/232,112/9771,0.0503080319192177,0.231811519627768,0.192094652323122,16439/18707/66922/16476/19057/19055,6,UPREGULATED,CD8_Naive,0019
mmu04725,Cholinergic synapse - Mus musculus (house mouse),6/232,113/9771,0.0521240237456967,0.235560491927668,0.195201303501091,18751/11513/16439/14360/18707/12326,6,UPREGULATED,CD8_Naive,0019
mmu04370,VEGF signaling pathway - Mus musculus (house mouse),5/232,58/9771,0.0119218725299612,0.111640902301827,0.092513177719319,18751/19354/18707/19057/19055,5,UPREGULATED,CD8_Naive,0019
mmu00562,Inositol phosphate metabolism - Mus musculus (house mouse),5/232,72/9771,0.0279368653753028,0.196899531855469,0.163164225725697,234515/320404/18707/18718/74302,5,UPREGULATED,CD8_Naive,0019
mmu05100,Bacterial invasion of epithelial cells - Mus musculus (house mouse),5/232,77/9771,0.035913354955201,0.22016319899666,0.182442068597457,140580/74117/12402/18707/242687,5,UPREGULATED,CD8_Naive,0019
mmu04960,Aldosterone-regulated sodium reabsorption - Mus musculus (house mouse),4/232,38/9771,0.0121454980702288,0.111640902301827,0.092513177719319,18751/11933/18707/83814,4,UPREGULATED,CD8_Naive,0019
mmu04130,SNARE interactions in vesicular transport - Mus musculus (house mouse),3/232,33/9771,0.0427383445579106,0.22016319899666,0.182442068597457,67023/53611/55943,3,UPREGULATED,CD8_Naive,0019
mmu05330,Allograft rejection - Mus musculus (house mouse),1/2,60/9771,0.0122441578472506,0.0247944458289293,NA,14939,1,DOWNREGULATED,CD8_Naive,0019
mmu05332,Graft-versus-host disease - Mus musculus (house mouse),1/2,60/9771,0.0122441578472506,0.0247944458289293,NA,14939,1,DOWNREGULATED,CD8_Naive,0019
mmu00970,Aminoacyl-tRNA biosynthesis - Mus musculus (house mouse),1/2,66/9771,0.0134644254136196,0.0247944458289293,NA,102436,1,DOWNREGULATED,CD8_Naive,0019
mmu04940,Type I diabetes mellitus - Mus musculus (house mouse),1/2,67/9771,0.0136677300142557,0.0247944458289293,NA,14939,1,DOWNREGULATED,CD8_Naive,0019
mmu05320,Autoimmune thyroid disease - Mus musculus (house mouse),1/2,76/9771,0.0154965286430808,0.0247944458289293,NA,14939,1,DOWNREGULATED,CD8_Naive,0019
mmu04650,Natural killer cell mediated cytotoxicity - Mus musculus (house mouse),1/2,122/9771,0.0248172191286919,0.0313637631487635,NA,14939,1,DOWNREGULATED,CD8_Naive,0019
mmu04210,Apoptosis - Mus musculus (house mouse),1/2,135/9771,0.0274432927551681,0.0313637631487635,NA,14939,1,DOWNREGULATED,CD8_Naive,0019
mmu05202,Transcriptional misregulation in cancer - Mus musculus (house mouse),1/2,226/9771,0.0457266699119142,0.0457266699119142,NA,14939,1,DOWNREGULATED,CD8_Naive,0019
mmu05221,Acute myeloid leukemia - Mus musculus (house mouse),2/10,70/9771,0.00219378706378583,0.0880214873303209,0.0786156824640825,12394/16842,2,UPREGULATED,CD8_Exhausted_2,0019
mmu05412,Arrhythmogenic right ventricular cardiomyopathy - Mus musculus (house mouse),2/10,86/9771,0.00329130293136387,0.0880214873303209,0.0786156824640825,16421/16842,2,UPREGULATED,CD8_Exhausted_2,0019
mmu04061,Viral protein interaction with cytokine and cytokine receptor - Mus musculus (house mouse),2/10,95/9771,0.00400097669683277,0.0880214873303209,0.0786156824640825,12772/20304,2,UPREGULATED,CD8_Exhausted_2,0019
mmu05206,MicroRNAs in cancer - Mus musculus (house mouse),3/12,303/9771,0.00527503640781375,0.112104797688165,0.0851428843201253,20848/12571/24064,3,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04151,PI3K-Akt signaling pathway - Mus musculus (house mouse),3/12,367/9771,0.00897886383559508,0.118221707168669,0.0897886383559508,12571/98432/22027,3,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05223,Non-small cell lung cancer - Mus musculus (house mouse),2/12,72/9771,0.00336941472609192,0.112104797688165,0.0851428843201253,20848/12571,2,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05212,Pancreatic cancer - Mus musculus (house mouse),2/12,76/9771,0.0037467385944631,0.112104797688165,0.0851428843201253,20848/12571,2,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05222,Small cell lung cancer - Mus musculus (house mouse),2/12,94/9771,0.00567619228800836,0.112104797688165,0.0851428843201253,12571/11797,2,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05145,Toxoplasmosis - Mus musculus (house mouse),2/12,109/9771,0.00756578252223065,0.118221707168669,0.0897886383559508,20848/11797,2,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05162,Measles - Mus musculus (house mouse),2/12,145/9771,0.0130940780298994,0.130913375770892,0.0994278803323233,20848/12571,2,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05160,Hepatitis C - Mus musculus (house mouse),2/12,167/9771,0.0171260613656164,0.130913375770892,0.0994278803323233,20848/12571,2,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04217,Necroptosis - Mus musculus (house mouse),2/12,177/9771,0.019114359435608,0.130913375770892,0.0994278803323233,20848/11797,2,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05417,Lipid and atherosclerosis - Mus musculus (house mouse),2/12,217/9771,0.0279869188118473,0.130913375770892,0.0994278803323233,20848/22027,2,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05167,Kaposi sarcoma-associated herpesvirus infection - Mus musculus (house mouse),2/12,223/9771,0.0294391471376583,0.130913375770892,0.0994278803323233,20848/12571,2,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05169,Epstein-Barr virus infection - Mus musculus (house mouse),2/12,228/9771,0.0306725373905173,0.130913375770892,0.0994278803323233,20848/12571,2,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05203,Viral carcinogenesis - Mus musculus (house mouse),2/12,228/9771,0.0306725373905173,0.130913375770892,0.0994278803323233,20848/12571,2,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05207,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse),2/12,228/9771,0.0306725373905173,0.130913375770892,0.0994278803323233,20848/22027,2,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05132,Salmonella infection - Mus musculus (house mouse),2/12,252/9771,0.0368781102184179,0.138684874921903,0.105330284750813,22027/11797,2,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05163,Human cytomegalovirus infection - Mus musculus (house mouse),2/12,254/9771,0.0374160159776103,0.138684874921903,0.105330284750813,20848/12571,2,DOWNREGULATED,CD8_Exhausted_2,0019
mmu00604,Glycosphingolipid biosynthesis - ganglio series - Mus musculus (house mouse),1/12,15/9771,0.0182773152118959,0.130913375770892,0.0994278803323233,15212,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu00603,Glycosphingolipid biosynthesis - globo and isoglobo series - Mus musculus (house mouse),1/12,17/9771,0.0206910155227321,0.130913375770892,0.0994278803323233,15212,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu00511,Other glycan degradation - Mus musculus (house mouse),1/12,18/9771,0.0218958246075921,0.130913375770892,0.0994278803323233,15212,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu00531,Glycosaminoglycan degradation - Mus musculus (house mouse),1/12,21/9771,0.0255021043124526,0.130913375770892,0.0994278803323233,15212,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu00790,Folate biosynthesis - Mus musculus (house mouse),1/12,26/9771,0.031485495438569,0.130913375770892,0.0994278803323233,268566,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04215,Apoptosis - multiple species - Mus musculus (house mouse),1/12,32/9771,0.0386211044086313,0.138684874921903,0.105330284750813,11797,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu00513,Various types of N-glycan biosynthesis - Mus musculus (house mouse),1/12,43/9771,0.0515780279921618,0.177159313538295,0.134551377370857,15212,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu00520,Amino sugar and nucleotide sugar metabolism - Mus musculus (house mouse),1/12,52/9771,0.0620598684253298,0.202001806361844,0.153419093439375,15212,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu00600,Sphingolipid metabolism - Mus musculus (house mouse),1/12,55/9771,0.0655301470144681,0.202001806361844,0.153419093439375,15212,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05321,Inflammatory bowel disease - Mus musculus (house mouse),1/12,62/9771,0.0735817413522113,0.202001806361844,0.153419093439375,20848,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu00970,Aminoacyl-tRNA biosynthesis - Mus musculus (house mouse),1/12,66/9771,0.0781540504540966,0.202001806361844,0.153419093439375,102436,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05221,Acute myeloid leukemia - Mus musculus (house mouse),1/12,70/9771,0.082705665089719,0.202001806361844,0.153419093439375,20848,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04920,Adipocytokine signaling pathway - Mus musculus (house mouse),1/12,72/9771,0.0849737386150849,0.202001806361844,0.153419093439375,20848,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05218,Melanoma - Mus musculus (house mouse),1/12,72/9771,0.0849737386150849,0.202001806361844,0.153419093439375,12571,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04917,Prolactin signaling pathway - Mus musculus (house mouse),1/12,74/9771,0.0872366704432679,0.202001806361844,0.153419093439375,20848,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04918,Thyroid hormone synthesis - Mus musculus (house mouse),1/12,74/9771,0.0872366704432679,0.202001806361844,0.153419093439375,22027,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05214,Glioma - Mus musculus (house mouse),1/12,74/9771,0.0872366704432679,0.202001806361844,0.153419093439375,12571,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04115,p53 signaling pathway - Mus musculus (house mouse),1/12,75/9771,0.0883662115337782,0.202001806361844,0.153419093439375,12571,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05220,Chronic myeloid leukemia - Mus musculus (house mouse),1/12,76/9771,0.089494471172969,0.202001806361844,0.153419093439375,12571,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu01521,EGFR tyrosine kinase inhibitor resistance - Mus musculus (house mouse),1/12,80/9771,0.093994721633438,0.203086781395147,0.154243125110238,20848,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu01524,Platinum drug resistance - Mus musculus (house mouse),1/12,81/9771,0.0951165938179802,0.203086781395147,0.154243125110238,11797,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Mus musculus (house mouse),1/12,88/9771,0.102934113536501,0.210266346472793,0.159695959346425,20848,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04727,GABAergic synapse - Mus musculus (house mouse),1/12,90/9771,0.105156291692588,0.210266346472793,0.159695959346425,268566,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04657,IL-17 signaling pathway - Mus musculus (house mouse),1/12,93/9771,0.108480099033106,0.210266346472793,0.159695959346425,22027,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05215,Prostate cancer - Mus musculus (house mouse),1/12,100/9771,0.116191685427779,0.210266346472793,0.159695959346425,22027,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04933,AGE-RAGE signaling pathway in diabetic complications - Mus musculus (house mouse),1/12,101/9771,0.117288335182185,0.210266346472793,0.159695959346425,20848,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04925,Aldosterone synthesis and secretion - Mus musculus (house mouse),1/12,103/9771,0.119477893536315,0.210266346472793,0.159695959346425,18227,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04659,Th17 cell differentiation - Mus musculus (house mouse),1/12,105/9771,0.121662472279441,0.210266346472793,0.159695959346425,20848,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04064,NF-kappa B signaling pathway - Mus musculus (house mouse),1/12,107/9771,0.123842081709056,0.210266346472793,0.159695959346425,11797,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04931,Insulin resistance - Mus musculus (house mouse),1/12,110/9771,0.127102200869239,0.210266346472793,0.159695959346425,20848,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04725,Cholinergic synapse - Mus musculus (house mouse),1/12,113/9771,0.130351196804397,0.210266346472793,0.159695959346425,226922,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04066,HIF-1 signaling pathway - Mus musculus (house mouse),1/12,116/9771,0.133589104026524,0.210266346472793,0.159695959346425,20848,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04928,Parathyroid hormone synthesis| secretion and action - Mus musculus (house mouse),1/12,116/9771,0.133589104026524,0.210266346472793,0.159695959346425,18227,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04935,Growth hormone synthesis| secretion and action - Mus musculus (house mouse),1/12,117/9771,0.134665948226595,0.210266346472793,0.159695959346425,20848,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04668,TNF signaling pathway - Mus musculus (house mouse),1/12,118/9771,0.135741565444461,0.210266346472793,0.159695959346425,11797,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04722,Neurotrophin signaling pathway - Mus musculus (house mouse),1/12,121/9771,0.138961067909798,0.211113930093732,0.160339693742075,108960,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04068,FoxO signaling pathway - Mus musculus (house mouse),1/12,133/9771,0.151729447373681,0.217025071444936,0.164829168186027,20848,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04915,Estrogen signaling pathway - Mus musculus (house mouse),1/12,134/9771,0.152785604940761,0.217025071444936,0.164829168186027,22027,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04142,Lysosome - Mus musculus (house mouse),1/12,135/9771,0.153840556973625,0.217025071444936,0.164829168186027,15212,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04210,Apoptosis - Mus musculus (house mouse),1/12,135/9771,0.153840556973625,0.217025071444936,0.164829168186027,11797,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04550,Signaling pathways regulating pluripotency of stem cells - Mus musculus (house mouse),1/12,140/9771,0.159097277871392,0.220503244769122,0.167470818811991,20848,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05224,Breast cancer - Mus musculus (house mouse),1/12,147/9771,0.166406403921986,0.222923690996927,0.169309132402729,12571,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05418,Fluid shear stress and atherosclerosis - Mus musculus (house mouse),1/12,148/9771,0.167445797433305,0.222923690996927,0.169309132402729,22027,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu01240,Biosynthesis of cofactors - Mus musculus (house mouse),1/12,152/9771,0.171591502568996,0.222923690996927,0.169309132402729,268566,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04120,Ubiquitin mediated proteolysis - Mus musculus (house mouse),1/12,154/9771,0.173657251050017,0.222923690996927,0.169309132402729,11797,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04110,Cell cycle - Mus musculus (house mouse),1/12,157/9771,0.176747021335746,0.222923690996927,0.169309132402729,12571,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04390,Hippo signaling pathway - Mus musculus (house mouse),1/12,158/9771,0.177774589022865,0.222923690996927,0.169309132402729,11797,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04934,Cushing syndrome - Mus musculus (house mouse),1/12,162/9771,0.18187311370815,0.223334525696789,0.169621158757055,12571,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05161,Hepatitis B - Mus musculus (house mouse),1/12,164/9771,0.183915345510927,0.223334525696789,0.169621158757055,20848,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04630,JAK-STAT signaling pathway - Mus musculus (house mouse),1/12,171/9771,0.191026412646631,0.223334525696789,0.169621158757055,20848,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05164,Influenza A - Mus musculus (house mouse),1/12,174/9771,0.194056588386038,0.223334525696789,0.169621158757055,12571,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04141,Protein processing in endoplasmic reticulum - Mus musculus (house mouse),1/12,175/9771,0.195064332570613,0.223334525696789,0.169621158757055,22027,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05225,Hepatocellular carcinoma - Mus musculus (house mouse),1/12,175/9771,0.195064332570613,0.223334525696789,0.169621158757055,12571,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05152,Tuberculosis - Mus musculus (house mouse),1/12,180/9771,0.200085749732417,0.224856547195219,0.170777124452065,108960,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04218,Cellular senescence - Mus musculus (house mouse),1/12,182/9771,0.202086263934943,0.224856547195219,0.170777124452065,12571,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04062,Chemokine signaling pathway - Mus musculus (house mouse),1/12,193/9771,0.213007352968705,0.233716401173996,0.177506127473921,20848,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04510,Focal adhesion - Mus musculus (house mouse),1/12,202/9771,0.221840685513741,0.238912295634411,0.181452376431198,11797,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05205,Proteoglycans in cancer - Mus musculus (house mouse),1/12,204/9771,0.223791264265144,0.238912295634411,0.181452376431198,20848,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu04621,NOD-like receptor signaling pathway - Mus musculus (house mouse),1/12,216/9771,0.235400922799638,0.247955638682285,0.18832073823971,11797,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu05202,Transcriptional misregulation in cancer - Mus musculus (house mouse),1/12,226/9771,0.244953810350286,0.254623039706219,0.193384587118647,11797,1,DOWNREGULATED,CD8_Exhausted_2,0019
mmu03010,Ribosome - Mus musculus (house mouse),26/83,265/9771,3.3102720820852e-21,5.23022988969462e-19,4.39046612992353e-19,22121/20044/11837/269261/20084/20054/16785/270106/19942/27207/67115/268449/19896/20104/20103/27176/19944/67097/66483/19951/19941/319195/19899/16898/20042/27050,26,UPREGULATED,CD8_Effector,0019
mmu05171,Coronavirus disease - COVID-19 - Mus musculus (house mouse),26/83,334/9771,1.19157260587213e-18,9.41342358638979e-17,7.90200780736252e-17,22121/20044/11837/269261/20084/20054/16785/270106/19942/27207/67115/268449/19896/20104/20103/27176/19944/67097/66483/19951/19941/319195/19899/16898/20042/27050,26,UPREGULATED,CD8_Effector,0019
mmu05415,Diabetic cardiomyopathy - Mus musculus (house mouse),8/83,217/9771,0.000490848157327433,0.0182421010313207,0.015313156095579,20463/12857/14433/19354/110323/66576/13033/28080,8,UPREGULATED,CD8_Effector,0019
mmu04062,Chemokine signaling pathway - Mus musculus (house mouse),7/83,193/9771,0.00123069508906495,0.0216055360080291,0.0181365592072729,20304/80901/19354/12772/14702/277360/20303,7,UPREGULATED,CD8_Effector,0019
mmu04714,Thermogenesis - Mus musculus (house mouse),7/83,238/9771,0.00401687879829881,0.052888904177601,0.0443970814548816,20463/12857/20104/110323/66576/28080/11465,7,UPREGULATED,CD8_Effector,0019
mmu05132,Salmonella infection - Mus musculus (house mouse),7/83,252/9771,0.00547859086828264,0.0665859505529736,0.0558949351743816,14433/20194/66824/27050/74117/11465/66395,7,UPREGULATED,CD8_Effector,0019
mmu05020,Prion disease - Mus musculus (house mouse),7/83,273/9771,0.00837878132330527,0.079774265922893,0.0669657395488642,20304/20463/12857/19354/110323/66576/28080,7,UPREGULATED,CD8_Effector,0019
mmu04650,Natural killer cell mediated cytotoxicity - Mus musculus (house mouse),6/83,122/9771,0.00057728167820635,0.0182421010313207,0.015313156095579,27007/14939/16641/19354/16643/15978,6,UPREGULATED,CD8_Effector,0019
mmu05135,Yersinia infection - Mus musculus (house mouse),6/83,136/9771,0.00102147485575893,0.0216055360080291,0.0181365592072729,12526/12525/19354/66824/74117/11465,6,UPREGULATED,CD8_Effector,0019
mmu04060,Cytokine-cytokine receptor interaction - Mus musculus (house mouse),6/83,294/9771,0.0386227012978511,0.226591412025866,0.190209979448761,20304/16184/80901/12772/15978/20303,6,UPREGULATED,CD8_Effector,0019
mmu05332,Graft-versus-host disease - Mus musculus (house mouse),5/83,60/9771,0.000148292317429445,0.00781006205128408,0.00655608140214387,14939/16641/16643/15978/12524,5,UPREGULATED,CD8_Effector,0019
mmu04612,Antigen processing and presentation - Mus musculus (house mouse),5/83,87/9771,0.000838936311135572,0.0216055360080291,0.0181365592072729,12526/16641/12525/16643/15978,5,UPREGULATED,CD8_Effector,0019
mmu04640,Hematopoietic cell lineage - Mus musculus (house mouse),5/83,94/9771,0.00118992803797059,0.0216055360080291,0.0181365592072729,12526/16184/109700/12525/12500,5,UPREGULATED,CD8_Effector,0019
mmu04660,T cell receptor signaling pathway - Mus musculus (house mouse),5/83,122/9771,0.00373596045354589,0.052888904177601,0.0443970814548816,12526/12525/15978/12500/17444,5,UPREGULATED,CD8_Effector,0019
mmu00190,Oxidative phosphorylation - Mus musculus (house mouse),5/83,141/9771,0.00687670650081638,0.0724346418085992,0.0608045627440606,20463/12857/110323/66576/28080,5,UPREGULATED,CD8_Effector,0019
mmu05164,Influenza A - Mus musculus (house mouse),5/83,174/9771,0.0160764118455912,0.133688056400179,0.112223151941523,20304/15978/66824/11465/12445,5,UPREGULATED,CD8_Effector,0019
mmu04260,Cardiac muscle contraction - Mus musculus (house mouse),4/83,89/9771,0.0068395935769458,0.0724346418085992,0.0608045627440606,20463/12857/110323/66576,4,UPREGULATED,CD8_Effector,0019
mmu04061,Viral protein interaction with cytokine and cytokine receptor - Mus musculus (house mouse),4/83,95/9771,0.0085833070929695,0.079774265922893,0.0669657395488642,20304/16184/12772/20303,4,UPREGULATED,CD8_Effector,0019
mmu04142,Lysosome - Mus musculus (house mouse),4/83,135/9771,0.0276885217684802,0.208323163781899,0.174874874327243,67963/13033/16792/11881,4,UPREGULATED,CD8_Effector,0019
mmu05162,Measles - Mus musculus (house mouse),4/83,145/9771,0.0347089895935935,0.226591412025866,0.190209979448761,16184/14694/12500/12445,4,UPREGULATED,CD8_Effector,0019
mmu05340,Primary immunodeficiency - Mus musculus (house mouse),3/83,36/9771,0.00344799012438571,0.052888904177601,0.0443970814548816,12526/12525/12500,3,UPREGULATED,CD8_Effector,0019
mmu05330,Allograft rejection - Mus musculus (house mouse),3/83,60/9771,0.0142863005211797,0.125401971241466,0.105267477524482,14939/15978/12524,3,UPREGULATED,CD8_Effector,0019
mmu04940,Type I diabetes mellitus - Mus musculus (house mouse),3/83,67/9771,0.0191728199455139,0.15146527756956,0.127146069112355,14939/15978/12524,3,UPREGULATED,CD8_Effector,0019
mmu04623,Cytosolic DNA-sensing pathway - Mus musculus (house mouse),3/83,82/9771,0.0323908115108093,0.226591412025866,0.190209979448761,20304/66824/20303,3,UPREGULATED,CD8_Effector,0019
mmu04662,B cell receptor signaling pathway - Mus musculus (house mouse),3/83,84/9771,0.0344354380512649,0.226591412025866,0.190209979448761,68713/19354/83490,3,UPREGULATED,CD8_Effector,0019
mmu05323,Rheumatoid arthritis - Mus musculus (house mouse),3/83,87/9771,0.0376253858233641,0.226591412025866,0.190209979448761,20304/15978/12524,3,UPREGULATED,CD8_Effector,0019
mmu04658,Th1 and Th2 cell differentiation - Mus musculus (house mouse),3/83,88/9771,0.0387213172449264,0.226591412025866,0.190209979448761,16184/15978/12500,3,UPREGULATED,CD8_Effector,0019
mmu04514,Cell adhesion molecules - Mus musculus (house mouse),3/11,179/9771,0.00089519008131351,0.0214845619515242,0.0146057329056415,12504/21947/12511,3,DOWNREGULATED,CD8_Effector,0019
mmu05340,Primary immunodeficiency - Mus musculus (house mouse),2/11,36/9771,0.000710931598295412,0.0214845619515242,0.0146057329056415,12504/21947,2,DOWNREGULATED,CD8_Effector,0019
mmu04659,Th17 cell differentiation - Mus musculus (house mouse),2/11,105/9771,0.0059056886899536,0.0944910190392576,0.0642373155749339,12504/19883,2,DOWNREGULATED,CD8_Effector,0019
mmu04660,T cell receptor signaling pathway - Mus musculus (house mouse),2/11,122/9771,0.00790056060426788,0.0948067272512145,0.064451941771659,12504/21947,2,DOWNREGULATED,CD8_Effector,0019
mmu04621,NOD-like receptor signaling pathway - Mus musculus (house mouse),2/11,216/9771,0.0234602817858205,0.103261015399085,0.0701993745037641,12363/21353,2,DOWNREGULATED,CD8_Effector,0019
mmu05417,Lipid and atherosclerosis - Mus musculus (house mouse),2/11,217/9771,0.0236639826956237,0.103261015399085,0.0701993745037641,21947/21353,2,DOWNREGULATED,CD8_Effector,0019
mmu04060,Cytokine-cytokine receptor interaction - Mus musculus (house mouse),2/11,294/9771,0.0414821899059921,0.132743007699175,0.0902419569884741,12504/21947,2,DOWNREGULATED,CD8_Effector,0019
mmu03260,Virion - Human immunodeficiency virus - Mus musculus (house mouse),1/11,10/9771,0.0112060781822098,0.103261015399085,0.0701993745037641,12504,1,DOWNREGULATED,CD8_Effector,0019
mmu00604,Glycosphingolipid biosynthesis - ganglio series - Mus musculus (house mouse),1/11,15/9771,0.0167661976878505,0.103261015399085,0.0701993745037641,15212,1,DOWNREGULATED,CD8_Effector,0019
mmu00603,Glycosphingolipid biosynthesis - globo and isoglobo series - Mus musculus (house mouse),1/11,17/9771,0.0189822756339797,0.103261015399085,0.0701993745037641,15212,1,DOWNREGULATED,CD8_Effector,0019
mmu00511,Other glycan degradation - Mus musculus (house mouse),1/11,18/9771,0.0200886109803018,0.103261015399085,0.0701993745037641,15212,1,DOWNREGULATED,CD8_Effector,0019
