ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Regulation,Cell_Population,Treatment
mmu05163,Human cytomegalovirus infection - Mus musculus (house mouse),1/9,254/9771,0.211127578125509,0.226575937500546,0.157193832237221,12767,1,DOWNREGULATED,CD8_CM1,0037
mmu04144,Endocytosis - Mus musculus (house mouse),1/9,270/9771,0.222988861129444,0.233607378326084,0.162072104580297,12767,1,DOWNREGULATED,CD8_CM1,0037
mmu04060,Cytokine-cytokine receptor interaction - Mus musculus (house mouse),1/9,294/9771,0.240483631857724,0.246076274459067,0.170722774146242,12767,1,DOWNREGULATED,CD8_CM1,0037
mmu05171,Coronavirus disease - COVID-19 - Mus musculus (house mouse),8/20,334/9771,1.50841915377238e-07,7.99462151499363e-06,7.99462151499363e-06,269261/18186/20054/20044/268449/22121/67115/16785,8,UPREGULATED,CD4_TH1_Helper,0037
mmu03010,Ribosome - Mus musculus (house mouse),7/20,265/9771,5.71426390296419e-07,1.51427993428551e-05,1.51427993428551e-05,269261/20054/20044/268449/22121/67115/16785,7,UPREGULATED,CD4_TH1_Helper,0037
mmu04144,Endocytosis - Mus musculus (house mouse),2/9,270/9771,0.0240910345777258,0.174305255580872,0.145517999214521,330192/12767,2,DOWNREGULATED,CD4_TH1_Helper,0037
mmu05206,MicroRNAs in cancer - Mus musculus (house mouse),2/9,303/9771,0.0298753026569572,0.174305255580872,0.145517999214521,18669/18712,2,DOWNREGULATED,CD4_TH1_Helper,0037
mmu03260,Virion - Human immunodeficiency virus - Mus musculus (house mouse),1/9,10/9771,0.00917705511862965,0.174305255580872,0.145517999214521,12767,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu04672,Intestinal immune network for IgA production - Mus musculus (house mouse),1/9,43/9771,0.0389325670307681,0.174305255580872,0.145517999214521,12767,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu04975,Fat digestion and absorption - Mus musculus (house mouse),1/9,43/9771,0.0389325670307681,0.174305255580872,0.145517999214521,13350,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu02010,ABC transporters - Mus musculus (house mouse),1/9,52/9771,0.0469085941215834,0.174305255580872,0.145517999214521,18669,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu00561,Glycerolipid metabolism - Mus musculus (house mouse),1/9,63/9771,0.0565771311190548,0.174305255580872,0.145517999214521,13350,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu03250,Viral life cycle - HIV-1 - Mus musculus (house mouse),1/9,63/9771,0.0565771311190548,0.174305255580872,0.145517999214521,12767,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu00970,Aminoacyl-tRNA biosynthesis - Mus musculus (house mouse),1/9,66/9771,0.0591988276040976,0.174305255580872,0.145517999214521,102436,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu05221,Acute myeloid leukemia - Mus musculus (house mouse),1/9,70/9771,0.062684348471582,0.174305255580872,0.145517999214521,18712,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu03018,RNA degradation - Mus musculus (house mouse),1/9,83/9771,0.0739331566700634,0.174305255580872,0.145517999214521,12226,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu04061,Viral protein interaction with cytokine and cytokine receptor - Mus musculus (house mouse),1/9,95/9771,0.0842099966576703,0.174305255580872,0.145517999214521,12767,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu04933,AGE-RAGE signaling pathway in diabetic complications - Mus musculus (house mouse),1/9,101/9771,0.0893102995763467,0.174305255580872,0.145517999214521,18712,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu04976,Bile secretion - Mus musculus (house mouse),1/9,101/9771,0.0893102995763467,0.174305255580872,0.145517999214521,18669,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu00830,Retinol metabolism - Mus musculus (house mouse),1/9,102/9771,0.0901578908176925,0.174305255580872,0.145517999214521,13350,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu04670,Leukocyte transendothelial migration - Mus musculus (house mouse),1/9,119/9771,0.104460058599346,0.17956088403815,0.149905638216968,12767,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu04068,FoxO signaling pathway - Mus musculus (house mouse),1/9,133/9771,0.11608788884614,0.17956088403815,0.149905638216968,16598,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu04380,Osteoclast differentiation - Mus musculus (house mouse),1/9,136/9771,0.118562034948387,0.17956088403815,0.149905638216968,14284,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu04371,Apelin signaling pathway - Mus musculus (house mouse),1/9,139/9771,0.121030023270212,0.17956088403815,0.149905638216968,16598,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu05418,Fluid shear stress and atherosclerosis - Mus musculus (house mouse),1/9,148/9771,0.128397175570373,0.17956088403815,0.149905638216968,16598,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu05226,Gastric cancer - Mus musculus (house mouse),1/9,150/9771,0.130026847062109,0.17956088403815,0.149905638216968,18669,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu04630,JAK-STAT signaling pathway - Mus musculus (house mouse),1/9,171/9771,0.146975589527668,0.193740549831925,0.161743471729012,18712,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu04360,Axon guidance - Mus musculus (house mouse),1/9,181/9771,0.154942759378885,0.195362609651637,0.163097641451457,12767,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu04062,Chemokine signaling pathway - Mus musculus (house mouse),1/9,193/9771,0.164416004062206,0.198669338241833,0.165858249711875,12767,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu04810,Regulation of actin cytoskeleton - Mus musculus (house mouse),1/9,232/9771,0.194555574233016,0.218667848772848,0.18255392093559,12767,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu05170,Human immunodeficiency virus 1 infection - Mus musculus (house mouse),1/9,241/9771,0.201372063317974,0.218667848772848,0.18255392093559,12767,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu04020,Calcium signaling pathway - Mus musculus (house mouse),1/9,254/9771,0.211127578125509,0.218667848772848,0.18255392093559,12767,1,DOWNREGULATED,CD4_TH1_Helper,0037
mmu05163,Human cytomegalovirus infection - Mus musculus (house mouse),1/9,254/9771,0.211127578125509,0.218667848772848,0.18255392093559,12767,1,DOWNREGULATED,CD4_TH1_Helper,0037
