ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Regulation,Cell_Population,Treatment
mmu05166,Human T-cell leukemia virus 1 infection - Mus musculus (house mouse),1/8,247/9771,0.185275653158322,0.218485936510276,0.167261960964804,16184,1,UPREGULATED,CD8_Effector,0119
mmu05132,Salmonella infection - Mus musculus (house mouse),1/8,252/9771,0.18869239971342,0.218485936510276,0.167261960964804,66395,1,UPREGULATED,CD8_Effector,0119
mmu04144,Endocytosis - Mus musculus (house mouse),1/8,270/9771,0.200889102623697,0.220978012886067,0.169169770630482,16184,1,UPREGULATED,CD8_Effector,0119
mmu03018,RNA degradation - Mus musculus (house mouse),1/1,83/9771,0.00849452461365263,0.00849452461365263,NA,12227,1,DOWNREGULATED,CD8_Effector,0119
mmu04662,B cell receptor signaling pathway - Mus musculus (house mouse),1/2,84/9771,0.0171207027836117,0.0342414055672233,0.0180217924038018,68713,1,UPREGULATED,CD8_CM1,0119
mmu04080,Neuroactive ligand-receptor interaction - Mus musculus (house mouse),1/2,390/9771,0.0782388550414522,0.0782388550414522,0.0411783447586591,14938,1,UPREGULATED,CD8_CM1,0119
mmu04670,Leukocyte transendothelial migration - Mus musculus (house mouse),1/1,119/9771,0.0121788967352369,0.0243577934704737,NA,74734,1,DOWNREGULATED,CD8_CM1,0119
mmu05132,Salmonella infection - Mus musculus (house mouse),1/1,252/9771,0.0257906048510897,0.0257906048510897,NA,74734,1,DOWNREGULATED,CD8_CM1,0119
mmu04060,Cytokine-cytokine receptor interaction - Mus musculus (house mouse),3/14,294/9771,0.00767125032178558,0.0966378687792669,0.0830400591014109,16184/12772/16197,3,UPREGULATED,CD4_TH1_Helper,0119
mmu04151,PI3K-Akt signaling pathway - Mus musculus (house mouse),3/14,367/9771,0.0140516429801339,0.137706101205312,0.118329625095864,16184/16197/16412,3,UPREGULATED,CD4_TH1_Helper,0119
mmu04658,Th1 and Th2 cell differentiation - Mus musculus (house mouse),2/14,88/9771,0.00680214970656911,0.0966378687792669,0.0830400591014109,16184/19664,2,UPREGULATED,CD4_TH1_Helper,0119
mmu04640,Hematopoietic cell lineage - Mus musculus (house mouse),2/14,94/9771,0.00772903884936008,0.0966378687792669,0.0830400591014109,16184/16197,2,UPREGULATED,CD4_TH1_Helper,0119
mmu04061,Viral protein interaction with cytokine and cytokine receptor - Mus musculus (house mouse),2/14,95/9771,0.00788880561463404,0.0966378687792669,0.0830400591014109,16184/12772,2,UPREGULATED,CD4_TH1_Helper,0119
mmu04630,JAK-STAT signaling pathway - Mus musculus (house mouse),2/14,171/9771,0.0241359841437316,0.187814570807051,0.161387386300366,16184/16197,2,UPREGULATED,CD4_TH1_Helper,0119
mmu04360,Axon guidance - Mus musculus (house mouse),2/14,181/9771,0.0268306529724359,0.187814570807051,0.161387386300366,18186/16412,2,UPREGULATED,CD4_TH1_Helper,0119
mmu05160,Hepatitis C - Mus musculus (house mouse),2/3,167/9771,0.000861379027173118,0.0137820644347699,0.00816043288900849,54123/15957,2,DOWNREGULATED,CD4_TH1_Helper,0119
mmu04622,RIG-I-like receptor signaling pathway - Mus musculus (house mouse),1/3,73/9771,0.0222484893835511,0.0781590104488229,0.046278361449961,54123,1,DOWNREGULATED,CD4_TH1_Helper,0119
mmu04623,Cytosolic DNA-sensing pathway - Mus musculus (house mouse),1/3,82/9771,0.0249683818027081,0.0781590104488229,0.046278361449961,54123,1,DOWNREGULATED,CD4_TH1_Helper,0119
mmu05215,Prostate cancer - Mus musculus (house mouse),1/3,100/9771,0.0303930249819854,0.0781590104488229,0.046278361449961,21417,1,DOWNREGULATED,CD4_TH1_Helper,0119
mmu04620,Toll-like receptor signaling pathway - Mus musculus (house mouse),1/3,104/9771,0.0315957624697025,0.0781590104488229,0.046278361449961,54123,1,DOWNREGULATED,CD4_TH1_Helper,0119
mmu05162,Measles - Mus musculus (house mouse),1/3,145/9771,0.0438665254636736,0.0781590104488229,0.046278361449961,54123,1,DOWNREGULATED,CD4_TH1_Helper,0119
mmu05161,Hepatitis B - Mus musculus (house mouse),1/3,164/9771,0.049517652278085,0.0781590104488229,0.046278361449961,54123,1,DOWNREGULATED,CD4_TH1_Helper,0119
mmu05164,Influenza A - Mus musculus (house mouse),1/3,174/9771,0.0524829653029661,0.0781590104488229,0.046278361449961,54123,1,DOWNREGULATED,CD4_TH1_Helper,0119
mmu04621,NOD-like receptor signaling pathway - Mus musculus (house mouse),1/3,216/9771,0.0648699362378986,0.0781590104488229,0.046278361449961,54123,1,DOWNREGULATED,CD4_TH1_Helper,0119
mmu05417,Lipid and atherosclerosis - Mus musculus (house mouse),1/3,217/9771,0.0651635406535228,0.0781590104488229,0.046278361449961,54123,1,DOWNREGULATED,CD4_TH1_Helper,0119
mmu05167,Kaposi sarcoma-associated herpesvirus infection - Mus musculus (house mouse),1/3,223/9771,0.0669238766685077,0.0781590104488229,0.046278361449961,54123,1,DOWNREGULATED,CD4_TH1_Helper,0119
mmu05202,Transcriptional misregulation in cancer - Mus musculus (house mouse),1/3,226/9771,0.0678032153720337,0.0781590104488229,0.046278361449961,21417,1,DOWNREGULATED,CD4_TH1_Helper,0119
mmu05169,Epstein-Barr virus infection - Mus musculus (house mouse),1/3,228/9771,0.0683891341427201,0.0781590104488229,0.046278361449961,54123,1,DOWNREGULATED,CD4_TH1_Helper,0119
mmu05203,Viral carcinogenesis - Mus musculus (house mouse),1/3,228/9771,0.0683891341427201,0.0781590104488229,0.046278361449961,54123,1,DOWNREGULATED,CD4_TH1_Helper,0119
mmu05206,MicroRNAs in cancer - Mus musculus (house mouse),1/3,303/9771,0.0901842726599723,0.0961965575039705,0.056958487995772,21417,1,DOWNREGULATED,CD4_TH1_Helper,0119
mmu05168,Herpes simplex virus 1 infection - Mus musculus (house mouse),1/3,464/9771,0.135817528808369,0.135817528808369,0.0804182736365341,54123,1,DOWNREGULATED,CD4_TH1_Helper,0119
