date,id,businessName,tradeName,email,phone,licenseNo,countrycode,stateCode,addressstate,countyName,cityName,zip,lat,lon,appLicenseTypeCode,factlicenseid,dimcityid,dimcountyid,dimstateid,dimcountryid,recordstatus,statusDate,rowchangeddate,address,website,issuedate,expirydate,licensestatus,category,usage,remarks,bnddexpirydate,isapproxLocation,facebook,twitter,linkedin,hasContact,instagram,contactname,contactphone,contactemail,contacttype,contactaddress,contactfirstname,contactlastname,linkedoperatorname,Business Name,No Of Licenses,No Of States
1695513600000,8f9e2b99edcbeb17010dcbbdf2b0eaf3,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-2908,US,FL,FL,Broward,Hollywood,33020,26.0106759,-80.16575499999998,Dispensary,8f9e2b99edcbeb17010dcbbdf2b0eaf3,Hollywood,Broward,FL,US,T,,1695583105000,2908 Hollywood Boulevard,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,30fdb7015fc81850db8f2c30599a3a19,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-2916,US,FL,FL,Hillsborough,Tampa,33612,28.0329647,-82.42658229999998,Dispensary,30fdb7015fc81850db8f2c30599a3a19,Tampa,Hillsborough,FL,US,T,,1695583105000,2916 E Busch Boulevard,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,35f1361bb08e8957eea1cc8ba1174230,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-3055,US,FL,FL,Brevard,Titusville,32780,28.551259,-80.84141140000001,Dispensary,35f1361bb08e8957eea1cc8ba1174230,Titusville,Brevard,FL,US,T,,1695583105000,3055 Columbia Boulevard,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,da440c8a1125c3af1b7009d607a7e552,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-30600,US,FL,FL,Pinellas,Palm Harbor,34684,28.0505722,-82.73945189999998,Dispensary,da440c8a1125c3af1b7009d607a7e552,Palm Harbor,Pinellas,FL,US,T,,1695583105000,30600 USA Hwy 19,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,b84fe2b371582cd464e0c26cce2b4826,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-3119,US,FL,FL,Escambia,Pensacola,32503,30.4467135,-87.2158433,Dispensary,b84fe2b371582cd464e0c26cce2b4826,Pensacola,Escambia,FL,US,T,,1695583105000,3119 N Davis Highway,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,3f6efa756d92470911e2997bd40a4a50,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-3126,US,FL,FL,Hillsborough,Tampa,33611,27.893431899999996,-82.4956855,Dispensary,3f6efa756d92470911e2997bd40a4a50,Tampa,Hillsborough,FL,US,T,,1695583105000,3126 W Gandy Boulevard,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,f9710bb07bdeb7e903ce7621b18e9569,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-330,US,FL,FL,Palm Beach,Boynton Beach,33436,26.528766700000002,-80.09305959999998,Dispensary,f9710bb07bdeb7e903ce7621b18e9569,Boynton Beach,Palm Beach,FL,US,T,,1695583105000,330 Winchester Park Boulevard,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,989006641868f4b2bbcf16b6a753c5e1,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-3330,US,FL,FL,Brevard,Melbourne,32904,28.079376399999997,-80.6771437,Dispensary,989006641868f4b2bbcf16b6a753c5e1,Melbourne,Brevard,FL,US,T,,1695583105000,3330 W New Haven Avenue,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,a283a70c027c2e72df14d81ddba88d1f,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-342,US,FL,FL,Clay,Orange Park,32073,30.1683063,-81.74804870000001,Dispensary,a283a70c027c2e72df14d81ddba88d1f,Orange Park,Clay,FL,US,T,,1695583105000,342 Blanding Boulevard,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,e6c9694a5e299c6102697cd6cb25c738,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-3555,US,FL,FL,Palm Beach,Palm Beach Gardens,33403,26.8092076,-80.0909867,Dispensary,e6c9694a5e299c6102697cd6cb25c738,Palm Beach Gardens,Palm Beach,FL,US,T,,1695583105000,3555 Northlake Boulevard,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,4f2ae33cfa8bc9399a050586d00a46ab,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-3833,US,FL,FL,Alachua,Gainesville,32608,29.6195777,-82.3810027,Dispensary,4f2ae33cfa8bc9399a050586d00a46ab,Gainesville,Alachua,FL,US,T,,1695583105000,3833 Archer Road,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,d2b0edbb9b515bd0f191ee546dd6fed0,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-400,US,FL,FL,Monroe,Key West,33040,24.556724600000003,-81.80357629999999,Dispensary,d2b0edbb9b515bd0f191ee546dd6fed0,Key West,Monroe,FL,US,T,,1695583105000,400 Duval Street,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,1470b9b20269b9a675b61235a7fff5e2,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-4020,US,FL,FL,Miami-Dade,Miami,33142,25.799278100000002,-80.2624271,Dispensary,1470b9b20269b9a675b61235a7fff5e2,Miami,Miami-Dade,FL,US,T,,1695583105000,4020 NW 26th Street,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,b97bcf976f35b6691d8a3f19a905a9c4,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-40545,US,FL,FL,Pinellas,Tarpon Springs,34689,28.1405689,-82.7394157,Dispensary,b97bcf976f35b6691d8a3f19a905a9c4,Tarpon Springs,Pinellas,FL,US,T,,1695583105000,40545 USA Hwy 19 N,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,f4b8733d9205121dd29e6ce10bcd14a1,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-4120,US,FL,FL,Charlotte,Port Charlotte,33952,26.9708497,-82.08194689999998,Dispensary,f4b8733d9205121dd29e6ce10bcd14a1,Port Charlotte,Charlotte,FL,US,T,,1695583105000,4120 Tamiami Trail,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,7b9eb7c6214b314d5ef54c9b15a7ea33,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-4139,US,FL,FL,Palm Beach,West Palm Beach,33409,26.7072561,-80.1050593,Dispensary,7b9eb7c6214b314d5ef54c9b15a7ea33,West Palm Beach,Palm Beach,FL,US,T,,1695583105000,4139 Okeechobee Boulevard,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,a4a074552eb716e9686d09fe98773939,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-418,US,FL,FL,Okaloosa,Fort Walton Beach,32548,30.424926199999998,-86.64378839999998,Dispensary,a4a074552eb716e9686d09fe98773939,Fort Walton Beach,Okaloosa,FL,US,T,,1695583105000,418 Mary Esther Cut Off NW,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,d8739b05ef80722d21ab8136f49cb844,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-4192,US,FL,FL,Orange,Orlando,32839,28.488528100000003,-81.4296651,Dispensary,d8739b05ef80722d21ab8136f49cb844,Orlando,Orange,FL,US,T,,1695583105000,4192 Conroy Road,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,4449a6b70d174b224c72494b3e8da592,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-4410,US,FL,FL,Hillsborough,Tampa,33614,27.995226000000002,-82.51943759999997,Dispensary,4449a6b70d174b224c72494b3e8da592,Tampa,Hillsborough,FL,US,T,,1695583105000,4410 W Hillsborough Ave,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,dc5ebf4fb9609e6de61bb139b25acd38,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-4544,US,FL,FL,Orange,Orlando,32804,28.5965656,-81.41664469999998,Dispensary,dc5ebf4fb9609e6de61bb139b25acd38,Orlando,Orange,FL,US,T,,1695583105000,4544 N Orange Blossom Trail,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,2f4efadfac72d79ba74f48c0a523c9ba,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-458,US,FL,FL,Broward,Deerfield Beach,33441,26.3178516,-80.10955329999999,Dispensary,2f4efadfac72d79ba74f48c0a523c9ba,Deerfield Beach,Broward,FL,US,T,,1695583105000,458 W Hillsboro Boulevard,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,0152a2a57a85de0fae979e6119fd1958,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-474285,US,FL,FL,Nassau,Fernandina Beach,32034,30.618554,-81.51613929999999,Dispensary,0152a2a57a85de0fae979e6119fd1958,Fernandina Beach,Nassau,FL,US,T,,1695583105000,474285 E State Road 200,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,197eaa5941ff11b5c6d031cfd9412a98,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-4808,US,FL,FL,Manatee,Bradenton,34209,27.4960789,-82.6096579,Dispensary,197eaa5941ff11b5c6d031cfd9412a98,Bradenton,Manatee,FL,US,T,,1695583105000,4808 Manatee Ave W,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,e7225c091a642e39d210ce9762d29b0e,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-4967,US,FL,FL,Osceola,Kissimmee,34746,28.333653100000003,-81.4812328,Dispensary,e7225c091a642e39d210ce9762d29b0e,Kissimmee,Osceola,FL,US,T,,1695583105000,4967 W Irlo Bronson Memorial Highway,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,b527b1c927d97f73e9efac37178ad202,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-51,US,FL,FL,Osceola,Poinciana,33020,28.1485533,-81.4526072,Dispensary,b527b1c927d97f73e9efac37178ad202,Poinciana,Osceola,FL,US,T,,1695583105000,51 N Doverplum Avenue,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,9a01a62664fe224e5c746d19811be026,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-520,US,FL,FL,Broward,Dania Beach,33004,26.048827199999998,-80.1483752,Dispensary,9a01a62664fe224e5c746d19811be026,Dania Beach,Broward,FL,US,T,,1695583105000,520 Stirling Road,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,d00314bca3c6b49a179b3e7baa46a5ac,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-5422,US,FL,FL,Pasco,Port Richey,34652,28.238015700000002,-82.7270455,Dispensary,d00314bca3c6b49a179b3e7baa46a5ac,Port Richey,Pasco,FL,US,T,,1695583105000,5422 USA Hwy 19,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,d8773e899f4a08d3338d870d2cfb41cc,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-5900,US,FL,FL,Broward,Tamarac,33319,26.1991171,-80.21919079999998,Dispensary,d8773e899f4a08d3338d870d2cfb41cc,Tamarac,Broward,FL,US,T,,1695583105000,5900 Rock Island Road,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,e9707aa3f9eec39b15204c6230e58f34,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-6259,US,FL,FL,Duval,Jacksonville,32216,30.291637199999997,-81.59744649999998,Dispensary,e9707aa3f9eec39b15204c6230e58f34,Jacksonville,Duval,FL,US,T,,1695583105000,6259 Beach Boulevard,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,a518771ef0a8023eaa9e2cdd0ced6c0a,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-638,US,FL,FL,Hillsborough,Brandon,33511,27.935118,-82.29273740000001,Dispensary,a518771ef0a8023eaa9e2cdd0ced6c0a,Brandon,Hillsborough,FL,US,T,,1695583105000,638 Oakfield Drive,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,0008795f6f1c53e7f71f4f7c3cc800aa,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-645,US,FL,FL,Pinellas,Clearwater,33767,27.967325300000002,-82.8254776,Dispensary,0008795f6f1c53e7f71f4f7c3cc800aa,Clearwater,Pinellas,FL,US,T,,1695583105000,645 Bayway Boulevard,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,936f2dcae3f1cc3c20780a1711348425,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-6601,US,FL,FL,Pasco,Zephyrhills,33542,28.253478700000002,-82.18869819999998,Dispensary,936f2dcae3f1cc3c20780a1711348425,Zephyrhills,Pasco,FL,US,T,,1695583105000,6601 Gall Boulevard,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,fa10645466980f1ec59ccfa42f2f6853,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-6722,US,FL,FL,Manatee,Bradenton,34207,27.421426899999997,-82.57599669999998,Dispensary,fa10645466980f1ec59ccfa42f2f6853,Bradenton,Manatee,FL,US,T,,1695583105000,6722 14th Street W,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,831c9b62b5488eec6c51b9a510df7896,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-6752,US,FL,FL,Pinellas,St. Petersburg,33710,27.7912688,-82.7323211,Dispensary,831c9b62b5488eec6c51b9a510df7896,St. Petersburg,Pinellas,FL,US,T,,1695583105000,6752 22nd Avenue N,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,ed39ba84aedb26c1afa171c6b42219c6,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-700,US,FL,FL,Brevard,Merritt Island,32952,28.357907399999995,-80.68877839999998,Dispensary,ed39ba84aedb26c1afa171c6b42219c6,Merritt Island,Brevard,FL,US,T,,1695583105000,700 E Merritt Island Causeway,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,f07c2575e237999be69b278294668340,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-7050,US,FL,FL,Sarasota,North Port,34287,27.0337517,-82.21223239999998,Dispensary,f07c2575e237999be69b278294668340,North Port,Sarasota,FL,US,T,,1695583105000,7050 Sumter Crossing Drive,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
1695513600000,04086122d32dc7b7d4f965974015e5b5,Trulieve,Trulieve,info@trulieve.com,844-878-5438,MMTC-2015-0005-CSG-749,US,FL,FL,Polk,Winter Haven,33881,28.0289124,-81.73041979999998,Dispensary,04086122d32dc7b7d4f965974015e5b5,Winter Haven,Polk,FL,US,T,,1695583105000,749 3rd Street NW,https://www.trulieve.com,,,Active,Marijuana,Medical,,,N,https://www.facebook.com/trulieve/,https://twitter.com/trulieve,https://www.linkedin.com/company/trulieve/,Y,https://www.instagram.com/trulieve_/,Terel Newton,904-374-0353,dbnewton27@gmail.com,Medical Director,"10175 Fortune Pkwy Unit 803, Jacksonville, FL 32256",Terel,Newton,Trulieve,Trulieve,180.0,7
