"","Average-normalized count","Variance-normalized count"
"TSLP - mRNA",5.69978222360185,1.5457863210766
"HLA-DOB - mRNA",4.98094711738945,1.95514494746125
"ANGPTL4 - mRNA",7.01721073473207,1.83532576347029
"TNFRSF25 - mRNA",5.8493188447983,1.57360438067047
"MS4A4A - mRNA",5.70681233862766,2.45468696458502
"CLEC5A - mRNA",5.53820501710115,2.22238606616913
"ITGAM - mRNA",5.17234425570229,2.55459772882579
"MMP9 - mRNA",6.3237649799664,1.71957774895148
"CD7 - mRNA",4.85091698547852,2.46746053637168
"VHL - mRNA",6.14119548635656,1.23627700388081
"OLFML2B - mRNA",5.98097647327697,1.90795388883353
"IL6 - mRNA",7.14826006621329,2.10349347984614
"TNFRSF1A - mRNA",7.13363744835597,0.390315838403409
"DKK1 - mRNA",4.24071314537597,1.0071686622409
"FANCA - mRNA",5.16916540204655,1.46037668073392
"TNF - mRNA",6.76952397931293,0.745830316455311
"LTB - mRNA",5.80328994129312,1.46430033858883
"PPARGC1B - mRNA",6.03333360137566,2.0614057099665
"RPS6KB1 - mRNA",6.79124444639541,0.509758871608983
"CD38 - mRNA",4.99035318435668,1.89046481689576
"DTX3L - mRNA",7.3803688670424,0.621465951248155
"TMEM173 - mRNA",6.61310333401807,0.910434215978084
"NEIL1 - mRNA",5.95493785072699,1.77209743712518
"HELLS - mRNA",6.74132959117123,0.425463986972752
"TGFBR1 - mRNA",7.50217205214757,0.661603753107373
"MB21D1 - mRNA",6.24097170603771,1.20834879966256
"CCR2 - mRNA",5.49989212247516,2.06594119947707
"MSH2 - mRNA",7.29929791123145,0.286198454078256
"RAD51 - mRNA",6.38011783060432,0.931741248619773
"TNFRSF18 - mRNA",5.27109501231124,1.82380454678961
"FCGR3A/B - mRNA",6.26551732038275,2.24056167545419
"STAT1 - mRNA",8.87643156000943,0.705057990359307
"CTSS - mRNA",8.39514921479855,1.46432950976166
"PDK1 - mRNA",7.19413545695591,0.599598796342507
"ITGAV - mRNA",8.28217870493139,1.2496235417101
"ANGPT1 - mRNA",5.79863180267265,2.35270612768493
"BCL6B - mRNA",5.29386359947619,2.2980420522199
"CDH2 - mRNA",8.00209679697351,1.01484699070072
"CSF3R - mRNA",5.26508229729331,2.07027328262759
"RELB - mRNA",6.26569790587518,1.14537470445248
"CXCL16 - mRNA",6.66071520922001,1.52343704397404
"IL6R - mRNA",6.09680476887476,0.820824294654489
"PDGFA - mRNA",6.09396444519606,1.46170680615513
"PIK3R1 - mRNA",6.57992958483486,2.11088706692334
"HK1 - mRNA",7.23544917307605,0.560327110079945
"AXL - mRNA",6.14151723029866,2.40348877931044
"HK2 - mRNA",7.01361598145478,0.646425226977596
"PDGFRB - mRNA",4.92661653220214,2.36087049475063
"FADD - mRNA",5.73143297736286,1.37949597333185
"CD74 - mRNA",9.07779726977521,2.10223575838771
"RIPK2 - mRNA",7.19772763767059,0.655440772210078
"CD45RB - mRNA",5.4850622142249,2.28353505767622
"BAD - mRNA",6.61875167410356,1.02467935110221
"PKM - mRNA",11.406039279397,2.66564636605149
"KLRB1 - mRNA",4.55736334825093,1.71613192428872
"ADORA2A - mRNA",5.52623495717369,1.86211607974665
"IFIT1 - mRNA",5.23203526313445,1.70356531072978
"UBE2T - mRNA",6.21457387946562,1.03389311347775
"RPL23 - mRNA",11.5502025538539,3.85404216444075
"ARG2 - mRNA",7.08950764375698,0.572080143131723
"TGFBR2 - mRNA",7.09850320907246,0.772072648582298
"CRABP2 - mRNA",6.87917274451193,1.05103904040403
"BLK - mRNA",4.84641646743943,2.03601176505361
"CCL14 - mRNA",4.66648576469782,1.66567608689604
"CCNB1 - mRNA",7.46629023553947,1.94423754016286
"STAT2 - mRNA",7.12490248017726,0.498003907422248
"IKBKB - mRNA",5.27722993384025,0.803243255205311
"ZEB2 - mRNA",7.15397982213417,2.93386646174917
"LRRC32 - mRNA",5.76054082674163,2.11097461882968
"IL22RA1 - mRNA",5.54583827245104,2.08932885172455
"ELOB - mRNA",5.51507497938289,1.39931179755741
"ITGA1 - mRNA",6.12264883130491,1.2746275357984
"IL24 - mRNA",5.81575467594674,4.26209986362164
"PVRIG - mRNA",6.2155013633995,2.55193082408339
"RB1 - mRNA",7.39977748520453,1.69386740766576
"SRP54 - mRNA",6.85468402319733,0.783256688436259
"ICAM3 - mRNA",6.61186259706657,1.21548075602916
"CCR5 - mRNA",5.54575070878452,2.42170329811825
"CTLA4 - mRNA",5.50383462048333,2.32813635810168
"GLS - mRNA",7.31754975147539,0.383319407560763
"ITGAE - mRNA",7.08229885792601,0.362393154871409
"MET - mRNA",9.41019406322005,2.06163620297322
"WNT3A - mRNA",5.33415300742076,2.21571244571007
"TYMP - mRNA",7.44334802004283,1.02191182747736
"IFI16 - mRNA",7.9116590473459,2.15299085782863
"PVR - mRNA",6.20499118672403,0.589838826118623
"P4HA2 - mRNA",6.51179005361973,1.99522159637115
"BRIP1 - mRNA",6.02486263268536,0.970206125362504
"ESR1 - mRNA",5.16489022338899,2.20009136609678
"DAB2 - mRNA",7.03904652786203,0.926719496258626
"DUSP1 - mRNA",8.74717442092836,2.76646012001583
"CD8B - mRNA",5.54541840999489,2.0617754581782
"ACVR1C - mRNA",5.50732842537508,2.0236414035531
"IL15 - mRNA",5.54294146995973,1.58825522219513
"KIR3DL1 - mRNA",5.66422506046635,2.17519493178871
"CDH1 - mRNA",6.31751993783542,2.20383350918052
"HES1 - mRNA",6.9560029505709,0.772565555215375
"IHH - mRNA",5.02778616442094,2.11121559426028
"CCL19 - mRNA",5.33669211013289,2.60397353480596
"C2 - mRNA",5.65169251520692,2.44862515263959
"TLR7 - mRNA",5.30874917523581,2.02748666670114
"IL2RA - mRNA",5.39253437202389,2.2472956320377
"PRKAA2 - mRNA",6.05890229957314,0.766768333753635
"COL11A2 - mRNA",5.9300148618071,2.51068049841636
"TNFRSF10D - mRNA",6.27602354669128,0.6658535309046
"SIGLEC8 - mRNA",4.82732082001079,1.63234747389237
"PC - mRNA",5.69138238348754,1.12057588072096
"IL17A - mRNA",4.71493396549655,1.61890646443107
"GLI1 - mRNA",5.42775890209877,1.7302389210632
"GNG4 - mRNA",5.1610960873237,2.04968388737339
"LDHB - mRNA",9.75458707944344,2.96043280899991
"DTX4 - mRNA",5.88320192834605,1.93430713121633
"CD3G - mRNA",5.10162580394733,2.08739705698691
"S100A8 - mRNA",5.74080673641163,1.65756674426926
"ZC3H12A - mRNA",5.68547272383947,1.32234987267424
"IER3 - mRNA",8.3147628933543,2.0585377085928
"CD4 - mRNA",5.05583542080428,1.79371238175356
"S100A12 - mRNA",5.09077167562984,2.03644118379167
"CD6 - mRNA",5.45718759655097,2.3205474356679
"CD163 - mRNA",5.54462428611102,2.40583073919962
"DUSP2 - mRNA",5.10018700450088,1.78750511828221
"HERC6 - mRNA",5.26041258593306,1.14606768511925
"MRC1 - mRNA",5.09050423863969,1.99575848172287
"DLL4 - mRNA",5.12466991277207,1.66265707098451
"SAMSN1 - mRNA",5.17969009807862,1.80710486357233
"CD28 - mRNA",5.09530323457542,1.74625118709499
"TAP2 - mRNA",6.76012322258859,0.914511279465509
"ICOS - mRNA",4.93018559844049,1.65100473079832
"TNFSF12 - mRNA",5.69702699031214,1.13458492704764
"IFITM2 - mRNA",8.00907830647265,0.508505713105905
"DNMT1 - mRNA",7.39409910412037,0.93181140289981
"TNFSF8 - mRNA",5.29397593440381,2.08812119411239
"TGFB2 - mRNA",6.03763627386584,2.87984822270246
"TMEM140 - mRNA",6.06253833472359,1.65173451041294
"COL11A1 - mRNA",5.7735301415364,2.84460420741409
"GIMAP6 - mRNA",5.27199897335078,1.86955066454206
"IRF4 - mRNA",6.33639551808127,3.49954703839859
"BNIP3 - mRNA",7.61066469054045,1.18107700885403
"FPR3 - mRNA",6.1168733887898,2.17549635703122
"HLA-C - mRNA",8.52123642658385,0.711498041670256
"VEGFC - mRNA",5.53081469012171,1.4104630511751
"SIGLEC1 - mRNA",5.07971660068974,2.29827346605323
"BID - mRNA",6.36349930712712,0.617366287716781
"MAPK10 - mRNA",5.58255524949611,1.77907062057767
"FCN1 - mRNA",5.34867670807777,2.1627579345537
"H2AFX - mRNA",7.13969398170112,0.741003579018651
"CBLC - mRNA",4.87829644777286,1.41900612978776
"CASP3 - mRNA",7.42107673365147,0.435632276482851
"PIAS4 - mRNA",6.43844021209966,0.874604581431629
"HLA-DRA - mRNA",8.19748905796001,3.82002317554969
"ULBP2 - mRNA",6.61051300996012,1.09851691281462
"CASP1 - mRNA",6.79581822032573,0.704932098867069
"MS4A2 - mRNA",4.73135917900986,1.83821748039828
"HSD11B1 - mRNA",4.99063921087018,2.27107880575657
"GAS1 - mRNA",5.45476117180229,1.75282428297004
"FUT4 - mRNA",6.17229280421169,0.996241409292093
"CSF1 - mRNA",6.02317881407075,1.06295051809381
"FAM30A - mRNA",5.16346352463062,1.77622863247567
"ITPK1 - mRNA",7.31345189921878,0.323747823299271
"BCAT1 - mRNA",5.69131191556656,2.10728893727721
"CD80 - mRNA",5.13606282818919,1.85793386090781
"C1QB - mRNA",6.43651390759068,2.37652024259637
"RELN - mRNA",5.60612470953585,1.59322925274677
"ICAM5 - mRNA",5.50069210479201,2.23341618125582
"MAML2 - mRNA",6.25511693308058,0.762113820362357
"OLR1 - mRNA",5.23604671665363,2.46339400879688
"NFKBIE - mRNA",6.3783758890914,0.647378372458191
"WNT11 - mRNA",4.96199124783573,1.84891784737742
"LILRA3 - mRNA",5.32594490584618,2.54269782895291
"TNFSF13B - mRNA",5.90438348802267,2.17280323215896
"TDO2 - mRNA",4.92358113225203,1.87198184600195
"MAP3K5 - mRNA",6.16658830659924,0.870025887623591
"HLA-F - mRNA",6.54789424779476,1.29340915755833
"CD3E - mRNA",5.23045062076565,1.70182250269012
"RRM2 - mRNA",7.69565653943249,1.64374154741845
"C7 - mRNA",5.23889682013171,1.73214998946899
"TNFRSF14 - mRNA",6.76238952882103,0.846152672826676
"FCGRT - mRNA",6.08181231010632,0.918516651968231
"WNT2 - mRNA",5.10916127053436,1.61665722996897
"MICB - mRNA",6.63278509586388,0.594634900202298
"HMGA1 - mRNA",8.77740694144394,2.30099193535891
"IL21R - mRNA",4.69975917923399,1.68674022768354
"CD300A - mRNA",5.64978839316577,1.91866310793631
"TWIST1 - mRNA",5.01554596929802,1.54487371355226
"IL1RN - mRNA",4.96701343504558,1.77043031416933
"CXCL1 - mRNA",8.13997946378796,4.49195996309338
"SFXN1 - mRNA",7.50661810644962,0.993361803073158
"GNLY - mRNA",5.09347272304811,2.01292794570571
"NID2 - mRNA",5.30436673135924,1.47563103530765
"NECTIN1 - mRNA",5.97857138908419,0.644278934401399
"SERPINA1 - mRNA",8.10678332360243,5.8175335955726
"PDGFB - mRNA",5.00436222479978,0.900016041715088
"HLA-B - mRNA",9.93884485110598,2.71350301955514
"VCAM1 - mRNA",8.27291578894925,6.23161206488518
"HLA-DPB1 - mRNA",7.52387247216012,2.0559606993004
"HLA-DOA - mRNA",6.48165312836708,2.1707589793917
"GBP2 - mRNA",7.04976704403391,1.65271772202244
"ATM - mRNA",7.29644207029364,0.801847849884947
"PSMB8 - mRNA",7.79794169522745,0.594100962292685
"MLH1 - mRNA",6.90672314802594,0.396660554262381
"PLA1A - mRNA",5.7353050947576,1.16482449985107
"NT5E - mRNA",7.36426734068341,2.41117527445931
"PALMD - mRNA",5.90630670937666,1.46919783064145
"UBA7 - mRNA",6.03101273477105,0.770873608296166
"PIK3CD - mRNA",5.74306205818279,0.933138832478044
"NOD2 - mRNA",5.32054881597716,2.01588107087007
"CEACAM3 - mRNA",6.05157274271855,1.19378781320583
"RIPK3 - mRNA",4.88893406886655,1.86722773488206
"IL1R2 - mRNA",5.91460380834428,2.14995271096291
"JAK1 - mRNA",7.87546669808409,0.405934184698053
"ENO1 - mRNA",11.1691438713624,3.014508346246
"LILRA1 - mRNA",6.36350307766127,2.5397084314031
"BBS1 - mRNA",6.30501003512518,1.2968468274795
"MYD88 - mRNA",7.61567293130595,0.184852595172391
"CXCR3 - mRNA",5.34441302203341,2.35737699444942
"CD1C - mRNA",4.98185147075173,2.05224493027254
"TLR9 - mRNA",5.54861703185741,2.48455715726594
"CCL7 - mRNA",5.83445939771492,1.92301983428113
"CPA3 - mRNA",5.14389406089864,2.73561726822551
"SH2D1A - mRNA",5.55744286604758,2.37482438920842
"CCR4 - mRNA",5.54175219592934,1.94429736110751
"HDAC4 - mRNA",5.20602647818046,1.43737415041498
"POLD1 - mRNA",5.74653454921279,0.708691344845026
"PTPN11 - mRNA",8.55141693243839,0.40866299784904
"JAK2 - mRNA",6.14825852648898,0.687088625571084
"WNT10A - mRNA",5.54380741706804,1.99395505857189
"ITGB2 - mRNA",6.28059199727471,2.74169341916218
"TYMS - mRNA",7.90877277429819,1.30455672940414
"KAT2B - mRNA",7.07105816787099,1.58545855497965
"ITGA6 - mRNA",7.89059384283914,0.76312273476675
"TBX21 - mRNA",5.90551050662789,2.39998588588873
"BRCA1 - mRNA",6.26252170644505,1.44597193688463
"COL17A1 - mRNA",5.38794729931674,1.90946865935987
"BIRC3 - mRNA",6.01787854741891,1.57742986444709
"KRAS - mRNA",7.22674317703179,0.126543645767603
"IL11RA - mRNA",5.7173297167385,2.43040278289192
"SIRPA - mRNA",7.54268693823021,0.727785495645984
"CEBPB - mRNA",7.949849980545,0.327179207681339
"VTCN1 - mRNA",6.21312726817939,1.70564730492222
"SGK1 - mRNA",8.19074618764239,0.763083348715892
"NLRC5 - mRNA",5.6085679728873,1.67579326515578
"CCL8 - mRNA",5.85844171056935,2.02183380918472
"TRAF1 - mRNA",6.13322980411162,1.19842474636247
"ADAM12 - mRNA",6.49672536133634,1.29160082120775
"MMRN2 - mRNA",5.72147230347538,2.46895334563932
"PTGS2 - mRNA",6.11709815499788,2.99729405212938
"SMAD5 - mRNA",6.93467802249565,0.157258695097318
"LCK - mRNA",6.02220101429072,1.73481885115837
"ITGB3 - mRNA",7.42501235790694,1.346734327869
"FCGR2B - mRNA",6.06250759010581,1.6825250910956
"NRAS - mRNA",8.18714165660218,0.187135384070799
"IL34 - mRNA",5.85764962743465,2.07960762193875
"LAMA1 - mRNA",6.35701652913129,1.18823155759473
"CLEC4E - mRNA",5.86777384581481,2.08226088566195
"IL18R1 - mRNA",5.4465883696121,1.80679040206577
"MFNG - mRNA",5.73497902114832,2.59008992431498
"TTC30A - mRNA",6.53709517573184,0.834189458171005
"TNFRSF10C - mRNA",6.42177243992061,1.22362527904775
