"","Log2 fold change","std error (log2)","Lower confidence limit (log2)","Upper confidence limit (log2)","Linear fold change","Lower confidence limit (linear)","Upper confidence limit (linear)","P-value","BY.p.value","method","probe.ID"
"SRP54-mRNA",0.605,0.581,-0.534,1.74,1.52,0.69,3.35,0.306,1,"lm.nb","NM_001146282.1:951"
"FADD-mRNA",0.762,0.737,-0.682,2.21,1.7,0.623,4.62,0.309,1,"lm.nb","NM_003824.3:810"
"CCNB1-mRNA",1.1,1.06,-0.986,3.18,2.14,0.505,9.09,0.309,1,"lm.nb","NM_031966.2:710"
"DEPTOR-mRNA",-0.594,0.579,-1.73,0.54,0.662,0.302,1.45,0.312,1,"lm.nb","NM_001283012.1:1141"
"ISG15-mRNA",-0.856,0.839,-2.5,0.789,0.552,0.177,1.73,0.315,1,"lm.nb","NM_005101.3:305"
"TLR5-mRNA",-0.766,0.752,-2.24,0.709,0.588,0.212,1.64,0.317,1,"lm.nb","NM_003268.5:2570"
"ALDOA-mRNA",0.392,0.388,-0.368,1.15,1.31,0.775,2.22,0.319,1,"lm.nb","NM_000034.3:2049"
"CEP55-mRNA",1.32,1.32,-1.26,3.91,2.5,0.418,15,0.323,1,"lm.nb","NM_018131.3:570"
"NOTCH2-mRNA",0.642,0.642,-0.616,1.9,1.56,0.652,3.73,0.325,1,"lm.nb","NM_024408.3:2842"
"JAK2-mRNA",-0.663,0.663,-1.96,0.637,0.632,0.257,1.56,0.325,1,"lm.nb","NM_004972.2:455"
"UBE2C-mRNA",1.33,1.33,-1.28,3.94,2.51,0.411,15.3,0.326,1,"lm.nb","NM_007019.2:445"
"BAD-mRNA",-0.554,0.557,-1.65,0.538,0.681,0.319,1.45,0.327,1,"lm.nb","NM_004322.3:963"
"MMP9-mRNA",0.713,0.72,-0.699,2.12,1.64,0.616,4.36,0.33,1,"lm.nb","NM_004994.2:2011"
"CD70-mRNA",-0.645,0.653,-1.93,0.635,0.639,0.263,1.55,0.331,1,"lm.nb","NM_001252.3:420"
"HIF1A-mRNA",0.942,0.956,-0.932,2.82,1.92,0.524,7.04,0.332,1,"lm.nb","NM_181054.2:930"
"TGFBR2-mRNA",-0.653,0.665,-1.96,0.65,0.636,0.258,1.57,0.333,1,"lm.nb","NM_001024847.2:870"
"TNFRSF14-mRNA",-0.485,0.499,-1.46,0.494,0.714,0.362,1.41,0.339,1,"lm.nb","NM_003820.3:503"
"CDC20-mRNA",0.977,1.02,-1.03,2.98,1.97,0.49,7.91,0.347,1,"lm.nb","NM_001255.1:915"
"CASP9-mRNA",-0.533,0.562,-1.63,0.569,0.691,0.322,1.48,0.35,1,"lm.nb","XM_011542270.1:326"
"MSH2-mRNA",0.565,0.6,-0.61,1.74,1.48,0.655,3.34,0.353,1,"lm.nb","NM_000251.1:2514"
"TNFAIP6-mRNA",0.754,0.813,-0.839,2.35,1.69,0.559,5.09,0.361,1,"lm.nb","NM_007115.3:165"
"CXCL3-mRNA",-0.697,0.752,-2.17,0.778,0.617,0.222,1.71,0.361,1,"lm.nb","NM_002090.2:467"
"ALDOC-mRNA",-0.659,0.713,-2.06,0.739,0.633,0.24,1.67,0.363,1,"lm.nb","NM_005165.2:335"
"FOSL1-mRNA",0.581,0.632,-0.657,1.82,1.5,0.634,3.53,0.364,1,"lm.nb","NM_005438.3:1320"
"IRF9-mRNA",-0.467,0.509,-1.47,0.531,0.723,0.362,1.45,0.366,1,"lm.nb","NM_006084.4:723"
"WNT7B-mRNA",0.76,0.844,-0.895,2.41,1.69,0.538,5.33,0.375,1,"lm.nb","NM_058238.2:1874"
"PRKAA2-mRNA",-0.383,0.429,-1.22,0.458,0.767,0.428,1.37,0.378,1,"lm.nb","NM_006252.3:4014"
"RELB-mRNA",0.664,0.744,-0.794,2.12,1.58,0.577,4.35,0.379,1,"lm.nb","NM_006509.3:956"
"IL6-mRNA",0.754,0.85,-0.913,2.42,1.69,0.531,5.35,0.382,1,"lm.nb","NM_000600.3:484"
"ICAM2-mRNA",0.807,0.913,-0.983,2.6,1.75,0.506,6.05,0.384,1,"lm.nb","NM_000873.3:415"
"E2F3-mRNA",0.576,0.658,-0.713,1.87,1.49,0.61,3.64,0.387,1,"lm.nb","NM_001243076.2:2707"
"TAPBPL-mRNA",-0.632,0.723,-2.05,0.786,0.645,0.242,1.72,0.389,1,"lm.nb","NM_018009.4:1425"
"SIRPA-mRNA",0.455,0.528,-0.58,1.49,1.37,0.669,2.81,0.395,1,"lm.nb","NM_001040023.1:3355"
"IL18-mRNA",0.98,1.16,-1.29,3.25,1.97,0.409,9.51,0.403,1,"lm.nb","NM_001243211.1:392"
"PSMB5-mRNA",0.69,0.817,-0.911,2.29,1.61,0.532,4.9,0.404,1,"lm.nb","NM_001130725.1:426"
"CD276-mRNA",0.722,0.855,-0.954,2.4,1.65,0.516,5.27,0.405,1,"lm.nb","NM_001024736.1:2119"
"ZEB1-mRNA",-0.754,0.897,-2.51,1,0.593,0.175,2.01,0.407,1,"lm.nb","NM_001128128.2:2292"
"BIRC3-mRNA",0.532,0.639,-0.721,1.78,1.45,0.607,3.44,0.411,1,"lm.nb","NM_001165.4:6567"
"CASP3-mRNA",0.288,0.347,-0.392,0.968,1.22,0.762,1.96,0.413,1,"lm.nb","NM_032991.2:1002"
"PSMB10-mRNA",-0.595,0.724,-2.01,0.824,0.662,0.248,1.77,0.417,1,"lm.nb","NM_002801.3:249"
"FCGRT-mRNA",-0.752,0.922,-2.56,1.06,0.594,0.17,2.08,0.421,1,"lm.nb","NM_004107.4:1260"
"ENO1-mRNA",0.525,0.644,-0.737,1.79,1.44,0.6,3.45,0.421,1,"lm.nb","NM_001428.3:782"
"RPL7A-mRNA",0.487,0.599,-0.686,1.66,1.4,0.622,3.16,0.422,1,"lm.nb","NM_000972.2:657"
"ZC3H12A-mRNA",-0.658,0.809,-2.24,0.927,0.634,0.211,1.9,0.422,1,"lm.nb","NM_025079.2:1379"
"EPM2AIP1-mRNA",-0.496,0.609,-1.69,0.699,0.709,0.31,1.62,0.422,1,"lm.nb","NM_014805.3:1322"
"TNFAIP3-mRNA",-0.879,1.09,-3.01,1.25,0.544,0.124,2.38,0.424,1,"lm.nb","NM_001270508.1:3240"
"NRAS-mRNA",0.376,0.466,-0.537,1.29,1.3,0.689,2.45,0.425,1,"lm.nb","NM_002524.4:2168"
"HERC6-mRNA",-0.647,0.802,-2.22,0.926,0.639,0.215,1.9,0.426,1,"lm.nb","NM_001165136.1:883"
"CCND1-mRNA",0.546,0.683,-0.792,1.88,1.46,0.578,3.69,0.43,1,"lm.nb","NM_053056.2:857"
"BCL2L1-mRNA",0.374,0.472,-0.553,1.3,1.3,0.682,2.46,0.435,1,"lm.nb","NM_001191.3:1421"
"RAD51C-mRNA",0.259,0.329,-0.385,0.904,1.2,0.766,1.87,0.436,1,"lm.nb","NM_058216.2:15"
"HMGA1-mRNA",0.838,1.07,-1.25,2.93,1.79,0.42,7.61,0.438,1,"lm.nb","NM_145902.2:906"
"HRAS-mRNA",0.452,0.578,-0.68,1.58,1.37,0.624,3,0.439,1,"lm.nb","NM_005343.3:842"
"ITGA2-mRNA",1.18,1.51,-1.78,4.14,2.26,0.29,17.7,0.441,1,"loglinear","NM_002203.3:903"
"RPS6KB1-mRNA",-0.252,0.326,-0.891,0.386,0.839,0.539,1.31,0.444,1,"lm.nb","NM_001272042.1:2451"
"TPM1-mRNA",0.856,1.11,-1.31,3.02,1.81,0.403,8.13,0.445,1,"lm.nb","NM_000366.5:830"
"ATM-mRNA",-0.385,0.508,-1.38,0.61,0.766,0.384,1.53,0.454,1,"lm.nb","NM_000051.3:393"
"LDHA-mRNA",0.309,0.409,-0.492,1.11,1.24,0.711,2.16,0.455,1,"lm.nb","NM_001135239.1:1053"
"SLC1A5-mRNA",0.559,0.741,-0.893,2.01,1.47,0.538,4.03,0.456,1,"lm.nb","NM_001145144.1:648"
"PROM1-mRNA",-0.773,1.03,-2.78,1.24,0.585,0.145,2.36,0.457,1,"lm.nb","NM_001145847.1:596"
"TCF3-mRNA",0.793,1.07,-1.3,2.88,1.73,0.407,7.37,0.462,1,"lm.nb","NM_003200.3:276"
"RPL23-mRNA",0.592,0.796,-0.969,2.15,1.51,0.511,4.45,0.463,1,"lm.nb","NM_000978.3:100"
"EPCAM-mRNA",0.65,0.88,-1.08,2.38,1.57,0.475,5.19,0.466,1,"lm.nb","NM_002354.2:499"
"PRKCA-mRNA",0.38,0.517,-0.633,1.39,1.3,0.645,2.63,0.467,1,"lm.nb","NM_002737.2:818"
"DAB2-mRNA",-0.359,0.494,-1.33,0.61,0.78,0.398,1.53,0.473,1,"lm.nb","NM_001244871.1:2475"
"TAPBP-mRNA",-0.35,0.484,-1.3,0.599,0.785,0.407,1.51,0.475,1,"lm.nb","NM_003190.4:1082"
"CXCL1-mRNA",0.47,0.652,-0.807,1.75,1.38,0.571,3.36,0.476,1,"lm.nb","NM_001511.3:743"
"PTEN-mRNA",-0.584,0.813,-2.18,1.01,0.667,0.221,2.01,0.478,1,"lm.nb","NM_000314.6:6696"
"GPC4-mRNA",-0.479,0.67,-1.79,0.834,0.718,0.289,1.78,0.48,1,"lm.nb","NM_001448.2:820"
"ITPK1-mRNA",-0.146,0.204,-0.546,0.255,0.904,0.685,1.19,0.481,1,"lm.nb","NM_001142593.2:958"
"AKT1-mRNA",0.485,0.681,-0.85,1.82,1.4,0.555,3.53,0.482,1,"lm.nb","NM_005163.2:2207"
"STAT1-mRNA",-0.355,0.499,-1.33,0.624,0.782,0.397,1.54,0.482,1,"lm.nb","NM_007315.3:239"
"HDAC3-mRNA",0.488,0.691,-0.866,1.84,1.4,0.549,3.58,0.485,1,"lm.nb","NM_003883.3:1464"
"SERPINA1-mRNA",-0.53,0.751,-2,0.941,0.692,0.25,1.92,0.485,1,"lm.nb","NM_001127702.1:963"
"NEIL1-mRNA",-0.505,0.723,-1.92,0.912,0.705,0.264,1.88,0.49,1,"lm.nb","NM_024608.2:1675"
"MTOR-mRNA",0.468,0.67,-0.846,1.78,1.38,0.556,3.44,0.49,1,"lm.nb","NM_004958.3:3444"
"BATF3-mRNA",-0.495,0.72,-1.91,0.916,0.709,0.267,1.89,0.496,1,"lm.nb","NM_018664.2:725"
"CCL7-mRNA",0.585,0.858,-1.1,2.27,1.5,0.467,4.81,0.5,1,"lm.nb","NM_006273.3:588"
"MB21D1-mRNA",-0.268,0.4,-1.05,0.515,0.83,0.483,1.43,0.507,1,"lm.nb","NM_138441.2:1198"
"TNFRSF1A-mRNA",-0.365,0.544,-1.43,0.701,0.776,0.371,1.63,0.507,1,"lm.nb","NM_001065.2:515"
"PDZK1IP1-mRNA",0.684,1.03,-1.33,2.7,1.61,0.397,6.49,0.511,1,"lm.nb","NM_005764.3:229"
"TNFSF12-mRNA",-0.47,0.71,-1.86,0.921,0.722,0.275,1.89,0.513,1,"lm.nb","NM_003809.2:339"
"TLR4-mRNA",-0.537,0.812,-2.13,1.05,0.689,0.229,2.08,0.513,1,"lm.nb","NR_024168.1:2575"
"CD47-mRNA",0.533,0.811,-1.06,2.12,1.45,0.481,4.36,0.515,1,"lm.nb","NM_001777.3:901"
"ERO1A-mRNA",0.32,0.489,-0.637,1.28,1.25,0.643,2.43,0.517,1,"lm.nb","NM_014584.2:963"
"TGFBR1-mRNA",-0.195,0.3,-0.783,0.393,0.874,0.581,1.31,0.52,1,"lm.nb","NM_001130916.2:3011"
"SPP1-mRNA",0.642,0.988,-1.3,2.58,1.56,0.407,5.98,0.521,1,"lm.nb","NM_000582.2:760"
"IFNAR1-mRNA",-0.343,0.533,-1.39,0.703,0.788,0.382,1.63,0.525,1,"lm.nb","NM_000629.2:461"
"IL12RB2-mRNA",1.1,1.71,-2.26,4.45,2.14,0.209,21.9,0.526,1,"loglinear","NM_001319233.1:880"
"LDHB-mRNA",0.508,0.792,-1.04,2.06,1.42,0.485,4.17,0.526,1,"lm.nb","NM_001174097.2:1200"
"MSH6-mRNA",0.372,0.584,-0.774,1.52,1.29,0.585,2.86,0.529,1,"lm.nb","NM_000179.2:1015"
"AREG-mRNA",0.828,1.31,-1.73,3.39,1.78,0.3,10.5,0.531,1,"lm.nb","NM_001657.3:717"
"KIR2DL3-mRNA",0.595,0.941,-1.25,2.44,1.51,0.421,5.42,0.532,1,"lm.nb","NM_015868.2:145"
"KRAS-mRNA",0.215,0.34,-0.452,0.881,1.16,0.731,1.84,0.532,1,"lm.nb","NM_004985.3:1790"
"API5-mRNA",0.501,0.803,-1.07,2.07,1.42,0.476,4.21,0.537,1,"lm.nb","NM_001142930.1:1552"
"IFI27-mRNA",-0.523,0.844,-2.18,1.13,0.696,0.221,2.19,0.54,1,"lm.nb","NM_005532.3:390"
"ICAM3-mRNA",-0.315,0.516,-1.33,0.696,0.804,0.399,1.62,0.546,1,"lm.nb","NM_002162.3:1225"
"ERBB2-mRNA",-0.621,1.02,-2.62,1.37,0.65,0.163,2.59,0.546,1,"lm.nb","NM_004448.2:2405"
"MS4A1-mRNA",-0.482,0.796,-2.04,1.08,0.716,0.243,2.11,0.549,1,"lm.nb","NM_021950.3:161"
"PIAS4-mRNA",-0.365,0.602,-1.54,0.815,0.777,0.343,1.76,0.549,1,"lm.nb","NM_015897.2:454"
"CXCL8-mRNA",0.455,0.753,-1.02,1.93,1.37,0.493,3.82,0.55,1,"lm.nb","NM_000584.3:170"
"MMP7-mRNA",0.751,1.28,-1.77,3.27,1.68,0.294,9.63,0.563,1,"lm.nb","NM_002423.3:265"
"SFXN1-mRNA",0.339,0.581,-0.799,1.48,1.26,0.575,2.78,0.564,1,"lm.nb","NM_001322977.1:191"
"AXL-mRNA",0.542,0.93,-1.28,2.37,1.46,0.411,5.15,0.564,1,"lm.nb","NM_001699.4:1535"
"MICA-mRNA",0.457,0.79,-1.09,2.01,1.37,0.469,4.02,0.567,1,"lm.nb","NM_000247.1:550"
"ID4-mRNA",-0.729,1.26,-3.21,1.75,0.603,0.108,3.36,0.568,1,"lm.nb","NM_001546.3:2048"
"TAP2-mRNA",-0.314,0.547,-1.39,0.759,0.805,0.382,1.69,0.571,1,"lm.nb","NM_018833.2:912"
"MAML2-mRNA",-0.323,0.58,-1.46,0.813,0.8,0.364,1.76,0.581,1,"lm.nb","NM_032427.1:4125"
"THBS1-mRNA",-0.516,0.928,-2.34,1.3,0.699,0.198,2.47,0.582,1,"lm.nb","NM_003246.2:3816"
"H2AFX-mRNA",0.346,0.622,-0.874,1.57,1.27,0.545,2.96,0.583,1,"lm.nb","NM_002105.2:521"
"TP53-mRNA",0.597,1.11,-1.58,2.77,1.51,0.335,6.83,0.594,1,"lm.nb","NM_000546.2:1330"
"EGFR-mRNA",0.982,1.83,-2.6,4.56,1.98,0.165,23.6,0.595,1,"loglinear","NM_005228.3:2760"
"PARP9-mRNA",-0.6,1.12,-2.79,1.59,0.66,0.145,3.01,0.595,1,"lm.nb","NM_001146103.1:1188"
"BRD3-mRNA",0.66,1.25,-1.78,3.11,1.58,0.29,8.6,0.6,1,"loglinear","NM_007371.3:2621"
"CD274-mRNA",-0.547,1.05,-2.61,1.51,0.684,0.164,2.86,0.606,1,"lm.nb","NM_014143.3:1243"
"IGF2R-mRNA",0.967,1.87,-2.7,4.63,1.95,0.154,24.8,0.608,1,"loglinear","NM_000876.2:7820"
"TNFRSF9-mRNA",-0.508,0.983,-2.43,1.42,0.703,0.185,2.67,0.609,1,"lm.nb","NM_001561.5:567"
"PARP12-mRNA",0.458,0.897,-1.3,2.22,1.37,0.406,4.65,0.613,1,"lm.nb","NM_022750.3:1843"
"IER3-mRNA",0.38,0.746,-1.08,1.84,1.3,0.472,3.58,0.614,1,"lm.nb","NM_003897.3:204"
"IRF5-mRNA",-0.32,0.643,-1.58,0.941,0.801,0.334,1.92,0.622,1,"lm.nb","NM_002200.3:1845"
"RPTOR-mRNA",0.357,0.73,-1.07,1.79,1.28,0.475,3.45,0.628,1,"lm.nb","NM_001163034.1:3139"
"ITGB8-mRNA",-0.646,1.33,-3.24,1.95,0.639,0.106,3.87,0.629,1,"lm.nb","NM_002214.2:2609"
"F2RL1-mRNA",-0.444,0.917,-2.24,1.35,0.735,0.211,2.56,0.632,1,"lm.nb","NM_005242.4:1388"
"CXCR2-mRNA",-0.488,1.03,-2.51,1.53,0.713,0.176,2.89,0.639,1,"lm.nb","NM_001557.3:409"
"IL6R-mRNA",-0.272,0.586,-1.42,0.876,0.828,0.374,1.84,0.646,1,"lm.nb","NM_000565.3:846"
"GLS-mRNA",0.167,0.362,-0.542,0.877,1.12,0.687,1.84,0.647,1,"lm.nb","NM_014905.4:165"
"EIF2B4-mRNA",0.241,0.522,-0.783,1.26,1.18,0.581,2.4,0.648,1,"lm.nb","NM_001034116.1:1258"
"ITGAV-mRNA",0.311,0.683,-1.03,1.65,1.24,0.49,3.14,0.652,1,"lm.nb","NM_001144999.2:2701"
"CXCL16-mRNA",0.346,0.768,-1.16,1.85,1.27,0.448,3.61,0.656,1,"lm.nb","NM_001100812.1:743"
"MYD88-mRNA",-0.111,0.247,-0.595,0.373,0.926,0.662,1.29,0.656,1,"lm.nb","NM_002468.3:2145"
"PC-mRNA",-0.275,0.612,-1.47,0.926,0.827,0.36,1.9,0.657,1,"lm.nb","NM_000920.3:262"
"MAP3K7-mRNA",0.155,0.352,-0.536,0.846,1.11,0.69,1.8,0.663,1,"lm.nb","NM_003188.3:1178"
"TTC30A-mRNA",0.129,0.293,-0.446,0.703,1.09,0.734,1.63,0.664,1,"lm.nb","NM_152275.3:2492"
"TBX21-mRNA",-0.415,0.952,-2.28,1.45,0.75,0.206,2.73,0.666,1,"lm.nb","NM_013351.1:1380"
"VCAN-mRNA",-0.583,1.34,-3.22,2.05,0.667,0.107,4.14,0.667,1,"lm.nb","NM_001126336.2:394"
"TRIM21-mRNA",0.405,0.936,-1.43,2.24,1.32,0.371,4.72,0.668,1,"lm.nb","NM_003141.3:1190"
"SREBF1-mRNA",0.455,1.05,-1.61,2.51,1.37,0.329,5.71,0.668,1,"lm.nb","NM_001005291.1:1392"
"CDKN2B-mRNA",-0.28,0.651,-1.56,0.996,0.824,0.34,2,0.67,1,"lm.nb","NM_004936.3:906"
"CASP8-mRNA",0.457,1.07,-1.64,2.55,1.37,0.322,5.86,0.671,1,"lm.nb","NM_001228.4:762"
"IRF7-mRNA",-0.26,0.612,-1.46,0.94,0.835,0.363,1.92,0.674,1,"lm.nb","NM_004029.2:1705"
"MET-mRNA",0.331,0.779,-1.2,1.86,1.26,0.436,3.62,0.674,1,"lm.nb","NM_000245.2:1488"
"DTX3L-mRNA",-0.243,0.58,-1.38,0.895,0.845,0.384,1.86,0.678,1,"lm.nb","NM_138287.3:1543"
"CTNNB1-mRNA",0.33,0.797,-1.23,1.89,1.26,0.426,3.71,0.681,1,"lm.nb","NM_001098209.1:1938"
"IKBKB-mRNA",0.337,0.816,-1.26,1.94,1.26,0.417,3.83,0.682,1,"lm.nb","NM_001190720.2:1891"
"PMS2-mRNA",0.365,0.891,-1.38,2.11,1.29,0.384,4.32,0.685,1,"lm.nb","NM_000535.6:894"
"BMP2-mRNA",-0.162,0.396,-0.937,0.614,0.894,0.522,1.53,0.685,1,"lm.nb","NM_001200.3:1193"
"DUSP5-mRNA",0.301,0.745,-1.16,1.76,1.23,0.448,3.39,0.689,1,"lm.nb","NM_004419.3:675"
"RNLS-mRNA",-0.258,0.638,-1.51,0.993,0.836,0.351,1.99,0.689,1,"lm.nb","NM_001031709.2:726"
"NFKBIE-mRNA",-0.199,0.498,-1.17,0.777,0.871,0.443,1.71,0.693,1,"lm.nb","NM_004556.2:876"
"NECTIN2-mRNA",-0.403,1.03,-2.42,1.61,0.756,0.187,3.06,0.698,1,"lm.nb","NM_001042724.1:1120"
"PLA1A-mRNA",-0.26,0.663,-1.56,1.04,0.835,0.339,2.06,0.698,1,"lm.nb","NM_015900.2:1250"
"TNFRSF10B-mRNA",0.374,0.971,-1.53,2.28,1.3,0.346,4.85,0.703,1,"lm.nb","NM_003842.3:565"
"JAG1-mRNA",0.966,2.52,-3.96,5.9,1.95,0.0641,59.6,0.703,1,"loglinear","NM_000214.2:3509"
"PRKACB-mRNA",-0.385,1.02,-2.39,1.62,0.766,0.191,3.07,0.709,1,"lm.nb","NM_182948.2:805"
"PCK2-mRNA",0.134,0.355,-0.562,0.83,1.1,0.677,1.78,0.709,1,"lm.nb","NM_001018073.2:1307"
"LILRA1-mRNA",-0.328,0.888,-2.07,1.41,0.797,0.239,2.66,0.715,1,"lm.nb","NM_001278318.1:486"
"NFKBIA-mRNA",-0.352,0.954,-2.22,1.52,0.784,0.214,2.87,0.715,1,"lm.nb","NM_020529.2:1361"
"NBN-mRNA",0.298,0.817,-1.3,1.9,1.23,0.405,3.73,0.718,1,"lm.nb","NM_002485.4:1046"
"MXI1-mRNA",0.301,0.859,-1.38,1.99,1.23,0.383,3.96,0.728,1,"lm.nb","NM_001008541.1:2037"
"RELN-mRNA",-0.337,1.03,-2.35,1.68,0.792,0.196,3.21,0.746,1,"lm.nb","NM_005045.3:988"
"TNF-mRNA",0.22,0.685,-1.12,1.56,1.17,0.46,2.95,0.75,1,"lm.nb","NM_000594.3:1366"
"IFNGR2-mRNA",0.279,0.872,-1.43,1.99,1.21,0.371,3.97,0.751,1,"lm.nb","NM_005534.3:1963"
"IL32-mRNA",-0.198,0.627,-1.43,1.03,0.872,0.372,2.04,0.755,1,"lm.nb","NM_004221.4:358"
"TNFRSF10D-mRNA",-0.185,0.596,-1.35,0.982,0.879,0.392,1.98,0.758,1,"lm.nb","NM_003840.4:838"
"PLOD2-mRNA",0.0977,0.318,-0.526,0.721,1.07,0.694,1.65,0.761,1,"lm.nb","NM_182943.2:2588"
"SMAP1-mRNA",0.165,0.542,-0.897,1.23,1.12,0.537,2.34,0.763,1,"lm.nb","NM_001044305.2:823"
"ITGA6-mRNA",0.179,0.594,-0.985,1.34,1.13,0.505,2.54,0.765,1,"lm.nb","NM_001316306.1:1982"
"FZD8-mRNA",0.146,0.496,-0.827,1.12,1.11,0.564,2.17,0.77,1,"lm.nb","NM_031866.1:890"
"CXCL6-mRNA",0.241,0.826,-1.38,1.86,1.18,0.385,3.63,0.772,1,"lm.nb","NM_002993.3:308"
"CD40-mRNA",0.128,0.447,-0.748,1,1.09,0.595,2.01,0.777,1,"lm.nb","NM_001250.5:166"
"HDAC11-mRNA",0.278,0.979,-1.64,2.2,1.21,0.321,4.58,0.778,1,"lm.nb","NM_001330636.1:865"
"CLEC4E-mRNA",-0.244,0.869,-1.95,1.46,0.845,0.259,2.75,0.781,1,"lm.nb","NM_014358.3:1392"
"CCND2-mRNA",0.306,1.1,-1.84,2.45,1.24,0.279,5.48,0.782,1,"lm.nb","NM_001759.2:5825"
"NF1-mRNA",0.282,1.01,-1.7,2.27,1.22,0.307,4.81,0.782,1,"lm.nb","NM_000267.3:1260"
"ARID1A-mRNA",-0.199,0.726,-1.62,1.22,0.871,0.325,2.34,0.785,1,"lm.nb","NM_006015.4:1670"
"JAK1-mRNA",0.136,0.501,-0.845,1.12,1.1,0.557,2.17,0.788,1,"lm.nb","NM_002227.1:285"
"PIK3R1-mRNA",-0.234,0.876,-1.95,1.48,0.851,0.259,2.79,0.791,1,"lm.nb","NM_001242466.1:889"
"TGFB1-mRNA",-0.146,0.557,-1.24,0.947,0.904,0.424,1.93,0.795,1,"lm.nb","NM_000660.4:1473"
"VCAM1-mRNA",0.253,0.97,-1.65,2.15,1.19,0.319,4.45,0.796,1,"lm.nb","NM_001078.3:2535"
"LTBP1-mRNA",0.222,0.859,-1.46,1.91,1.17,0.363,3.75,0.797,1,"lm.nb","NM_000627.3:1970"
"CD68-mRNA",0.109,0.454,-0.78,0.999,1.08,0.582,2,0.811,1,"lm.nb","NM_001251.2:1140"
"MGMT-mRNA",-0.0701,0.297,-0.652,0.511,0.953,0.637,1.43,0.815,1,"lm.nb","NM_002412.3:323"
"IFNGR1-mRNA",-0.335,1.45,-3.18,2.51,0.793,0.11,5.69,0.819,1,"loglinear","NM_000416.2:1025"
"GOT1-mRNA",-0.155,0.677,-1.48,1.17,0.898,0.358,2.25,0.82,1,"lm.nb","NM_002079.2:568"
"RBL2-mRNA",-0.185,0.81,-1.77,1.4,0.879,0.293,2.64,0.82,1,"lm.nb","NM_001323611.1:1085"
"TBXAS1-mRNA",0.13,0.571,-0.988,1.25,1.09,0.504,2.38,0.821,1,"lm.nb","NM_001061.4:709"
"RAD50-mRNA",0.184,0.81,-1.4,1.77,1.14,0.378,3.42,0.822,1,"lm.nb","NM_005732.3:1357"
"PFKFB3-mRNA",0.0956,0.427,-0.741,0.932,1.07,0.598,1.91,0.824,1,"lm.nb","NM_004566.3:1925"
"APC-mRNA",0.174,0.812,-1.42,1.77,1.13,0.374,3.4,0.831,1,"lm.nb","NM_001127510.2:462"
"PALMD-mRNA",-0.166,0.784,-1.7,1.37,0.891,0.307,2.59,0.833,1,"lm.nb","NM_017734.4:224"
"ICAM1-mRNA",0.16,0.78,-1.37,1.69,1.12,0.387,3.22,0.839,1,"lm.nb","NM_000201.2:2253"
"WNT5A-mRNA",-0.204,0.995,-2.16,1.75,0.868,0.224,3.36,0.839,1,"lm.nb","NM_003392.3:987"
"ROCK1-mRNA",-0.172,0.841,-1.82,1.48,0.888,0.283,2.78,0.839,1,"lm.nb","NM_005406.2:3796"
"NFKB1-mRNA",-0.134,0.659,-1.43,1.16,0.911,0.372,2.23,0.84,1,"lm.nb","NM_003998.3:2920"
"BNIP3L-mRNA",-0.122,0.604,-1.31,1.06,0.919,0.404,2.09,0.841,1,"lm.nb","NM_001330491.1:2559"
"RIPK1-mRNA",-0.13,0.675,-1.45,1.19,0.914,0.365,2.29,0.848,1,"lm.nb","NM_003804.3:1304"
"CXCL2-mRNA",0.131,0.692,-1.23,1.49,1.1,0.428,2.8,0.851,1,"lm.nb","NM_002089.1:435"
"ICOSLG-mRNA",-0.0931,0.491,-1.06,0.869,0.938,0.481,1.83,0.851,1,"lm.nb","NM_015259.4:1190"
"HK2-mRNA",-0.0668,0.353,-0.758,0.625,0.955,0.591,1.54,0.851,1,"lm.nb","NM_000189.4:2883"
"MYC-mRNA",-0.186,0.987,-2.12,1.75,0.879,0.23,3.36,0.851,1,"lm.nb","NM_002467.3:1615"
"CDH2-mRNA",0.1,0.538,-0.954,1.15,1.07,0.516,2.23,0.853,1,"lm.nb","NM_001792.3:3067"
"SLC7A5-mRNA",0.0854,0.461,-0.818,0.989,1.06,0.567,1.99,0.854,1,"lm.nb","NM_003486.6:2011"
"VHL-mRNA",-0.0856,0.463,-0.992,0.821,0.942,0.503,1.77,0.854,1,"lm.nb","NM_198156.1:420"
"RASAL1-mRNA",-0.0917,0.514,-1.1,0.915,0.938,0.467,1.89,0.859,1,"lm.nb","NM_001193520.1:3097"
"PIK3R2-mRNA",0.0842,0.474,-0.845,1.01,1.06,0.557,2.02,0.86,1,"lm.nb","NM_005027.3:344"
"PARP4-mRNA",-0.0726,0.41,-0.877,0.731,0.951,0.545,1.66,0.861,1,"lm.nb","NM_006437.3:1399"
"PPARG-mRNA",-0.147,0.837,-1.79,1.49,0.903,0.29,2.82,0.862,1,"lm.nb","NM_005037.5:434"
"DDB2-mRNA",-0.0744,0.442,-0.94,0.792,0.95,0.521,1.73,0.867,1,"lm.nb","NM_000107.2:1556"
"CHUK-mRNA",0.284,1.71,-3.07,3.64,1.22,0.119,12.4,0.869,1,"loglinear","NM_001278.4:3263"
"TLR1-mRNA",-0.131,0.876,-1.85,1.59,0.913,0.278,3,0.882,1,"lm.nb","NM_003263.3:696"
"ARG2-mRNA",0.0513,0.408,-0.748,0.85,1.04,0.596,1.8,0.901,1,"lm.nb","NM_001172.3:512"
