Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR14419896,2021-05-04 16:42:25,2021-05-04 16:39:16,21793356,6581593512,21793356,302,2020,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419896/SRR14419896.1,SRX10771000,UC_255,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP318419,PRJNA723060,,723060,SRS8856048,SAMN18804376,simple,3483,Cannabis sativa,UC_255,,,,,not applicable,,no,,,,,COLORADO STATE UNIVERSITY,SRA1220578,,public,E84D470CD477EA3668CA52011BFD7DDF,73927D3C7C62F8707D22B2224B847099
SRR14419895,2021-05-04 16:31:58,2021-05-04 16:28:14,21664849,6542784398,21664849,302,2011,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419895/SRR14419895.1,SRX10771001,UC_256,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP318419,PRJNA723060,,723060,SRS8856049,SAMN18804377,simple,3483,Cannabis sativa,UC_256,,,,,not applicable,,no,,,,,COLORADO STATE UNIVERSITY,SRA1220578,,public,9E9331250137D39AED0B4B91EA6894A6,8194291DD6FF10777B3CC094D9CA6B62
SRR14419893,2021-05-04 16:33:25,2021-05-04 16:30:40,20696453,6250328806,20696453,302,1925,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419893/SRR14419893.1,SRX10771003,UC_257,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP318419,PRJNA723060,,723060,SRS8856051,SAMN18804378,simple,3483,Cannabis sativa,UC_257,,,,,not applicable,,no,,,,,COLORADO STATE UNIVERSITY,SRA1220578,,public,3E0EEEA5A7F0DB6F8806DD850DC497F2,EDC90E5BCB1637105F9A827256D26328
SRR14419892,2021-05-04 16:36:55,2021-05-04 16:32:26,21699870,6553360740,21699870,302,2028,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419892/SRR14419892.1,SRX10771004,UC_258,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP318419,PRJNA723060,,723060,SRS8856052,SAMN18804379,simple,3483,Cannabis sativa,UC_258,,,,,not applicable,,no,,,,,COLORADO STATE UNIVERSITY,SRA1220578,,public,575B1DEBD38EA668484543BC95AAC322,488B2752BFCE58CB3E37E7D594D832D6
SRR14419891,2021-05-04 16:31:58,2021-05-04 16:28:43,21539121,6504814542,21539121,302,1991,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419891/SRR14419891.1,SRX10771005,UC_262,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP318419,PRJNA723060,,723060,SRS8856053,SAMN18804380,simple,3483,Cannabis sativa,UC_262,,,,,not applicable,,no,,,,,COLORADO STATE UNIVERSITY,SRA1220578,,public,743E5D366EE5E8FE27E5CF189C29D938,6E67F7BC1AE78E76F1BDA8083473488C
SRR14419890,2021-05-04 16:31:58,2021-05-04 16:28:10,22083421,6669193142,22083421,302,2062,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419890/SRR14419890.1,SRX10771006,UC_263,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP318419,PRJNA723060,,723060,SRS8856054,SAMN18804381,simple,3483,Cannabis sativa,UC_263,,,,,not applicable,,no,,,,,COLORADO STATE UNIVERSITY,SRA1220578,,public,9E8D984CA4A3E7A7C78AD583C0FDC924,32C29ACC4108C126542589D7AF16B7C9
SRR14419889,2021-05-04 16:33:25,2021-05-04 16:30:40,18599439,5617030578,18599439,302,1717,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419889/SRR14419889.1,SRX10771007,UC_264,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP318419,PRJNA723060,,723060,SRS8856055,SAMN18804382,simple,3483,Cannabis sativa,UC_264,,,,,not applicable,,no,,,,,COLORADO STATE UNIVERSITY,SRA1220578,,public,C91D868B2A8CFD7399539B1431F0612D,DC9E50FBC53AE8CB21985C1BAFA4AE0A
SRR14419888,2021-05-04 16:32:14,2021-05-04 16:30:22,19705799,5951151298,19705799,302,1807,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419888/SRR14419888.1,SRX10771008,UC_265,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP318419,PRJNA723060,,723060,SRS8856056,SAMN18804383,simple,3483,Cannabis sativa,UC_265,,,,,not applicable,,no,,,,,COLORADO STATE UNIVERSITY,SRA1220578,,public,F26CFFA6E9B9C872CD5C98A2698756F3,680021E0ACF32481A42AFA121221C0F1
SRR14419887,2021-05-04 20:34:32,2021-05-04 20:31:43,20706799,6253453298,20706799,302,2023,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419887/SRR14419887.1,SRX10771009,UC_266,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP318419,PRJNA723060,,723060,SRS8856057,SAMN18804384,simple,3483,Cannabis sativa,UC_266,,,,,not applicable,,no,,,,,COLORADO STATE UNIVERSITY,SRA1220578,,public,6472117000C51725E4F5A9C0A15704A7,229ED36F0908B85D4B40B7CF48269B3E
SRR14419886,2021-05-04 16:41:02,2021-05-04 16:37:05,20611445,6224656390,20611445,302,1889,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419886/SRR14419886.1,SRX10771010,UC_268,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP318419,PRJNA723060,,723060,SRS8856058,SAMN18804385,simple,3483,Cannabis sativa,UC_268,,,,,not applicable,,no,,,,,COLORADO STATE UNIVERSITY,SRA1220578,,public,FBF6A1A739DF50CFA1EEB8717FB5CF39,3B521C5432DEEE8BCE1F039D3FC5CB51
SRR14419885,2021-05-04 16:28:48,2021-05-04 16:25:51,21025175,6349602850,21025175,302,1985,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419885/SRR14419885.1,SRX10771011,UC_269,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP318419,PRJNA723060,,723060,SRS8856059,SAMN18804386,simple,3483,Cannabis sativa,UC_269,,,,,not applicable,,no,,,,,COLORADO STATE UNIVERSITY,SRA1220578,,public,C5B7B573B7E05B28AD59C098321FF93F,4A1DA706272B44A69884370164460CEF
SRR14419884,2021-05-04 16:46:01,2021-05-04 16:42:13,20703691,6252514682,20703691,302,1919,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14419884/SRR14419884.1,SRX10771012,UC_270,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP318419,PRJNA723060,,723060,SRS8856060,SAMN18804387,simple,3483,Cannabis sativa,UC_270,,,,,not applicable,,no,,,,,COLORADO STATE UNIVERSITY,SRA1220578,,public,02F134AEDD5724D11B04F9D01D537293,5A5F49891C19A57C2EF50D385D572322
SRR14419882,2021-05-04 16:29:25,2021-05-04 16:28:19,20620603,6227422106,20620603,302,1926,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419882/SRR14419882.1,SRX10771014,UC_271,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP318419,PRJNA723060,,723060,SRS8856062,SAMN18804388,simple,3483,Cannabis sativa,UC_271,,,,,not applicable,,no,,,,,COLORADO STATE UNIVERSITY,SRA1220578,,public,858F2CA89DFFA8B35633E8AD30DD8CCE,EC94C5FE258D99A9BA01677FC888A34E
SRR14419881,2021-05-04 16:29:25,2021-05-04 16:27:37,24836355,7500579210,24836355,302,2294,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419881/SRR14419881.1,SRX10771015,UC_272,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP318419,PRJNA723060,,723060,SRS8856064,SAMN18804389,simple,3483,Cannabis sativa,UC_272,,,,,not applicable,,no,,,,,COLORADO STATE UNIVERSITY,SRA1220578,,public,07F3DAD16A0BA62FB9B29E5BDB209F1F,E3DCBE94E1A7BA75A42963FC1D3ACA26
SRR14419880,2021-05-04 16:36:55,2021-05-04 16:32:31,26223837,7919598774,26223837,302,2434,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419880/SRR14419880.1,SRX10771016,UC_273,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP318419,PRJNA723060,,723060,SRS8856063,SAMN18804390,simple,3483,Cannabis sativa,UC_273,,,,,not applicable,,no,,,,,COLORADO STATE UNIVERSITY,SRA1220578,,public,DB4CF8D037EB7B8ADA65FC4100B2E73A,502929D5424DC9CF75DFA958AE892B51
SRR14419915,2021-05-04 16:32:14,2021-05-04 16:29:20,13873114,4189680428,13873114,302,1281,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419915/SRR14419915.1,SRX10770981,UC_5,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP318419,PRJNA723060,,723060,SRS8856034,SAMN18804168,simple,3483,Cannabis sativa,UC_5,,,,,not applicable,,no,,,,,COLORADO STATE UNIVERSITY,SRA1220578,,public,DA34F0ADDA80A8B54F451A546B822913,6A6779DA94192F9926EF505E0FC33E2D
SRR13977262,2021-03-17 08:50:59,2021-03-16 12:57:45,1508533,430844459,1508533,285,187,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13977262/SRR13977262.1,SRX10354949,HDGS-110,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473201,SAMN18209844,simple,3483,Cannabis sativa,HDGS-110,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,79921B4A0F4CD83BCC7CA3B741C63A6E,71CFC9E508976B45A461E3C46E39E35A
SRR13977261,2021-03-17 08:50:59,2021-03-16 12:58:17,2045761,584283564,2045761,285,255,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13977261/SRR13977261.1,SRX10354950,HDGS-111,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473202,SAMN18209845,simple,3483,Cannabis sativa,HDGS-111,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,41234D0F53A4BEDEEDBF32AB89BF798C,D342B51513284368BFE65F78EBCDB8E9
SRR13977260,2021-03-17 08:50:59,2021-03-16 12:58:03,2506043,720869461,2506043,287,315,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13977260/SRR13977260.1,SRX10354951,HDGS-112,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473203,SAMN18209846,simple,3483,Cannabis sativa,HDGS-112,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,FF8462718001445273ACB2AC66995420,9AC01D74705086A8C3BAC8AD70E9AB91
SRR13977259,2021-03-17 08:50:59,2021-03-16 12:57:37,1652807,471996194,1652807,285,205,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13977259/SRR13977259.1,SRX10354952,HDGS-114,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473204,SAMN18209847,simple,3483,Cannabis sativa,HDGS-114,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,A32541714E79AAD3036F9D1BB3CA81C2,B85DC3F1FEC24194EB4951FD45AA5451
SRR13977258,2021-03-17 08:50:59,2021-03-16 12:59:10,2923946,840361273,2923946,287,365,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13977258/SRR13977258.1,SRX10354953,HDGS-116,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473205,SAMN18209848,simple,3483,Cannabis sativa,HDGS-116,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,6DFFFA640B3D4EBAAA3670ABC29BC21F,0E6567B5B108B57D18478E131AD1C4FD
SRR13977257,2021-03-17 08:50:59,2021-03-16 12:57:53,2077767,593306993,2077767,285,259,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13977257/SRR13977257.1,SRX10354954,HDGS-117,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473206,SAMN18209849,simple,3483,Cannabis sativa,HDGS-117,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,21BCDDAC08B55890966E0EBFD8D62E3A,16BEB51C1788ABDE179D3B3BA5016EE6
SRR13977256,2021-03-17 08:50:59,2021-03-16 12:57:17,2027469,578689814,2027469,285,253,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13977256/SRR13977256.1,SRX10354955,HDGS-118,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473207,SAMN18209850,simple,3483,Cannabis sativa,HDGS-118,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,3F50F780906A4424BF5C1FCB7323DC0A,C68CED6783EDA18D6AE4958C02DF9FA6
SRR13977255,2021-03-17 08:50:59,2021-03-16 12:57:12,2140398,615213162,2140398,287,269,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13977255/SRR13977255.1,SRX10354956,HDGS-119,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473208,SAMN18209851,simple,3483,Cannabis sativa,HDGS-119,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,407C26D46A8A6FCA81504DB950442EA2,A8427FD851DFE53A7304AD0087306128
SRR13977254,2021-03-17 08:50:59,2021-03-16 12:56:43,1716186,493713318,1716186,287,214,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR13977254/SRR13977254.1,SRX10354957,HDGS-120,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473211,SAMN18209852,simple,3483,Cannabis sativa,HDGS-120,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,9892F62784A6BE8DF330327B67AF7801,063E23BBD45118F98F39A8E543E1C20F
SRR13977253,2021-03-17 08:50:59,2021-03-16 12:56:59,2074725,594560355,2074725,286,260,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13977253/SRR13977253.1,SRX10354958,HDGS-121,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473209,SAMN18209853,simple,3483,Cannabis sativa,HDGS-121,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,EDEE996493D447DEB6A6621CAAAC16D1,C67CE2A5D698F50FC3EFFE3AB0A53081
SRR13977263,2021-03-17 08:50:59,2021-03-16 12:58:25,2067671,593311315,2067671,286,259,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13977263/SRR13977263.1,SRX10354948,HDGS-16,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473200,SAMN18209759,simple,3483,Cannabis sativa,HDGS-16,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,81B23422CA5033B0710E75F2CBEB75E2,AE69FDBEBD00C6BCFDF646E8B0CB6DEF
SRR13977215,2021-03-17 08:50:59,2021-03-16 12:55:56,2495697,720421159,2495697,288,314,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13977215/SRR13977215.1,SRX10354996,HDGS-162,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473248,SAMN18209890,simple,3483,Cannabis sativa,HDGS-162,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,753CAA45C89EC9CE85B897A2D4FB26AE,9633F4B1A3F06CB06C27D3D3CC7F1C7F
SRR13977216,2021-03-17 08:50:59,2021-03-16 12:54:23,1646886,471787075,1646886,286,207,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13977216/SRR13977216.1,SRX10354995,HDGS-163,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473247,SAMN18209891,simple,3483,Cannabis sativa,HDGS-163,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,B93479C179BE91832601D56369FFA8EB,6D42649348F0C3DB17CEAA1633DFC0CA
SRR13977217,2021-03-17 08:50:59,2021-03-16 12:55:27,2055939,586934500,2055939,285,254,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR13977217/SRR13977217.1,SRX10354994,HDGS-164,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473246,SAMN18209892,simple,3483,Cannabis sativa,HDGS-164,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,C2A1564B1FDBC4420A9A6DE38D123C8D,0D8DBED7BDC689ACFDD8FF70EA6567C8
SRR13977218,2021-03-17 08:50:59,2021-03-16 12:54:25,1737113,499582297,1737113,287,216,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13977218/SRR13977218.1,SRX10354993,HDGS-165,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473245,SAMN18209893,simple,3483,Cannabis sativa,HDGS-165,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,85ADABCF9EA251215209CD15208608ED,BCAB3D28E6229113D8067211FE405153
SRR13977264,2021-03-17 08:50:59,2021-03-16 12:57:43,2078759,600086616,2078759,288,261,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13977264/SRR13977264.1,SRX10354947,HDGS-166,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473199,SAMN18209894,simple,3483,Cannabis sativa,HDGS-166,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,1546BD9A99A8A14EFA2317D3D46422A9,D2882D2161D07771CBC5BA187033AF4B
SRR13977265,2021-03-17 08:50:59,2021-03-16 12:59:09,2510683,722306592,2510683,287,314,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13977265/SRR13977265.1,SRX10354946,HDGS-167,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473198,SAMN18209895,simple,3483,Cannabis sativa,HDGS-167,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,F2D5FE829E9EFC6FBDFDFE48BDBC8614,A0FA0BFD65B456C80F3B24AD4EE2DEAE
SRR13977219,2021-03-17 08:50:59,2021-03-16 12:56:01,2269936,650147956,2269936,286,283,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13977219/SRR13977219.1,SRX10354992,HDGS-169,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473244,SAMN18209896,simple,3483,Cannabis sativa,HDGS-169,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,BBA8183A5C1691349C57FEA56647BB8C,0E72EFF4C6C100B4D0D2166EBE85CC96
SRR13977220,2021-03-17 08:50:59,2021-03-16 12:54:49,1428706,411124272,1428706,287,179,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13977220/SRR13977220.1,SRX10354991,HDGS-171,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473243,SAMN18209897,simple,3483,Cannabis sativa,HDGS-171,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,2D082B234C36E263CA106669F30A959C,B934305BBE41D49FA0839902E51BB143
SRR13977221,2021-03-17 08:50:59,2021-03-16 12:54:54,1900680,546795420,1900680,287,239,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13977221/SRR13977221.1,SRX10354990,HDGS-172,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473242,SAMN18209898,simple,3483,Cannabis sativa,HDGS-172,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,E9FA4B2497B4352E94883B42C6553C81,B5B4BD2E2C25C8EB504A3720CE026EA6
SRR13977222,2021-03-17 08:51:00,2021-03-16 12:55:14,1860578,535226093,1860578,287,233,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR13977222/SRR13977222.1,SRX10354989,HDGS-173,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473241,SAMN18209899,simple,3483,Cannabis sativa,HDGS-173,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,480F8F49204A9C685B69BC60ADC458D9,F57CD793A69183456ECD32AF0CF13A62
SRR13977223,2021-03-17 08:51:00,2021-03-16 12:54:33,1640014,468356188,1640014,285,203,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR13977223/SRR13977223.1,SRX10354988,HDGS-174,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473240,SAMN18209900,simple,3483,Cannabis sativa,HDGS-174,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,07F910C99952E17E8704FDFEF906282A,4C41C7EB8648E9FA8E2EC85A934679E0
SRR13977224,2021-03-17 08:51:00,2021-03-16 12:56:43,2767112,795964868,2767112,287,348,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR13977224/SRR13977224.1,SRX10354987,HDGS-175,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473239,SAMN18209901,simple,3483,Cannabis sativa,HDGS-175,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,76B21494E719AAE2A2C517F55145C7F3,0F17B2D3855B7DE4DB663243EFE10C81
SRR13977225,2021-03-17 08:50:59,2021-03-16 12:54:53,1702811,489989980,1702811,287,212,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13977225/SRR13977225.1,SRX10354986,HDGS-176,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473238,SAMN18209902,simple,3483,Cannabis sativa,HDGS-176,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,C2F7EC222409E503E24F427C46BBC759,4BB02135B31C2C21A418D04A80EA3390
SRR13977226,2021-03-17 08:50:59,2021-03-16 12:56:57,2317572,666591194,2317572,287,289,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13977226/SRR13977226.1,SRX10354985,HDGS-177,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473237,SAMN18209903,simple,3483,Cannabis sativa,HDGS-177,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,8A55082984506A02A3024D833C25BD8D,5AFC87220EDDE3F0094349B7F56F8A04
SRR13977228,2021-03-17 08:50:59,2021-03-16 12:58:19,3425914,985143755,3425914,287,430,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13977228/SRR13977228.1,SRX10354983,HDGS-179,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473235,SAMN18209904,simple,3483,Cannabis sativa,HDGS-179,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,9E49B49678287D0DC0D0F498897C7818,7D2E166DD6ACE2A9C5229BB40BD63940
SRR13977227,2021-03-17 08:50:59,2021-03-16 12:57:04,3192491,911672305,3192491,285,395,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13977227/SRR13977227.1,SRX10354984,HDGS-18,MRE-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP310868,PRJNA707556,,707556,SRS8473236,SAMN18209760,simple,3483,Cannabis sativa,HDGS-18,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA1204166,,public,4D72CDED4A4D71A0D0257B5EFFE11CFA,ABE19EBE71DE851B0EE34205BBB5F9E2
