"","Average-normalized count","Variance-normalized count"
"HLA-DOB - mRNA",4.74728838844611,1.64015397208122
"ANGPTL4 - mRNA",7.43782294722435,2.35350728167555
"TNFRSF25 - mRNA",5.40420332260322,1.65620446819192
"MS4A4A - mRNA",5.30373017013209,3.08434137916822
"CLEC5A - mRNA",5.3075657716525,2.58206203367624
"ITGAM - mRNA",4.98664398542776,2.18082829161384
"MMP9 - mRNA",5.91549120956589,1.67773035803068
"CD7 - mRNA",4.88472899075816,2.1327238673209
"VHL - mRNA",5.94975421342967,0.848461444004567
"OLFML2B - mRNA",5.8761923679761,1.46785283770239
"IL6 - mRNA",7.7259405901897,2.4301393506362
"TNFRSF1A - mRNA",7.30593053174916,0.404226256916269
"DKK1 - mRNA",4.14382889006476,0.730166774113071
"FANCA - mRNA",5.18981303312491,0.987107152908757
"TNF - mRNA",6.65632613846911,1.07596252790951
"LTB - mRNA",5.86422604373602,1.51934546303431
"PPARGC1B - mRNA",5.60961543351138,2.15445933138125
"RPS6KB1 - mRNA",6.52148800253392,0.401831220133189
"CD38 - mRNA",4.51223819554049,1.164092689812
"DTX3L - mRNA",7.81085855309309,0.376160593696265
"TMEM173 - mRNA",6.10723081293385,0.88542607617206
"NEIL1 - mRNA",5.63373515024479,1.62708070333117
"HELLS - mRNA",6.94018836202772,0.345409976916141
"TGFBR1 - mRNA",7.30058397952046,0.135423993146714
"MB21D1 - mRNA",6.34879190129336,0.321591308157323
"CCR2 - mRNA",5.20712225753059,1.864883497875
"MSH2 - mRNA",7.32025130630958,0.361938693667604
"RAD51 - mRNA",6.35693490170356,0.730160621364037
"TNFRSF18 - mRNA",5.03233023015985,1.68960850259003
"FCGR3A/B - mRNA",5.75720881930573,2.78747691448485
"STAT1 - mRNA",9.09890114012616,0.660962844198623
"CTSS - mRNA",7.88408868153037,1.73893936266137
"PDK1 - mRNA",7.43724954433693,0.171257609304449
"ITGAV - mRNA",8.63505797607488,1.33662934476907
"ANGPT1 - mRNA",5.17323173559496,2.05551833498622
"BCL6B - mRNA",5.10767915711943,2.31512326797652
"CDH2 - mRNA",8.41038690517302,0.29422440858115
"CSF3R - mRNA",4.80152715205534,1.96470519559261
"RELB - mRNA",6.46906650482416,0.672710455847646
"CXCL16 - mRNA",7.15863495698918,0.683658692039238
"IL6R - mRNA",5.83072748582692,0.820371499808594
"PDGFA - mRNA",6.02137658207616,1.27654595100225
"PIK3R1 - mRNA",6.81827995366039,1.14291093337603
"HK1 - mRNA",7.57307678607636,0.0641933775960838
"AXL - mRNA",7.06051909292978,0.751242823549773
"HK2 - mRNA",7.05196471853006,0.161948090557888
"PDGFRB - mRNA",5.06160629404332,2.39652425050712
"FADD - mRNA",5.65413802740382,0.888332027220584
"CD74 - mRNA",9.14564278091908,2.38965098934037
"RIPK2 - mRNA",6.8984662412256,0.68028845849495
"CD45RB - mRNA",5.2411265248213,2.29330184579461
"BAD - mRNA",6.28124455676454,1.04082675236905
"PKM - mRNA",12.1936953911871,1.32620248018453
"KLRB1 - mRNA",4.55813478913436,1.46800114033301
"ADORA2A - mRNA",5.28069002883334,1.61282307977033
"IFIT1 - mRNA",5.33323716811138,1.3844458415061
"UBE2T - mRNA",6.09640421210383,0.702212932660093
"RPL23 - mRNA",12.0537400517288,2.2337165664591
"ARG2 - mRNA",6.60165522806137,0.467481986313482
"TGFBR2 - mRNA",7.25115819195705,0.894992924152474
"CRABP2 - mRNA",6.32832699147663,0.357384265732804
"BLK - mRNA",4.75540929282513,1.70643234965938
"CCL14 - mRNA",4.54871117324146,1.46427399435792
"CCNB1 - mRNA",8.09565034448947,2.14473027016058
"STAT2 - mRNA",6.98953354198744,0.574976045354725
"IKBKB - mRNA",5.30582498807802,0.688125758215581
"ZEB2 - mRNA",6.70285531631067,0.934512181178892
"LRRC32 - mRNA",5.46272688367502,2.47998837253443
"IL22RA1 - mRNA",5.3874218128258,1.90033390894298
"ELOB - mRNA",5.04239574560397,1.10312624559364
"ITGA1 - mRNA",6.15939892522475,1.38321149122587
"IL24 - mRNA",5.26192143319139,4.34850250350065
"PVRIG - mRNA",5.86400402695185,2.41103843743839
"RB1 - mRNA",8.02601005187144,1.18287341601558
"SRP54 - mRNA",7.12146018264079,0.129714416955021
"ICAM3 - mRNA",6.44701091472582,1.01289327010516
"CCR5 - mRNA",5.23838299226514,2.30384611416971
"CTLA4 - mRNA",5.20095612964091,2.51690915898452
"GLS - mRNA",7.57760019823044,0.192467554346698
"ITGAE - mRNA",7.31841187425458,0.17384135901919
"MET - mRNA",10.2198377715452,1.73066248224307
"WNT3A - mRNA",4.93182127574776,2.20956553248121
"TYMP - mRNA",7.83044341220023,0.562135160213431
"IFI16 - mRNA",7.87186338489028,0.35254043336077
"PVR - mRNA",6.39709505888056,0.389727335899023
"P4HA2 - mRNA",7.55839920034291,0.529283262837241
"BRIP1 - mRNA",6.04344242430802,0.977202000027267
"ESR1 - mRNA",4.77333581017843,2.02962902086697
"DAB2 - mRNA",7.58138310569312,0.280513650426639
"DUSP1 - mRNA",9.44606832173194,1.45305915043257
"CD8B - mRNA",5.29812050756808,2.24614425647848
"ACVR1C - mRNA",5.1072900800487,1.6569998563691
"IL15 - mRNA",5.61140730518689,1.1900108433946
"KIR3DL1 - mRNA",5.41544464647709,1.85312090384186
"CDH1 - mRNA",5.83456823575218,1.32316216871369
"HES1 - mRNA",7.13286982902468,0.423180099729952
"IHH - mRNA",4.97627068216262,2.15180985886656
"CCL19 - mRNA",5.07663461968055,2.42335928754218
"C2 - mRNA",5.24298173722133,2.33402600100614
"TLR7 - mRNA",4.91385069663352,2.11332637525884
"IL2RA - mRNA",5.19477838053055,2.1707507815534
"PRKAA2 - mRNA",6.35737549222396,0.455877132604328
"COL11A2 - mRNA",5.23579896742422,2.49163821842841
"TNFRSF10D - mRNA",6.42701849128023,0.605920726119373
"SIGLEC8 - mRNA",4.7060039614844,1.7729496807206
"PC - mRNA",5.71722971221386,0.910996178122727
"IL17A - mRNA",4.43107339114591,1.12218976187833
"GLI1 - mRNA",5.11622889723023,1.53748257388299
"GNG4 - mRNA",4.96529305897418,2.1916617903402
"LDHB - mRNA",10.4275336425872,1.7332266449483
"DTX4 - mRNA",5.5833060462777,1.67412341171469
"CD3G - mRNA",4.83470189318135,2.06181907051944
"S100A8 - mRNA",5.28897150434705,1.86871482412924
"ZC3H12A - mRNA",5.36613469332964,1.52880052551613
"IER3 - mRNA",8.58370598294655,1.2512884386957
"CD4 - mRNA",4.80349260621596,1.72958017132078
"S100A12 - mRNA",4.83082189203581,1.88180878799558
"CD6 - mRNA",4.98846400933613,2.3131776052748
"CD163 - mRNA",5.47077827642521,3.68477194982492
"DUSP2 - mRNA",4.6842612268528,1.91073915342616
"HERC6 - mRNA",5.40133455302387,0.805768912009425
"MRC1 - mRNA",4.96618046606702,2.49338033655313
"DLL4 - mRNA",4.71479263788596,1.8564017187466
"SAMSN1 - mRNA",5.10921255898969,2.54846132535091
"CD28 - mRNA",4.83826591401896,1.61981974307756
"TAP2 - mRNA",6.70258168184527,0.642666162183136
"ICOS - mRNA",4.70198534728267,1.67562469209431
"TNFSF12 - mRNA",6.10856138739997,0.810285327333051
"IFITM2 - mRNA",7.8401765807946,0.441013967224214
"DNMT1 - mRNA",7.31403153979615,0.634541121658709
"TNFSF8 - mRNA",5.00163073733342,2.03033068133002
"TGFB2 - mRNA",5.13226463731451,2.89251923403109
"TMEM140 - mRNA",6.14220802092586,1.40146882536285
"COL11A1 - mRNA",4.88869246381368,2.28770091669206
"GIMAP6 - mRNA",5.04502919348891,2.05167791425525
"IRF4 - mRNA",5.26399255609823,2.46943125980647
"BNIP3 - mRNA",7.42839424052341,1.11253333976172
"FPR3 - mRNA",5.72168911226964,2.59837956252065
"HLA-C - mRNA",8.53426133531147,0.938662734500898
"VEGFC - mRNA",5.41704961494248,1.47377519078705
"SIGLEC1 - mRNA",4.80435885735641,2.21326402695452
"BID - mRNA",6.38566283830076,0.521459587466128
"MAPK10 - mRNA",5.27757257688398,1.86457342778716
"FCN1 - mRNA",4.90809183667891,2.11861187668823
"H2AFX - mRNA",7.03941869642956,0.410108409015052
"CBLC - mRNA",4.75540380153399,1.58941527133125
"CASP3 - mRNA",7.29917881060132,0.0887960835077676
"PIAS4 - mRNA",6.08703395873527,1.04396873287735
"HLA-DRA - mRNA",7.81960068351417,4.73963178739292
"ULBP2 - mRNA",6.48819223773437,0.939886191924158
"CASP1 - mRNA",6.7739816730346,0.574422482537114
"MS4A2 - mRNA",4.51570121482797,1.62037728998403
"HSD11B1 - mRNA",4.70984788481287,1.94991612799521
"GAS1 - mRNA",5.12334951452082,1.87919030362873
"FUT4 - mRNA",6.16365259171879,0.765487824670074
"CSF1 - mRNA",5.78154641050918,1.13013580944894
"FAM30A - mRNA",4.80060585906883,1.69176674777619
"ITPK1 - mRNA",7.0276800134005,0.270860947775655
"BCAT1 - mRNA",5.20779468761902,2.03032941082824
"CD80 - mRNA",4.82233529235253,1.69016733169413
"C1QB - mRNA",6.18787548613049,2.99651124589309
"RELN - mRNA",6.2041896667769,0.984539207381577
"ICAM5 - mRNA",5.03571568058202,2.16857542840954
"MAML2 - mRNA",6.31095874116561,0.349277748397932
"OLR1 - mRNA",5.041083657568,2.76155300427212
"NFKBIE - mRNA",6.26536357922021,0.562734168320222
"WNT11 - mRNA",4.61549418638461,1.70924344119148
"LILRA3 - mRNA",4.99836421280779,2.54089839155654
"TNFSF13B - mRNA",5.24104536039562,2.04112399837506
"TDO2 - mRNA",4.78028199460389,2.05650255548623
"MAP3K5 - mRNA",6.48451323397445,0.197547545482844
"HLA-F - mRNA",6.41118514556337,1.35463556554284
"CD3E - mRNA",4.99147689311064,2.09225681717442
"RRM2 - mRNA",8.31450451309598,1.54278064123494
"C7 - mRNA",4.83279249232277,1.66114066313043
"TNFRSF14 - mRNA",6.66726831820377,0.551628570625098
"FCGRT - mRNA",5.7509791188179,0.979664543424173
"WNT2 - mRNA",4.81487582768502,1.46838209523691
"MICB - mRNA",6.7752088978496,0.132827245708256
"HMGA1 - mRNA",8.78495709190224,2.66955607063453
"IL21R - mRNA",4.66007778537869,1.7073626138965
"CD300A - mRNA",5.47188347192588,2.17921975234208
"TWIST1 - mRNA",4.62715077674101,1.5966724501668
"IL1RN - mRNA",4.71457926215782,1.84674683230156
"CXCL1 - mRNA",9.6582206995528,1.14825919113866
"SFXN1 - mRNA",8.06902237629918,0.60801111767415
"GNLY - mRNA",4.93964077792637,2.41490065470854
"NID2 - mRNA",5.51444445514359,1.29747658990644
"NECTIN1 - mRNA",5.77691838253096,0.753736747480751
"SERPINA1 - mRNA",9.94226234063213,1.63997405447303
"PDGFB - mRNA",5.07877936250841,0.627304018299865
"HLA-B - mRNA",10.065810734855,1.13609995075979
"VCAM1 - mRNA",10.1932230884429,2.9581982333695
"HLA-DPB1 - mRNA",7.29890389956182,2.15363902664457
"HLA-DOA - mRNA",6.11249589082097,2.02982782482133
"GBP2 - mRNA",7.20085959310976,1.92475225732974
"ATM - mRNA",7.14522359688116,0.161031884244519
"PSMB8 - mRNA",7.73399747408125,0.433431856229056
"MLH1 - mRNA",6.87485930563271,0.187344451722183
"PLA1A - mRNA",6.02271177221893,0.930090341346118
"NT5E - mRNA",8.44221305244363,1.43474630806239
"PALMD - mRNA",5.45392060300864,1.79120974627698
"UBA7 - mRNA",5.91302596642653,0.757734248919383
"PIK3CD - mRNA",5.61868740108483,0.711727707253355
"NOD2 - mRNA",5.03110210271683,2.37797917463027
"CEACAM3 - mRNA",6.3314208409208,0.677851639077882
"RIPK3 - mRNA",4.8213789071079,2.1760335375332
"IL1R2 - mRNA",5.49001950908379,2.51190872688762
"JAK1 - mRNA",8.32247977872145,0.270874400912101
"ENO1 - mRNA",12.0229027035721,1.29899433181431
"LILRA1 - mRNA",5.85780858481738,2.42244767861462
"BBS1 - mRNA",6.15660935014399,1.09678980773898
"MYD88 - mRNA",7.35323387602951,0.152620904898461
"CXCR3 - mRNA",4.96838740204545,2.11558947691722
"CD1C - mRNA",4.71135983022464,1.95089838421646
"TLR9 - mRNA",5.10213812501061,2.44776926921305
"CCL7 - mRNA",5.49712535083392,2.01205961567329
"CPA3 - mRNA",5.41497169104253,3.36878270613325
"SH2D1A - mRNA",5.11144736309098,2.60154101740814
"CCR4 - mRNA",5.1373591661648,1.78432058033139
"HDAC4 - mRNA",4.99851438528792,1.54215660804552
"POLD1 - mRNA",5.74481012317552,0.50664726416681
"PTPN11 - mRNA",8.55047761051729,0.0825941114924088
"JAK2 - mRNA",6.13408593238499,0.779194709503486
"WNT10A - mRNA",5.1477786508141,2.18401832683118
"ITGB2 - mRNA",5.84630069320045,3.43812787263505
"TYMS - mRNA",8.43735504322403,0.692076399116946
"KAT2B - mRNA",6.43600439865038,0.651583240659623
"ITGA6 - mRNA",8.32620408573261,0.471125810049008
"TBX21 - mRNA",5.53031213176721,2.28536961409366
"BRCA1 - mRNA",6.61669300546017,0.785580744684331
"COL17A1 - mRNA",5.07233729247583,1.86505546724322
"BIRC3 - mRNA",5.74872602921517,1.41259926924774
"KRAS - mRNA",7.20400628891369,0.0939905001652562
"IL11RA - mRNA",5.13539548142192,2.33336755302827
"SIRPA - mRNA",7.96464814408871,0.54637541466403
"CEBPB - mRNA",7.77189538226701,0.340616755328956
"VTCN1 - mRNA",5.71631744969151,1.98477436216541
"SGK1 - mRNA",7.90610559564663,0.880636762636142
"NLRC5 - mRNA",5.09608755511323,1.88418200975171
"CCL8 - mRNA",5.41009148636456,2.22351490954844
"TRAF1 - mRNA",5.83623858646091,1.18583828132242
"ADAM12 - mRNA",6.90767365249622,0.628335748038439
"MMRN2 - mRNA",5.52702069507311,2.34932072285114
"PTGS2 - mRNA",5.5898403503192,4.0771145966101
"SMAD5 - mRNA",6.92388490782624,0.0868512767049424
"LCK - mRNA",5.53260784337196,1.9920264686819
"ITGB3 - mRNA",7.94882013652189,0.693612284878638
"FCGR2B - mRNA",5.62733787947133,2.07831818224552
"NRAS - mRNA",8.13380491490182,0.151017515270579
"IL34 - mRNA",5.40767356940373,2.04189080451519
"LAMA1 - mRNA",6.69161365220975,0.32891336631924
"CLEC4E - mRNA",5.44078055543564,2.03458569101874
"IL18R1 - mRNA",5.11846826444261,1.74697875987448
"MFNG - mRNA",5.29596166005465,2.67657611833028
"TTC30A - mRNA",6.46569330022075,0.43004979433488
"TNFRSF10C - mRNA",6.72742840491484,0.515861879376989
