ID,Description,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Regulation,Cell_Population,Treatment
GO:0070098,chemokine-mediated signaling pathway,63/28943,0.006516097,0.021464791,0.000268982,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:2000401,regulation of lymphocyte migration,65/28943,0.006722493,0.021636117,0.000271129,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0072678,T cell migration,66/28943,0.00682568,0.021636117,0.000271129,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0071677,positive regulation of mononuclear cell migration,70/28943,0.007238356,0.022361497,0.000280219,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:1990868,response to chemokine,73/28943,0.007547788,0.022361497,0.000280219,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:1990869,cellular response to chemokine,73/28943,0.007547788,0.022361497,0.000280219,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002712,regulation of B cell mediated immunity,77/28943,0.007960264,0.022361497,0.000280219,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002889,regulation of immunoglobulin mediated immune response,77/28943,0.007960264,0.022361497,0.000280219,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0046635,positive regulation of alpha-beta T cell activation,78/28943,0.008063366,0.022361497,0.000280219,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:2000514,regulation of CD4-positive| alpha-beta T cell activation,78/28943,0.008063366,0.022361497,0.000280219,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0071347,cellular response to interleukin-1,79/28943,0.00816646,0.022361497,0.000280219,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002385,mucosal immune response,81/28943,0.008372626,0.022361497,0.000280219,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002711,positive regulation of T cell mediated immunity,82/28943,0.008475699,0.022361497,0.000280219,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002381,immunoglobulin production involved in immunoglobulin-mediated immune response,83/28943,0.008578764,0.022361497,0.000280219,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002251,organ or tissue specific immune response,85/28943,0.008784874,0.022361497,0.000280219,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002720,positive regulation of cytokine production involved in immune response,85/28943,0.008784874,0.022361497,0.000280219,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002637,regulation of immunoglobulin production,87/28943,0.008990955,0.022544484,0.000282512,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0070555,response to interleukin-1,96/28943,0.009917966,0.02450321,0.000307058,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002690,positive regulation of leukocyte chemotaxis,99/28943,0.010226841,0.024900134,0.000312032,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0030593,neutrophil chemotaxis,103/28943,0.010638574,0.025532579,0.000319957,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0072676,lymphocyte migration,109/28943,0.011255961,0.026254671,0.000329006,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0042102,positive regulation of T cell proliferation,110/28943,0.011358833,0.026254671,0.000329006,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002709,regulation of T cell mediated immunity,111/28943,0.011461699,0.026254671,0.000329006,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0071346,cellular response to interferon-gamma,112/28943,0.011564557,0.026254671,0.000329006,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0046634,regulation of alpha-beta T cell activation,119/28943,0.012284367,0.026320999,0.000329837,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0051209,release of sequestered calcium ion into cytosol,120/28943,0.012387168,0.026320999,0.000329837,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0071675,regulation of mononuclear cell migration,120/28943,0.012387168,0.026320999,0.000329837,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0051283,negative regulation of sequestering of calcium ion,121/28943,0.012489962,0.026320999,0.000329837,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0051282,regulation of sequestering of calcium ion,123/28943,0.01269553,0.026320999,0.000329837,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0035710,CD4-positive| alpha-beta T cell activation,125/28943,0.012901068,0.026320999,0.000329837,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0051208,sequestering of calcium ion,125/28943,0.012901068,0.026320999,0.000329837,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002688,regulation of leukocyte chemotaxis,126/28943,0.013003827,0.026320999,0.000329837,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002718,regulation of cytokine production involved in immune response,126/28943,0.013003827,0.026320999,0.000329837,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0071621,granulocyte chemotaxis,129/28943,0.01331206,0.026624119,0.000333636,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0032543,mitochondrial translation,131/28943,0.013517513,0.026716966,0.000334799,Lars2,1,DOWNREGULATED,CD8_EM,19
GO:1990266,neutrophil migration,133/28943,0.013722937,0.026807598,0.000335935,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0034341,response to interferon-gamma,139/28943,0.014339039,0.027648259,0.000346469,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002702,positive regulation of production of molecular mediator of immune response,142/28943,0.014646994,0.027648259,0.000346469,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0045089,positive regulation of innate immune response,142/28943,0.014646994,0.027648259,0.000346469,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002367,cytokine production involved in immune response,148/28943,0.015262712,0.028011404,0.00035102,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002456,T cell mediated immunity,148/28943,0.015262712,0.028011404,0.00035102,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0050671,positive regulation of lymphocyte proliferation,149/28943,0.015365306,0.028011404,0.00035102,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0050921,positive regulation of chemotaxis,151/28943,0.015570474,0.028011404,0.00035102,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0032946,positive regulation of mononuclear cell proliferation,152/28943,0.015673047,0.028011404,0.00035102,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,154/28943,0.015878172,0.028079294,0.000351871,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002687,positive regulation of leukocyte migration,160/28943,0.016493377,0.028397662,0.00035586,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002708,positive regulation of lymphocyte mediated immunity,160/28943,0.016493377,0.028397662,0.00035586,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002821,positive regulation of adaptive immune response,161/28943,0.016595886,0.028397662,0.00035586,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0097530,granulocyte migration,163/28943,0.016800883,0.028397662,0.00035586,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0140053,mitochondrial gene expression,164/28943,0.01690337,0.028397662,0.00035586,Lars2,1,DOWNREGULATED,CD8_EM,19
GO:0070665,positive regulation of leukocyte proliferation,168/28943,0.01731325,0.028798277,0.000360881,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0006399,tRNA metabolic process,172/28943,0.017723016,0.02919085,0.0003658,Lars2,1,DOWNREGULATED,CD8_EM,19
GO:0071356,cellular response to tumor necrosis factor,183/28943,0.018849285,0.030198742,0.00037843,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0071674,mononuclear cell migration,184/28943,0.01895163,0.030198742,0.00037843,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002705,positive regulation of leukocyte mediated immunity,185/28943,0.019053968,0.030198742,0.00037843,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0097553,calcium ion transmembrane import into cytosol,185/28943,0.019053968,0.030198742,0.00037843,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002833,positive regulation of response to biotic stimulus,187/28943,0.019258623,0.030237838,0.00037892,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0046631,alpha-beta T cell activation,191/28943,0.019667848,0.03059443,0.000383389,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0042129,regulation of T cell proliferation,196/28943,0.020179219,0.031101916,0.000389748,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0034612,response to tumor necrosis factor,202/28943,0.020792629,0.031756016,0.000397945,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002700,regulation of production of molecular mediator of immune response,207/28943,0.021303609,0.0322433,0.000404051,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,223/28943,0.022937549,0.033980555,0.000425821,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0070374,positive regulation of ERK1 and ERK2 cascade,227/28943,0.02334575,0.033980555,0.000425821,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0030595,leukocyte chemotaxis,228/28943,0.023447782,0.033980555,0.000425821,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002706,regulation of lymphocyte mediated immunity,231/28943,0.023753837,0.033980555,0.000425821,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0050920,regulation of chemotaxis,231/28943,0.023753837,0.033980555,0.000425821,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0051651,maintenance of location in cell,232/28943,0.023855841,0.033980555,0.000425821,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002685,regulation of leukocyte migration,234/28943,0.024059828,0.033980555,0.000425821,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0042098,T cell proliferation,237/28943,0.024365754,0.033980555,0.000425821,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002819,regulation of adaptive immune response,239/28943,0.02456967,0.033980555,0.000425821,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0045088,regulation of innate immune response,240/28943,0.024671617,0.033980555,0.000425821,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0071560,cellular response to transforming growth factor beta stimulus,242/28943,0.02487549,0.033980555,0.000425821,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0097529,myeloid leukocyte migration,243/28943,0.024977416,0.033980555,0.000425821,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0050870,positive regulation of T cell activation,246/28943,0.025283151,0.033980555,0.000425821,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0071559,response to transforming growth factor beta,246/28943,0.025283151,0.033980555,0.000425821,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0050670,regulation of lymphocyte proliferation,253/28943,0.025996284,0.034661712,0.000434357,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0032944,regulation of mononuclear cell proliferation,258/28943,0.026505451,0.034916478,0.00043755,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0006520,cellular amino acid metabolic process,260/28943,0.026709069,0.034916478,0.00043755,Lars2,1,DOWNREGULATED,CD8_EM,19
GO:0043547,positive regulation of GTPase activity,261/28943,0.026810867,0.034916478,0.00043755,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:1903039,positive regulation of leukocyte cell-cell adhesion,272/28943,0.027930177,0.036094382,0.000452311,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002377,immunoglobulin production,280/28943,0.028743681,0.036582866,0.000458432,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0070663,regulation of leukocyte proliferation,280/28943,0.028743681,0.036582866,0.000458432,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0016064,immunoglobulin mediated immune response,286/28943,0.029353511,0.037078119,0.000464638,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0019724,B cell mediated immunity,289/28943,0.02965833,0.037183578,0.00046596,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0006874,cellular calcium ion homeostasis,292/28943,0.029963086,0.037287396,0.000467261,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002703,regulation of leukocyte mediated immunity,303/28943,0.031079977,0.038361581,0.000480722,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0031349,positive regulation of defense response,305/28943,0.031282956,0.038361581,0.000480722,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0060326,cell chemotaxis,314/28943,0.03219601,0.038981278,0.000488487,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002699,positive regulation of immune effector process,320/28943,0.032804395,0.038981278,0.000488487,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0072503,cellular divalent inorganic cation homeostasis,320/28943,0.032804395,0.038981278,0.000488487,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0022409,positive regulation of cell-cell adhesion,324/28943,0.033209842,0.038981278,0.000488487,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0055074,calcium ion homeostasis,324/28943,0.033209842,0.038981278,0.000488487,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0070588,calcium ion transmembrane transport,325/28943,0.033311187,0.038981278,0.000488487,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0070372,regulation of ERK1 and ERK2 cascade,326/28943,0.033412524,0.038981278,0.000488487,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0051235,maintenance of location,341/28943,0.034931731,0.040472626,0.000507176,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0046651,lymphocyte proliferation,344/28943,0.035235381,0.04052707,0.000507858,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0070371,ERK1 and ERK2 cascade,350/28943,0.035842491,0.04052707,0.000507858,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0032943,mononuclear cell proliferation,351/28943,0.035943651,0.04052707,0.000507858,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0043087,regulation of GTPase activity,351/28943,0.035943651,0.04052707,0.000507858,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0072507,divalent inorganic cation homeostasis,359/28943,0.036752678,0.041162999,0.000515827,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0050727,regulation of inflammatory response,367/28943,0.037561252,0.041687464,0.000522399,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002831,regulation of response to biotic stimulus,371/28943,0.037965369,0.041687464,0.000522399,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:1903037,regulation of leukocyte cell-cell adhesion,371/28943,0.037965369,0.041687464,0.000522399,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0050863,regulation of T cell activation,378/28943,0.038672302,0.042187965,0.000528671,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0070661,leukocyte proliferation,384/28943,0.039277968,0.042408033,0.000531429,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0050900,leukocyte migration,385/28943,0.039378888,0.042408033,0.000531429,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0007159,leukocyte cell-cell adhesion,411/28943,0.042000321,0.044943018,0.000563196,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0019221,cytokine-mediated signaling pathway,421/28943,0.043007293,0.045548024,0.000570777,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002440,production of molecular mediator of immune response,422/28943,0.043107951,0.045548024,0.000570777,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0006875,cellular metal ion homeostasis,425/28943,0.043409884,0.045580378,0.000571183,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0006816,calcium ion transport,449/28943,0.04582306,0.047815367,0.00059919,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0032103,positive regulation of response to external stimulus,459/28943,0.046827351,0.048561697,0.000608543,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0002697,regulation of immune effector process,464/28943,0.047329232,0.048586406,0.000608852,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0051251,positive regulation of lymphocyte activation,465/28943,0.047429587,0.048586406,0.000608852,Xcl1,1,DOWNREGULATED,CD8_EM,19
GO:0030217,T cell differentiation,326/28943,3.96E-06,0.001667316,0.000893149,Foxp1/Themis/Bcl11b/Ikzf1/Lef1,5,UPREGULATED,CD8_Naive,19
GO:0030098,lymphocyte differentiation,471/28943,2.34E-05,0.002829546,0.001515733,Foxp1/Themis/Bcl11b/Ikzf1/Lef1,5,UPREGULATED,CD8_Naive,19
GO:0046631,alpha-beta T cell activation,191/28943,1.22E-05,0.002581389,0.0013828,Foxp1/Bcl11b/Prkcq/Lef1,4,UPREGULATED,CD8_Naive,19
GO:0050851,antigen receptor-mediated signaling pathway,307/28943,7.81E-05,0.004388619,0.002350899,Foxp1/Skap1/Themis/Cd226,4,UPREGULATED,CD8_Naive,19
GO:0002429,immune response-activating cell surface receptor signaling pathway,349/28943,0.000128017,0.005195789,0.002783285,Foxp1/Skap1/Themis/Cd226,4,UPREGULATED,CD8_Naive,19
GO:0002757,immune response-activating signal transduction,350/28943,0.000129432,0.005195789,0.002783285,Foxp1/Skap1/Themis/Cd226,4,UPREGULATED,CD8_Naive,19
GO:0002768,immune response-regulating cell surface receptor signaling pathway,360/28943,0.000144219,0.005482469,0.002936853,Foxp1/Skap1/Themis/Cd226,4,UPREGULATED,CD8_Naive,19
GO:0030900,forebrain development,407/28943,0.000230591,0.007199574,0.003856674,Bcl11b/Ikzf1/Lef1/Fgf13,4,UPREGULATED,CD8_Naive,19
GO:0043254,regulation of protein-containing complex assembly,425/28943,0.000271889,0.007640074,0.004092641,Rpl13a/Skap1/Ikzf1/Dnajc15,4,UPREGULATED,CD8_Naive,19
GO:0002253,activation of immune response,448/28943,0.000332106,0.00874892,0.004686629,Foxp1/Skap1/Themis/Cd226,4,UPREGULATED,CD8_Naive,19
GO:0033151,V(D)J recombination,20/28943,4.31E-07,0.000363231,0.000194576,Foxp1/Bcl11b/Lef1,3,UPREGULATED,CD8_Naive,19
GO:0070229,negative regulation of lymphocyte apoptotic process,58/28943,1.14E-05,0.002581389,0.0013828,Foxp1/Bcl11b/Prkcq,3,UPREGULATED,CD8_Naive,19
GO:0002562,somatic diversification of immune receptors via germline recombination within a single locus,78/28943,2.79E-05,0.002829546,0.001515733,Foxp1/Bcl11b/Lef1,3,UPREGULATED,CD8_Naive,19
GO:0016444,somatic cell DNA recombination,78/28943,2.79E-05,0.002829546,0.001515733,Foxp1/Bcl11b/Lef1,3,UPREGULATED,CD8_Naive,19
GO:2000107,negative regulation of leukocyte apoptotic process,80/28943,3.01E-05,0.002829546,0.001515733,Foxp1/Bcl11b/Prkcq,3,UPREGULATED,CD8_Naive,19
GO:0070228,regulation of lymphocyte apoptotic process,85/28943,3.62E-05,0.002869571,0.001537174,Foxp1/Bcl11b/Prkcq,3,UPREGULATED,CD8_Naive,19
GO:0002200,somatic diversification of immune receptors,86/28943,3.74E-05,0.002869571,0.001537174,Foxp1/Bcl11b/Lef1,3,UPREGULATED,CD8_Naive,19
GO:0070227,lymphocyte apoptotic process,109/28943,7.59E-05,0.004388619,0.002350899,Foxp1/Bcl11b/Prkcq,3,UPREGULATED,CD8_Naive,19
GO:2000106,regulation of leukocyte apoptotic process,119/28943,9.86E-05,0.005193416,0.002782013,Foxp1/Bcl11b/Prkcq,3,UPREGULATED,CD8_Naive,19
GO:0035710,CD4-positive| alpha-beta T cell activation,125/28943,0.000114047,0.005195789,0.002783285,Foxp1/Prkcq/Lef1,3,UPREGULATED,CD8_Naive,19
GO:0046632,alpha-beta T cell differentiation,129/28943,0.000125198,0.005195789,0.002783285,Foxp1/Bcl11b/Lef1,3,UPREGULATED,CD8_Naive,19
GO:0050852,T cell receptor signaling pathway,137/28943,0.000149581,0.005482469,0.002936853,Skap1/Themis/Cd226,3,UPREGULATED,CD8_Naive,19
GO:0002761,regulation of myeloid leukocyte differentiation,143/28943,0.000169763,0.005962942,0.003194234,Foxp1/Ikzf1/Lef1,3,UPREGULATED,CD8_Naive,19
GO:0071887,leukocyte apoptotic process,148/28943,0.000187873,0.006091416,0.003263055,Foxp1/Bcl11b/Prkcq,3,UPREGULATED,CD8_Naive,19
GO:0002821,positive regulation of adaptive immune response,161/28943,0.000240712,0.007247136,0.003882152,Skap1/Prkcq/Cd226,3,UPREGULATED,CD8_Naive,19
GO:0045637,regulation of myeloid cell differentiation,226/28943,0.000648343,0.014771708,0.007912921,Foxp1/Ikzf1/Lef1,3,UPREGULATED,CD8_Naive,19
GO:0002819,regulation of adaptive immune response,239/28943,0.000762451,0.016914384,0.009060711,Skap1/Prkcq/Cd226,3,UPREGULATED,CD8_Naive,19
GO:0002573,myeloid leukocyte differentiation,246/28943,0.000828867,0.01791628,0.009597408,Foxp1/Ikzf1/Lef1,3,UPREGULATED,CD8_Naive,19
GO:0060541,respiratory system development,267/28943,0.001049899,0.020332833,0.010891909,Foxp1/Rpl13a/Lef1,3,UPREGULATED,CD8_Naive,19
GO:0021537,telencephalon development,268/28943,0.001061263,0.020332833,0.010891909,Bcl11b/Lef1/Fgf13,3,UPREGULATED,CD8_Naive,19
GO:1903039,positive regulation of leukocyte cell-cell adhesion,272/28943,0.001107498,0.020422426,0.010939902,Skap1/Prkcq/Lef1,3,UPREGULATED,CD8_Naive,19
GO:0060326,cell chemotaxis,314/28943,0.001671483,0.025045173,0.013416219,Rpl13a/Prkcq/Lef1,3,UPREGULATED,CD8_Naive,19
GO:0006310,DNA recombination,323/28943,0.001811822,0.025681381,0.013757024,Foxp1/Bcl11b/Lef1,3,UPREGULATED,CD8_Naive,19
GO:0022409,positive regulation of cell-cell adhesion,324/28943,0.001827856,0.025681381,0.013757024,Skap1/Prkcq/Lef1,3,UPREGULATED,CD8_Naive,19
GO:0046651,lymphocyte proliferation,344/28943,0.002167446,0.029953392,0.016045458,Ccnd3/Prkcq/Lef1,3,UPREGULATED,CD8_Naive,19
GO:1902105,regulation of leukocyte differentiation,349/28943,0.002258066,0.029969529,0.016054102,Foxp1/Ikzf1/Lef1,3,UPREGULATED,CD8_Naive,19
GO:0032943,mononuclear cell proliferation,351/28943,0.002294966,0.029969529,0.016054102,Ccnd3/Prkcq/Lef1,3,UPREGULATED,CD8_Naive,19
GO:1903037,regulation of leukocyte cell-cell adhesion,371/28943,0.002684784,0.034292018,0.018369577,Skap1/Prkcq/Lef1,3,UPREGULATED,CD8_Naive,19
GO:0070661,leukocyte proliferation,384/28943,0.002958876,0.036946197,0.01979137,Ccnd3/Prkcq/Lef1,3,UPREGULATED,CD8_Naive,19
GO:0048638,regulation of developmental growth,402/28943,0.003366072,0.040537128,0.021714963,Foxp1/Ikzf1/Fgf13,3,UPREGULATED,CD8_Naive,19
GO:0007159,leukocyte cell-cell adhesion,411/28943,0.003581971,0.042529594,0.022782289,Skap1/Prkcq/Lef1,3,UPREGULATED,CD8_Naive,19
GO:1903706,regulation of hemopoiesis,435/28943,0.004198756,0.047458659,0.025422694,Foxp1/Ikzf1/Lef1,3,UPREGULATED,CD8_Naive,19
GO:0042113,B cell activation,440/28943,0.004334895,0.047458659,0.025422694,Foxp1/Ikzf1/Lef1,3,UPREGULATED,CD8_Naive,19
GO:0030099,myeloid cell differentiation,445/28943,0.004473708,0.048350462,0.025900416,Foxp1/Ikzf1/Lef1,3,UPREGULATED,CD8_Naive,19
GO:0030223,neutrophil differentiation,11/28943,3.02E-05,0.002829546,0.001515733,Ikzf1/Lef1,2,UPREGULATED,CD8_Naive,19
GO:0030854,positive regulation of granulocyte differentiation,13/28943,4.28E-05,0.003006836,0.001610704,Ikzf1/Lef1,2,UPREGULATED,CD8_Naive,19
GO:0055057,neuroblast division,16/28943,6.58E-05,0.004264166,0.002284232,Lef1/Fgf13,2,UPREGULATED,CD8_Naive,19
GO:0030852,regulation of granulocyte differentiation,22/28943,0.000126235,0.005195789,0.002783285,Ikzf1/Lef1,2,UPREGULATED,CD8_Naive,19
GO:0050857,positive regulation of antigen receptor-mediated signaling pathway,26/28943,0.000177277,0.005977774,0.003202179,Foxp1/Cd226,2,UPREGULATED,CD8_Naive,19
GO:0070233,negative regulation of T cell apoptotic process,31/28943,0.000253059,0.007356162,0.003940555,Bcl11b/Prkcq,2,UPREGULATED,CD8_Naive,19
GO:0032673,regulation of interleukin-4 production,33/28943,0.00028708,0.007806721,0.004181911,Prkcq/Lef1,2,UPREGULATED,CD8_Naive,19
GO:0032633,interleukin-4 production,40/28943,0.000422731,0.010798855,0.00578474,Prkcq/Lef1,2,UPREGULATED,CD8_Naive,19
GO:0043368,positive T cell selection,41/28943,0.000444205,0.011013671,0.005899813,Themis/Bcl11b,2,UPREGULATED,CD8_Naive,19
GO:0030851,granulocyte differentiation,45/28943,0.00053531,0.012893322,0.006906706,Ikzf1/Lef1,2,UPREGULATED,CD8_Naive,19
GO:0070232,regulation of T cell apoptotic process,49/28943,0.000634714,0.014771708,0.007912921,Bcl11b/Prkcq,2,UPREGULATED,CD8_Naive,19
GO:0048538,thymus development,57/28943,0.000858233,0.018087259,0.009688998,Bcl11b/Ikzf1,2,UPREGULATED,CD8_Naive,19
GO:0045058,T cell selection,58/28943,0.000888475,0.018267919,0.009785774,Themis/Bcl11b,2,UPREGULATED,CD8_Naive,19
GO:0021872,forebrain generation of neurons,62/28943,0.00101453,0.020332833,0.010891909,Bcl11b/Lef1,2,UPREGULATED,CD8_Naive,19
GO:0050854,regulation of antigen receptor-mediated signaling pathway,65/28943,0.001114391,0.020422426,0.010939902,Foxp1/Cd226,2,UPREGULATED,CD8_Naive,19
GO:0070231,T cell apoptotic process,66/28943,0.001148687,0.020603052,0.01103666,Bcl11b/Prkcq,2,UPREGULATED,CD8_Naive,19
GO:0098900,regulation of action potential,68/28943,0.00121879,0.021404997,0.011466247,Foxp1/Fgf13,2,UPREGULATED,CD8_Naive,19
GO:0042093,T-helper cell differentiation,69/28943,0.001254595,0.021584148,0.011562214,Foxp1/Lef1,2,UPREGULATED,CD8_Naive,19
GO:0002294,CD4-positive| alpha-beta T cell differentiation involved in immune response,70/28943,0.001290901,0.021764586,0.011658872,Foxp1/Lef1,2,UPREGULATED,CD8_Naive,19
GO:0002293,alpha-beta T cell differentiation involved in immune response,71/28943,0.001327707,0.021946224,0.011756172,Foxp1/Lef1,2,UPREGULATED,CD8_Naive,19
GO:0002287,alpha-beta T cell activation involved in immune response,72/28943,0.001365014,0.02212898,0.011854071,Foxp1/Lef1,2,UPREGULATED,CD8_Naive,19
GO:0002763,positive regulation of myeloid leukocyte differentiation,73/28943,0.00140282,0.022312781,0.011952529,Ikzf1/Lef1,2,UPREGULATED,CD8_Naive,19
GO:0002292,T cell differentiation involved in immune response,78/28943,0.001599314,0.024967065,0.013374378,Foxp1/Lef1,2,UPREGULATED,CD8_Naive,19
GO:0021766,hippocampus development,79/28943,0.0016401,0.025045173,0.013416219,Lef1/Fgf13,2,UPREGULATED,CD8_Naive,19
GO:0007405,neuroblast proliferation,81/28943,0.001723155,0.025045173,0.013416219,Lef1/Fgf13,2,UPREGULATED,CD8_Naive,19
GO:0046626,regulation of insulin receptor signaling pathway,81/28943,0.001723155,0.025045173,0.013416219,Ccnd3/Prkcq,2,UPREGULATED,CD8_Naive,19
GO:0043367,CD4-positive| alpha-beta T cell differentiation,93/28943,0.002262691,0.029969529,0.016054102,Foxp1/Lef1,2,UPREGULATED,CD8_Naive,19
GO:0042475,odontogenesis of dentin-containing tooth,94/28943,0.002310818,0.029969529,0.016054102,Bcl11b/Lef1,2,UPREGULATED,CD8_Naive,19
GO:0021761,limbic system development,107/28943,0.002980239,0.036946197,0.01979137,Lef1/Fgf13,2,UPREGULATED,CD8_Naive,19
