ID,Description,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Regulation,Cell_Population,Treatment
GO:0071362,cellular response to ether,10/28943,0.005171332,0.046410805,0.022626051,Foxp1,1,UPREGULATED,CD8_Naive,307
GO:1902884,positive regulation of response to oxidative stress,10/28943,0.005171332,0.046410805,0.022626051,Foxp1,1,UPREGULATED,CD8_Naive,307
GO:1905150,regulation of voltage-gated sodium channel activity,10/28943,0.005171332,0.046410805,0.022626051,Fgf13,1,UPREGULATED,CD8_Naive,307
GO:0031077,post-embryonic camera-type eye development,11/28943,0.005687091,0.046410805,0.022626051,Bcl11b,1,UPREGULATED,CD8_Naive,307
GO:0031620,regulation of fever generation,11/28943,0.005687091,0.046410805,0.022626051,Ccl5,1,UPREGULATED,CD8_Naive,307
GO:0035701,hematopoietic stem cell migration,11/28943,0.005687091,0.046410805,0.022626051,Bcl11b,1,UPREGULATED,CD8_Naive,307
GO:0042117,monocyte activation,11/28943,0.005687091,0.046410805,0.022626051,Foxp1,1,UPREGULATED,CD8_Naive,307
GO:0042118,endothelial cell activation,11/28943,0.005687091,0.046410805,0.022626051,Foxp1,1,UPREGULATED,CD8_Naive,307
GO:2000109,regulation of macrophage apoptotic process,11/28943,0.005687091,0.046410805,0.022626051,Ccl5,1,UPREGULATED,CD8_Naive,307
GO:0060433,bronchus development,12/28943,0.006202599,0.046410805,0.022626051,Foxp1,1,UPREGULATED,CD8_Naive,307
GO:0070244,negative regulation of thymocyte apoptotic process,12/28943,0.006202599,0.046410805,0.022626051,Bcl11b,1,UPREGULATED,CD8_Naive,307
GO:0001731,formation of translation preinitiation complex,13/28943,0.006717858,0.046410805,0.022626051,Rpl13a,1,UPREGULATED,CD8_Naive,307
GO:0002329,pre-B cell differentiation,13/28943,0.006717858,0.046410805,0.022626051,Foxp1,1,UPREGULATED,CD8_Naive,307
GO:0031652,positive regulation of heat generation,13/28943,0.006717858,0.046410805,0.022626051,Ccl5,1,UPREGULATED,CD8_Naive,307
GO:0033625,positive regulation of integrin activation,13/28943,0.006717858,0.046410805,0.022626051,Skap1,1,UPREGULATED,CD8_Naive,307
GO:0043922,negative regulation by host of viral transcription,13/28943,0.006717858,0.046410805,0.022626051,Ccl5,1,UPREGULATED,CD8_Naive,307
GO:0045472,response to ether,13/28943,0.006717858,0.046410805,0.022626051,Foxp1,1,UPREGULATED,CD8_Naive,307
GO:0071888,macrophage apoptotic process,13/28943,0.006717858,0.046410805,0.022626051,Ccl5,1,UPREGULATED,CD8_Naive,307
GO:0001660,fever generation,14/28943,0.007232868,0.046410805,0.022626051,Ccl5,1,UPREGULATED,CD8_Naive,307
GO:0002551,mast cell chemotaxis,14/28943,0.007232868,0.046410805,0.022626051,Ccl5,1,UPREGULATED,CD8_Naive,307
GO:0034116,positive regulation of heterotypic cell-cell adhesion,14/28943,0.007232868,0.046410805,0.022626051,Skap1,1,UPREGULATED,CD8_Naive,307
GO:0061052,negative regulation of cell growth involved in cardiac muscle cell development,14/28943,0.007232868,0.046410805,0.022626051,Foxp1,1,UPREGULATED,CD8_Naive,307
GO:0061140,lung secretory cell differentiation,14/28943,0.007232868,0.046410805,0.022626051,Foxp1,1,UPREGULATED,CD8_Naive,307
GO:0072683,T cell extravasation,14/28943,0.007232868,0.046410805,0.022626051,Ccl5,1,UPREGULATED,CD8_Naive,307
GO:2000343,positive regulation of chemokine (C-X-C motif) ligand 2 production,14/28943,0.007232868,0.046410805,0.022626051,Ccl5,1,UPREGULATED,CD8_Naive,307
GO:0010820,positive regulation of T cell chemotaxis,15/28943,0.007747629,0.046410805,0.022626051,Ccl5,1,UPREGULATED,CD8_Naive,307
GO:0031269,pseudopodium assembly,15/28943,0.007747629,0.046410805,0.022626051,Ccl5,1,UPREGULATED,CD8_Naive,307
GO:0043383,negative T cell selection,15/28943,0.007747629,0.046410805,0.022626051,Themis,1,UPREGULATED,CD8_Naive,307
GO:0048755,branching morphogenesis of a nerve,15/28943,0.007747629,0.046410805,0.022626051,Fgf13,1,UPREGULATED,CD8_Naive,307
GO:0010819,regulation of T cell chemotaxis,16/28943,0.00826214,0.046410805,0.022626051,Ccl5,1,UPREGULATED,CD8_Naive,307
GO:0031650,regulation of heat generation,16/28943,0.00826214,0.046410805,0.022626051,Ccl5,1,UPREGULATED,CD8_Naive,307
GO:0034112,positive regulation of homotypic cell-cell adhesion,16/28943,0.00826214,0.046410805,0.022626051,Ccl5,1,UPREGULATED,CD8_Naive,307
GO:0045947,negative regulation of translational initiation,16/28943,0.00826214,0.046410805,0.022626051,Rpl13a,1,UPREGULATED,CD8_Naive,307
GO:0055057,neuroblast division,16/28943,0.00826214,0.046410805,0.022626051,Fgf13,1,UPREGULATED,CD8_Naive,307
GO:0070234,positive regulation of T cell apoptotic process,16/28943,0.00826214,0.046410805,0.022626051,Ccl5,1,UPREGULATED,CD8_Naive,307
GO:0003334,keratinocyte development,17/28943,0.008776402,0.046410805,0.022626051,Bcl11b,1,UPREGULATED,CD8_Naive,307
GO:0031268,pseudopodium organization,17/28943,0.008776402,0.046410805,0.022626051,Ccl5,1,UPREGULATED,CD8_Naive,307
GO:0045655,regulation of monocyte differentiation,17/28943,0.008776402,0.046410805,0.022626051,Foxp1,1,UPREGULATED,CD8_Naive,307
GO:0060766,negative regulation of androgen receptor signaling pathway,17/28943,0.008776402,0.046410805,0.022626051,Foxp1,1,UPREGULATED,CD8_Naive,307
GO:0097531,mast cell migration,17/28943,0.008776402,0.046410805,0.022626051,Ccl5,1,UPREGULATED,CD8_Naive,307
GO:1904862,inhibitory synapse assembly,17/28943,0.008776402,0.046410805,0.022626051,Fgf13,1,UPREGULATED,CD8_Naive,307
GO:0036035,osteoclast development,18/28943,0.009290416,0.047910905,0.023357374,Foxp1,1,UPREGULATED,CD8_Naive,307
GO:0050855,regulation of B cell receptor signaling pathway,18/28943,0.009290416,0.047910905,0.023357374,Foxp1,1,UPREGULATED,CD8_Naive,307
GO:0140131,positive regulation of lymphocyte chemotaxis,18/28943,0.009290416,0.047910905,0.023357374,Ccl5,1,UPREGULATED,CD8_Naive,307
GO:0021756,striatum development,19/28943,0.00980418,0.048942469,0.023860279,Bcl11b,1,UPREGULATED,CD8_Naive,307
GO:0033623,regulation of integrin activation,19/28943,0.00980418,0.048942469,0.023860279,Skap1,1,UPREGULATED,CD8_Naive,307
GO:0048245,eosinophil chemotaxis,19/28943,0.00980418,0.048942469,0.023860279,Ccl5,1,UPREGULATED,CD8_Naive,307
GO:0070243,regulation of thymocyte apoptotic process,19/28943,0.00980418,0.048942469,0.023860279,Bcl11b,1,UPREGULATED,CD8_Naive,307
GO:0000028,ribosomal small subunit assembly,20/28943,0.010317696,0.049524943,0.024144245,Rps14,1,UPREGULATED,CD8_Naive,307
GO:0003159,morphogenesis of an endothelium,20/28943,0.010317696,0.049524943,0.024144245,Foxp1,1,UPREGULATED,CD8_Naive,307
GO:0061154,endothelial tube morphogenesis,20/28943,0.010317696,0.049524943,0.024144245,Foxp1,1,UPREGULATED,CD8_Naive,307
GO:0034341,response to interferon-gamma,139/28943,3.74E-06,0.001608547,0.000488274,Ccl5/Gapdh/Ifitm1,3,UPREGULATED,CD8_Exhausted_2,307
GO:0044403,biological process involved in symbiotic interaction,272/28943,2.79E-05,0.003003641,0.000911754,Ccl5/Gapdh/Ifitm1,3,UPREGULATED,CD8_Exhausted_2,307
GO:0048245,eosinophil chemotaxis,19/28943,8.56E-06,0.001813821,0.000550584,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0072677,eosinophil migration,23/28943,1.27E-05,0.001813821,0.000550584,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0048246,macrophage chemotaxis,47/28943,5.39E-05,0.004202909,0.001275791,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0070232,regulation of T cell apoptotic process,49/28943,5.86E-05,0.004202909,0.001275791,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0045071,negative regulation of viral genome replication,58/28943,8.23E-05,0.004696423,0.001425597,Ccl5/Ifitm1,2,UPREGULATED,CD8_Exhausted_2,307
GO:0002548,monocyte chemotaxis,60/28943,8.82E-05,0.004696423,0.001425597,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0070231,T cell apoptotic process,66/28943,0.000106758,0.004696423,0.001425597,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:1905517,macrophage migration,67/28943,0.000110031,0.004696423,0.001425597,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0071677,positive regulation of mononuclear cell migration,70/28943,0.000120141,0.004696423,0.001425597,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0070228,regulation of lymphocyte apoptotic process,85/28943,0.000177293,0.006352998,0.00192845,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0031640,killing of cells of other organism,94/28943,0.000216847,0.006802749,0.002064972,Gapdh/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0045069,regulation of viral genome replication,95/28943,0.000221485,0.006802749,0.002064972,Ccl5/Ifitm1,2,UPREGULATED,CD8_Exhausted_2,307
GO:0048525,negative regulation of viral process,101/28943,0.00025033,0.006996451,0.00212377,Ccl5/Ifitm1,2,UPREGULATED,CD8_Exhausted_2,307
GO:0030593,neutrophil chemotaxis,103/28943,0.000260333,0.006996451,0.00212377,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0070227,lymphocyte apoptotic process,109/28943,0.000291502,0.007231324,0.002195065,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0071346,cellular response to interferon-gamma,112/28943,0.000307739,0.007231324,0.002195065,Ccl5/Gapdh,2,UPREGULATED,CD8_Exhausted_2,307
GO:2000106,regulation of leukocyte apoptotic process,119/28943,0.000347312,0.007231324,0.002195065,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0051702,biological process involved in interaction with symbiont,120/28943,0.000353158,0.007231324,0.002195065,Ccl5/Gapdh,2,UPREGULATED,CD8_Exhausted_2,307
GO:0071675,regulation of mononuclear cell migration,120/28943,0.000353158,0.007231324,0.002195065,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0071621,granulocyte chemotaxis,129/28943,0.000407933,0.007744854,0.002350947,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0019079,viral genome replication,130/28943,0.00041426,0.007744854,0.002350947,Ccl5/Ifitm1,2,UPREGULATED,CD8_Exhausted_2,307
GO:1990266,neutrophil migration,133/28943,0.000433526,0.007767335,0.002357771,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,139/28943,0.00047335,0.008141623,0.002471386,Gapdh/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0071887,leukocyte apoptotic process,148/28943,0.000536311,0.008571681,0.00260193,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0051928,positive regulation of calcium ion transport,151/28943,0.000558156,0.008571681,0.00260193,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:1903900,regulation of viral life cycle,151/28943,0.000558156,0.008571681,0.00260193,Ccl5/Ifitm1,2,UPREGULATED,CD8_Exhausted_2,307
GO:0002687,positive regulation of leukocyte migration,160/28943,0.000626258,0.009285898,0.002818731,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0097530,granulocyte migration,163/28943,0.000649813,0.009313992,0.002827258,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0050792,regulation of viral process,175/28943,0.000748293,0.010155535,0.003082708,Ccl5/Ifitm1,2,UPREGULATED,CD8_Exhausted_2,307
GO:0019730,antimicrobial humoral response,177/28943,0.000765368,0.010155535,0.003082708,Gapdh/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0045766,positive regulation of angiogenesis,182/28943,0.000808879,0.010155535,0.003082708,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:1904018,positive regulation of vasculature development,182/28943,0.000808879,0.010155535,0.003082708,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0071674,mononuclear cell migration,184/28943,0.000826613,0.010155535,0.003082708,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0042129,regulation of T cell proliferation,196/28943,0.000936963,0.011191506,0.003397177,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0030595,leukocyte chemotaxis,228/28943,0.001264119,0.014691114,0.004459482,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0002685,regulation of leukocyte migration,234/28943,0.001330755,0.01504666,0.004567407,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0042098,T cell proliferation,237/28943,0.001364697,0.01504666,0.004567407,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0097529,myeloid leukocyte migration,243/28943,0.001433826,0.015413635,0.004678802,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0050670,regulation of lymphocyte proliferation,253/28943,0.001552724,0.016284671,0.004943205,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0032944,regulation of mononuclear cell proliferation,258/28943,0.001613895,0.016511473,0.005012051,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0019058,viral life cycle,261/28943,0.001651147,0.016511473,0.005012051,Ccl5/Ifitm1,2,UPREGULATED,CD8_Exhausted_2,307
GO:0001906,cell killing,273/28943,0.00180427,0.017632634,0.005352379,Gapdh/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0070663,regulation of leukocyte proliferation,280/28943,0.001896622,0.018123279,0.005501314,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0051607,defense response to virus,289/28943,0.002018633,0.018594444,0.005644336,Ccl5/Ifitm1,2,UPREGULATED,CD8_Exhausted_2,307
GO:0140546,defense response to symbiont,290/28943,0.002032416,0.018594444,0.005644336,Ccl5/Ifitm1,2,UPREGULATED,CD8_Exhausted_2,307
GO:0051924,regulation of calcium ion transport,296/28943,0.002116067,0.018956431,0.005754216,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0045765,regulation of angiogenesis,308/28943,0.002288244,0.018978797,0.005761006,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:1901342,regulation of vasculature development,312/28943,0.002347078,0.018978797,0.005761006,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0060326,cell chemotaxis,314/28943,0.002376764,0.018978797,0.005761006,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0043270,positive regulation of ion transport,343/28943,0.002827328,0.018978797,0.005761006,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0046651,lymphocyte proliferation,344/28943,0.002843534,0.018978797,0.005761006,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0009615,response to virus,347/28943,0.002892416,0.018978797,0.005761006,Ccl5/Ifitm1,2,UPREGULATED,CD8_Exhausted_2,307
GO:0032943,mononuclear cell proliferation,351/28943,0.002958213,0.018978797,0.005761006,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0016032,viral process,355/28943,0.003024719,0.018978797,0.005761006,Ccl5/Ifitm1,2,UPREGULATED,CD8_Exhausted_2,307
GO:0051346,negative regulation of hydrolase activity,366/28943,0.003211255,0.018978797,0.005761006,Gapdh/Gzma,2,UPREGULATED,CD8_Exhausted_2,307
GO:1903037,regulation of leukocyte cell-cell adhesion,371/28943,0.003297808,0.018978797,0.005761006,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0050863,regulation of T cell activation,378/28943,0.003420828,0.018978797,0.005761006,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0070661,leukocyte proliferation,384/28943,0.003527984,0.018978797,0.005761006,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0050900,leukocyte migration,385/28943,0.003545997,0.018978797,0.005761006,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0007159,leukocyte cell-cell adhesion,411/28943,0.004029634,0.018978797,0.005761006,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0019221,cytokine-mediated signaling pathway,421/28943,0.004223463,0.019264532,0.00584774,Ccl5/Ifitm1,2,UPREGULATED,CD8_Exhausted_2,307
GO:0006959,humoral immune response,425/28943,0.004302205,0.019264532,0.00584774,Gapdh/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0006816,calcium ion transport,449/28943,0.004789103,0.020758581,0.006301258,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0070997,neuron death,450/28943,0.004809926,0.020758581,0.006301258,Ccl5/Gapdh,2,UPREGULATED,CD8_Exhausted_2,307
GO:0010959,regulation of metal ion transport,458/28943,0.004978046,0.021159467,0.006422947,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0022407,regulation of cell-cell adhesion,497/28943,0.005836519,0.022209762,0.006741764,Ccl5/Lgals3,2,UPREGULATED,CD8_Exhausted_2,307
GO:0014062,regulation of serotonin secretion,10/28943,0.002416292,0.018978797,0.005761006,Lgals3,1,UPREGULATED,CD8_Exhausted_2,307
GO:0031620,regulation of fever generation,11/28943,0.002657645,0.018978797,0.005761006,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:2000109,regulation of macrophage apoptotic process,11/28943,0.002657645,0.018978797,0.005761006,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0033632,regulation of cell-cell adhesion mediated by integrin,12/28943,0.002898949,0.018978797,0.005761006,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0031652,positive regulation of heat generation,13/28943,0.003140202,0.018978797,0.005761006,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0043922,negative regulation by host of viral transcription,13/28943,0.003140202,0.018978797,0.005761006,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0071863,regulation of cell proliferation in bone marrow,13/28943,0.003140202,0.018978797,0.005761006,Lgals3,1,UPREGULATED,CD8_Exhausted_2,307
GO:0071888,macrophage apoptotic process,13/28943,0.003140202,0.018978797,0.005761006,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0001660,fever generation,14/28943,0.003381406,0.018978797,0.005761006,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0002551,mast cell chemotaxis,14/28943,0.003381406,0.018978797,0.005761006,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0071838,cell proliferation in bone marrow,14/28943,0.003381406,0.018978797,0.005761006,Lgals3,1,UPREGULATED,CD8_Exhausted_2,307
GO:0072683,T cell extravasation,14/28943,0.003381406,0.018978797,0.005761006,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:1905288,vascular associated smooth muscle cell apoptotic process,14/28943,0.003381406,0.018978797,0.005761006,Gapdh,1,UPREGULATED,CD8_Exhausted_2,307
GO:1905459,regulation of vascular associated smooth muscle cell apoptotic process,14/28943,0.003381406,0.018978797,0.005761006,Gapdh,1,UPREGULATED,CD8_Exhausted_2,307
GO:2000343,positive regulation of chemokine (C-X-C motif) ligand 2 production,14/28943,0.003381406,0.018978797,0.005761006,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0010820,positive regulation of T cell chemotaxis,15/28943,0.00362256,0.018978797,0.005761006,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0031269,pseudopodium assembly,15/28943,0.00362256,0.018978797,0.005761006,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0034392,negative regulation of smooth muscle cell apoptotic process,15/28943,0.00362256,0.018978797,0.005761006,Gapdh,1,UPREGULATED,CD8_Exhausted_2,307
GO:0001771,immunological synapse formation,16/28943,0.003863663,0.018978797,0.005761006,Lgals3,1,UPREGULATED,CD8_Exhausted_2,307
GO:0010819,regulation of T cell chemotaxis,16/28943,0.003863663,0.018978797,0.005761006,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0018119,peptidyl-cysteine S-nitrosylation,16/28943,0.003863663,0.018978797,0.005761006,Gapdh,1,UPREGULATED,CD8_Exhausted_2,307
GO:0031650,regulation of heat generation,16/28943,0.003863663,0.018978797,0.005761006,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0034112,positive regulation of homotypic cell-cell adhesion,16/28943,0.003863663,0.018978797,0.005761006,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0070234,positive regulation of T cell apoptotic process,16/28943,0.003863663,0.018978797,0.005761006,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0001820,serotonin secretion,17/28943,0.004104717,0.018978797,0.005761006,Lgals3,1,UPREGULATED,CD8_Exhausted_2,307
GO:0006735,NADH regeneration,17/28943,0.004104717,0.018978797,0.005761006,Gapdh,1,UPREGULATED,CD8_Exhausted_2,307
GO:0017014,protein nitrosylation,17/28943,0.004104717,0.018978797,0.005761006,Gapdh,1,UPREGULATED,CD8_Exhausted_2,307
GO:0031268,pseudopodium organization,17/28943,0.004104717,0.018978797,0.005761006,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0061621,canonical glycolysis,17/28943,0.004104717,0.018978797,0.005761006,Gapdh,1,UPREGULATED,CD8_Exhausted_2,307
GO:0061718,glucose catabolic process to pyruvate,17/28943,0.004104717,0.018978797,0.005761006,Gapdh,1,UPREGULATED,CD8_Exhausted_2,307
GO:0097531,mast cell migration,17/28943,0.004104717,0.018978797,0.005761006,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0033631,cell-cell adhesion mediated by integrin,18/28943,0.00434572,0.019264532,0.00584774,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0140131,positive regulation of lymphocyte chemotaxis,18/28943,0.00434572,0.019264532,0.00584774,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0061620,glycolytic process through glucose-6-phosphate,20/28943,0.004827577,0.020758581,0.006301258,Gapdh,1,UPREGULATED,CD8_Exhausted_2,307
GO:0070230,positive regulation of lymphocyte apoptotic process,21/28943,0.005068431,0.021159467,0.006422947,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0090280,positive regulation of calcium ion import,21/28943,0.005068431,0.021159467,0.006422947,Lgals3,1,UPREGULATED,CD8_Exhausted_2,307
GO:0090026,positive regulation of monocyte chemotaxis,22/28943,0.005309234,0.021695407,0.006585631,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0010818,T cell chemotaxis,23/28943,0.005549988,0.021695407,0.006585631,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0019835,cytolysis,23/28943,0.005549988,0.021695407,0.006585631,Gzma,1,UPREGULATED,CD8_Exhausted_2,307
GO:0031649,heat generation,23/28943,0.005549988,0.021695407,0.006585631,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0033630,positive regulation of cell adhesion mediated by integrin,23/28943,0.005549988,0.021695407,0.006585631,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0061615,glycolytic process through fructose-6-phosphate,23/28943,0.005549988,0.021695407,0.006585631,Gapdh,1,UPREGULATED,CD8_Exhausted_2,307
GO:1901623,regulation of lymphocyte chemotaxis,23/28943,0.005549988,0.021695407,0.006585631,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0006007,glucose catabolic process,24/28943,0.005790691,0.022209762,0.006741764,Gapdh,1,UPREGULATED,CD8_Exhausted_2,307
GO:0033033,negative regulation of myeloid cell apoptotic process,24/28943,0.005790691,0.022209762,0.006741764,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0010759,positive regulation of macrophage chemotaxis,25/28943,0.006031345,0.022551986,0.006845646,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0050860,negative regulation of T cell receptor signaling pathway,25/28943,0.006031345,0.022551986,0.006845646,Lgals3,1,UPREGULATED,CD8_Exhausted_2,307
GO:0051354,negative regulation of oxidoreductase activity,26/28943,0.006271949,0.023249466,0.007057365,Gzma,1,UPREGULATED,CD8_Exhausted_2,307
GO:0032069,regulation of nuclease activity,27/28943,0.006512503,0.023532573,0.007143303,Gzma,1,UPREGULATED,CD8_Exhausted_2,307
GO:0072567,chemokine (C-X-C motif) ligand 2 production,27/28943,0.006512503,0.023532573,0.007143303,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:2000341,regulation of chemokine (C-X-C motif) ligand 2 production,27/28943,0.006512503,0.023532573,0.007143303,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0006837,serotonin transport,28/28943,0.006753007,0.023998289,0.00728467,Lgals3,1,UPREGULATED,CD8_Exhausted_2,307
GO:0006925,inflammatory cell apoptotic process,28/28943,0.006753007,0.023998289,0.00728467,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0034390,smooth muscle cell apoptotic process,30/28943,0.007233865,0.024914064,0.007562654,Gapdh,1,UPREGULATED,CD8_Exhausted_2,307
GO:0034391,regulation of smooth muscle cell apoptotic process,30/28943,0.007233865,0.024914064,0.007562654,Gapdh,1,UPREGULATED,CD8_Exhausted_2,307
GO:0090025,regulation of monocyte chemotaxis,30/28943,0.007233865,0.024914064,0.007562654,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0035455,response to interferon-alpha,31/28943,0.007474219,0.024914064,0.007562654,Ifitm1,1,UPREGULATED,CD8_Exhausted_2,307
GO:0046597,negative regulation of viral entry into host cell,31/28943,0.007474219,0.024914064,0.007562654,Ifitm1,1,UPREGULATED,CD8_Exhausted_2,307
GO:0050858,negative regulation of antigen receptor-mediated signaling pathway,31/28943,0.007474219,0.024914064,0.007562654,Lgals3,1,UPREGULATED,CD8_Exhausted_2,307
GO:0070233,negative regulation of T cell apoptotic process,31/28943,0.007474219,0.024914064,0.007562654,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:1905523,positive regulation of macrophage migration,31/28943,0.007474219,0.024914064,0.007562654,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0002230,positive regulation of defense response to virus by host,33/28943,0.007954778,0.025913293,0.007865969,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0002675,positive regulation of acute inflammatory response,33/28943,0.007954778,0.025913293,0.007865969,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0070269,pyroptosis,33/28943,0.007954778,0.025913293,0.007865969,Gzma,1,UPREGULATED,CD8_Exhausted_2,307
GO:0010758,regulation of macrophage chemotaxis,34/28943,0.008194983,0.026102538,0.007923414,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:1903901,negative regulation of viral life cycle,34/28943,0.008194983,0.026102538,0.007923414,Ifitm1,1,UPREGULATED,CD8_Exhausted_2,307
GO:2000108,positive regulation of leukocyte apoptotic process,34/28943,0.008194983,0.026102538,0.007923414,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:0045672,positive regulation of osteoclast differentiation,35/28943,0.008435138,0.026475249,0.008036551,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
GO:2000406,positive regulation of T cell migration,35/28943,0.008435138,0.026475249,0.008036551,Ccl5,1,UPREGULATED,CD8_Exhausted_2,307
