"","Log2 fold change","std error (log2)","Lower confidence limit (log2)","Upper confidence limit (log2)","Linear fold change","Lower confidence limit (linear)","Upper confidence limit (linear)","P-value","BY.p.value","method","probe.ID"
"CCND2-mRNA",0.635,0.828,-0.988,2.26,1.55,0.504,4.79,0.446,1,"lm.nb","NM_001759.2:5825"
"LAMA1-mRNA",-0.334,0.436,-1.19,0.521,0.793,0.438,1.43,0.447,1,"lm.nb","NM_005559.3:9002"
"RASAL1-mRNA",-0.368,0.485,-1.32,0.583,0.775,0.401,1.5,0.451,1,"lm.nb","NM_001193520.1:3097"
"GPR160-mRNA",0.681,0.9,-1.08,2.44,1.6,0.472,5.44,0.453,1,"lm.nb","NM_014373.1:760"
"HRAS-mRNA",0.431,0.571,-0.688,1.55,1.35,0.621,2.93,0.454,1,"lm.nb","NM_005343.3:842"
"SMAP1-mRNA",0.4,0.535,-0.648,1.45,1.32,0.638,2.73,0.457,1,"lm.nb","NM_001044305.2:823"
"MGMT-mRNA",0.273,0.365,-0.443,0.989,1.21,0.736,1.98,0.458,1,"lm.nb","NM_002412.3:323"
"CDKN2B-mRNA",-0.316,0.426,-1.15,0.519,0.803,0.45,1.43,0.461,1,"lm.nb","NM_004936.3:906"
"CEBPB-mRNA",0.23,0.311,-0.38,0.839,1.17,0.769,1.79,0.463,1,"lm.nb","NM_005194.3:1731"
"CTNNB1-mRNA",0.452,0.614,-0.751,1.66,1.37,0.594,3.15,0.465,1,"lm.nb","NM_001098209.1:1938"
"CCL18-mRNA",-0.25,0.34,-0.916,0.416,0.841,0.53,1.33,0.465,1,"lm.nb","NM_002988.3:45"
"VHL-mRNA",-0.325,0.445,-1.2,0.548,0.798,0.436,1.46,0.468,1,"lm.nb","NM_198156.1:420"
"MMP7-mRNA",0.749,1.03,-1.27,2.77,1.68,0.415,6.81,0.47,1,"lm.nb","NM_002423.3:265"
"FCGR2A-mRNA",-0.532,0.738,-1.98,0.914,0.692,0.254,1.88,0.474,1,"lm.nb","NM_021642.3:60"
"PROM1-mRNA",0.469,0.653,-0.81,1.75,1.38,0.57,3.36,0.475,1,"lm.nb","NM_001145847.1:596"
"TYMS-mRNA",0.378,0.532,-0.664,1.42,1.3,0.631,2.68,0.48,1,"lm.nb","NM_001071.1:395"
"ENO1-mRNA",0.463,0.653,-0.818,1.74,1.38,0.567,3.35,0.481,1,"lm.nb","NM_001428.3:782"
"PIAS4-mRNA",-0.349,0.494,-1.32,0.619,0.785,0.401,1.54,0.483,1,"lm.nb","NM_015897.2:454"
"S100A9-mRNA",-0.531,0.753,-2.01,0.945,0.692,0.249,1.93,0.484,1,"lm.nb","NM_002965.3:137"
"CLEC4E-mRNA",-0.404,0.573,-1.53,0.719,0.756,0.347,1.65,0.484,1,"lm.nb","NM_014358.3:1392"
"PFKM-mRNA",-0.206,0.296,-0.787,0.374,0.867,0.58,1.3,0.489,1,"lm.nb","NM_000289.5:2672"
"SGK1-mRNA",-0.207,0.298,-0.791,0.377,0.866,0.578,1.3,0.49,1,"lm.nb","NM_005627.3:1621"
"MTOR-mRNA",0.426,0.617,-0.784,1.64,1.34,0.581,3.11,0.493,1,"lm.nb","NM_004958.3:3444"
"MAP3K7-mRNA",0.199,0.291,-0.372,0.77,1.15,0.773,1.7,0.497,1,"lm.nb","NM_003188.3:1178"
"IFITM2-mRNA",0.308,0.452,-0.579,1.19,1.24,0.67,2.29,0.499,1,"lm.nb","NM_006435.2:390"
"RB1-mRNA",0.444,0.66,-0.849,1.74,1.36,0.555,3.34,0.504,1,"lm.nb","NM_000321.2:2769"
"HEY1-mRNA",-0.415,0.617,-1.63,0.795,0.75,0.324,1.74,0.504,1,"lm.nb","NM_001040708.1:1859"
"API5-mRNA",0.445,0.664,-0.857,1.75,1.36,0.552,3.36,0.506,1,"lm.nb","NM_001142930.1:1552"
"DTX4-mRNA",-0.48,0.723,-1.9,0.937,0.717,0.268,1.91,0.509,1,"lm.nb","NM_015177.1:4820"
"DUSP1-mRNA",0.331,0.5,-0.648,1.31,1.26,0.638,2.48,0.51,1,"lm.nb","NM_004417.3:1428"
"CXCL2-mRNA",0.451,0.69,-0.902,1.8,1.37,0.535,3.49,0.516,1,"lm.nb","NM_002089.1:435"
"AQP9-mRNA",-0.475,0.735,-1.92,0.966,0.719,0.265,1.95,0.521,1,"lm.nb","NM_001320635.1:753"
"CD276-mRNA",0.443,0.69,-0.909,1.8,1.36,0.532,3.47,0.523,1,"lm.nb","NM_001024736.1:2119"
"IER3-mRNA",0.421,0.669,-0.889,1.73,1.34,0.54,3.32,0.531,1,"lm.nb","NM_003897.3:204"
"TWF1-mRNA",0.22,0.358,-0.482,0.923,1.17,0.716,1.9,0.541,1,"lm.nb","NM_002822.4:1574"
"EGR1-mRNA",0.228,0.373,-0.503,0.96,1.17,0.705,1.95,0.543,1,"lm.nb","NM_001964.2:2034"
"RPTOR-mRNA",0.386,0.632,-0.853,1.62,1.31,0.554,3.08,0.544,1,"lm.nb","NM_001163034.1:3139"
"F2RL1-mRNA",0.471,0.783,-1.06,2.01,1.39,0.478,4.02,0.55,1,"lm.nb","NM_005242.4:1388"
"HDAC11-mRNA",0.486,0.809,-1.1,2.07,1.4,0.467,4.2,0.55,1,"lm.nb","NM_001330636.1:865"
"IRF2-mRNA",0.173,0.288,-0.392,0.738,1.13,0.762,1.67,0.551,1,"lm.nb","NM_002199.3:1624"
"ROCK1-mRNA",0.429,0.717,-0.977,1.83,1.35,0.508,3.57,0.552,1,"lm.nb","NM_005406.2:3796"
"FLT1-mRNA",-0.51,0.854,-2.18,1.16,0.702,0.22,2.24,0.552,1,"lm.nb","NM_002019.4:530"
"IFNGR1-mRNA",0.415,0.696,-0.949,1.78,1.33,0.518,3.43,0.553,1,"lm.nb","NM_000416.2:1025"
"EDN1-mRNA",-0.386,0.659,-1.68,0.905,0.765,0.313,1.87,0.56,1,"lm.nb","NM_001955.2:770"
"PVR-mRNA",0.28,0.48,-0.66,1.22,1.21,0.633,2.33,0.561,1,"lm.nb","NM_001135768.2:448"
"APH1B-mRNA",0.341,0.585,-0.807,1.49,1.27,0.572,2.81,0.563,1,"lm.nb","NM_001145646.1:541"
"RAD51-mRNA",0.233,0.406,-0.562,1.03,1.18,0.677,2.04,0.567,1,"lm.nb","NM_133487.3:1570"
"RPL7A-mRNA",0.704,1.23,-1.7,3.1,1.63,0.308,8.6,0.568,1,"loglinear","NM_000972.2:657"
"SLC2A1-mRNA",-0.261,0.457,-1.16,0.635,0.834,0.448,1.55,0.57,1,"lm.nb","NM_006516.2:264"
"IGF2R-mRNA",0.469,0.822,-1.14,2.08,1.38,0.453,4.23,0.571,1,"lm.nb","NM_000876.2:7820"
"ARID1A-mRNA",0.348,0.614,-0.855,1.55,1.27,0.553,2.93,0.573,1,"lm.nb","NM_006015.4:1670"
"TGFB1-mRNA",0.202,0.361,-0.506,0.911,1.15,0.704,1.88,0.578,1,"lm.nb","NM_000660.4:1473"
"ITGA2-mRNA",0.412,0.736,-1.03,1.85,1.33,0.489,3.62,0.578,1,"lm.nb","NM_002203.3:903"
"RPL23-mRNA",0.414,0.755,-1.07,1.89,1.33,0.478,3.72,0.585,1,"lm.nb","NM_000978.3:100"
"RELA-mRNA",0.309,0.569,-0.805,1.42,1.24,0.572,2.68,0.589,1,"lm.nb","NM_021975.3:1990"
"FADD-mRNA",0.342,0.633,-0.898,1.58,1.27,0.537,2.99,0.591,1,"lm.nb","NM_003824.3:810"
"FCGR2B-mRNA",-0.378,0.705,-1.76,1,0.769,0.295,2,0.594,1,"lm.nb","NM_001002273.1:870"
"NFKBIE-mRNA",-0.267,0.502,-1.25,0.718,0.831,0.42,1.64,0.597,1,"lm.nb","NM_004556.2:876"
"EIF2B4-mRNA",0.256,0.487,-0.7,1.21,1.19,0.616,2.31,0.602,1,"lm.nb","NM_001034116.1:1258"
"ID4-mRNA",0.455,0.872,-1.25,2.16,1.37,0.419,4.48,0.604,1,"lm.nb","NM_001546.3:2048"
"PSMB5-mRNA",0.358,0.69,-0.995,1.71,1.28,0.502,3.27,0.606,1,"lm.nb","NM_001130725.1:426"
"CCL3/L1-mRNA",0.422,0.817,-1.18,2.02,1.34,0.442,4.06,0.607,1,"lm.nb","NM_021006.5:411"
"CCL2-mRNA",0.451,0.894,-1.3,2.2,1.37,0.406,4.61,0.616,1,"lm.nb","NM_002982.3:303"
"AREG-mRNA",0.541,1.08,-1.57,2.66,1.46,0.336,6.3,0.618,1,"lm.nb","NM_001657.3:717"
"MFGE8-mRNA",-0.224,0.447,-1.1,0.653,0.856,0.466,1.57,0.619,1,"lm.nb","NM_001114614.1:328"
"TMEM173-mRNA",-0.239,0.48,-1.18,0.702,0.847,0.441,1.63,0.621,1,"lm.nb","NM_198282.1:725"
"BAMBI-mRNA",0.225,0.456,-0.667,1.12,1.17,0.63,2.17,0.623,1,"lm.nb","NM_012342.2:824"
"CCNB1-mRNA",0.389,0.787,-1.15,1.93,1.31,0.449,3.82,0.623,1,"lm.nb","NM_031966.2:710"
"PTCD2-mRNA",0.335,0.679,-0.996,1.67,1.26,0.501,3.17,0.624,1,"lm.nb","NM_001284403.1:326"
"VCAM1-mRNA",0.35,0.713,-1.05,1.75,1.27,0.484,3.36,0.625,1,"lm.nb","NM_001078.3:2535"
"FUT4-mRNA",-0.243,0.5,-1.22,0.736,0.845,0.429,1.67,0.629,1,"lm.nb","NM_002033.3:1151"
"MELK-mRNA",0.254,0.526,-0.778,1.29,1.19,0.583,2.44,0.631,1,"lm.nb","NM_014791.2:365"
"ULBP2-mRNA",-0.209,0.439,-1.07,0.651,0.865,0.477,1.57,0.636,1,"lm.nb","NM_025217.2:905"
"PKM-mRNA",0.312,0.662,-0.985,1.61,1.24,0.505,3.05,0.639,1,"lm.nb","NM_001206796.2:1533"
"CD58-mRNA",0.255,0.549,-0.822,1.33,1.19,0.566,2.52,0.644,1,"lm.nb","NM_001144822.1:42"
"A2M-mRNA",-0.394,0.854,-2.07,1.28,0.761,0.239,2.43,0.646,1,"lm.nb","NM_000014.4:1685"
"NOTCH2-mRNA",0.222,0.483,-0.725,1.17,1.17,0.605,2.25,0.648,1,"lm.nb","NM_024408.3:2842"
"TNFRSF10C-mRNA",0.255,0.565,-0.853,1.36,1.19,0.554,2.57,0.653,1,"lm.nb","NM_003841.3:682"
"HMGB1-mRNA",0.282,0.63,-0.953,1.52,1.22,0.517,2.86,0.656,1,"lm.nb","NM_002128.5:3400"
"PRKACB-mRNA",0.338,0.763,-1.16,1.83,1.26,0.448,3.57,0.659,1,"lm.nb","NM_182948.2:805"
"EPCAM-mRNA",0.307,0.708,-1.08,1.7,1.24,0.473,3.24,0.666,1,"lm.nb","NM_002354.2:499"
"GIMAP4-mRNA",-0.285,0.658,-1.58,1.01,0.821,0.336,2.01,0.667,1,"lm.nb","NM_018326.2:315"
"PIK3R1-mRNA",-0.324,0.754,-1.8,1.15,0.799,0.287,2.22,0.669,1,"lm.nb","NM_001242466.1:889"
"KIR3DL1-mRNA",-0.304,0.71,-1.7,1.09,0.81,0.309,2.13,0.67,1,"lm.nb","NM_001322168.1:466"
"GLUL-mRNA",0.395,0.929,-1.43,2.21,1.31,0.372,4.64,0.673,1,"loglinear","NM_002065.6:1485"
"TLR5-mRNA",-0.229,0.552,-1.31,0.853,0.853,0.403,1.81,0.68,1,"lm.nb","NM_003268.5:2570"
"NEIL1-mRNA",-0.235,0.565,-1.34,0.873,0.85,0.394,1.83,0.68,1,"lm.nb","NM_024608.2:1675"
"HLA-DOA-mRNA",0.218,0.531,-0.824,1.26,1.16,0.565,2.39,0.683,1,"lm.nb","NM_002119.3:3075"
"CXCL8-mRNA",-0.315,0.774,-1.83,1.2,0.804,0.281,2.3,0.685,1,"lm.nb","NM_000584.3:170"
"SIRPA-mRNA",0.171,0.428,-0.667,1.01,1.13,0.63,2.01,0.691,1,"lm.nb","NM_001040023.1:3355"
"SFXN1-mRNA",0.228,0.573,-0.896,1.35,1.17,0.537,2.55,0.693,1,"lm.nb","NM_001322977.1:191"
"AKT1-mRNA",0.25,0.636,-0.996,1.5,1.19,0.501,2.82,0.696,1,"lm.nb","NM_005163.2:2207"
"EXO1-mRNA",0.186,0.473,-0.741,1.11,1.14,0.598,2.16,0.696,1,"lm.nb","NM_006027.3:820"
"LY96-mRNA",0.283,0.729,-1.14,1.71,1.22,0.452,3.27,0.699,1,"lm.nb","NM_001195797.1:135"
"DEPTOR-mRNA",0.22,0.575,-0.907,1.35,1.16,0.533,2.55,0.703,1,"lm.nb","NM_001283012.1:1141"
"IL12RB2-mRNA",0.271,0.721,-1.14,1.68,1.21,0.453,3.22,0.708,1,"lm.nb","NM_001319233.1:880"
"BCL2-mRNA",0.233,0.624,-0.99,1.46,1.18,0.503,2.75,0.71,1,"lm.nb","NM_000633.2:1525"
"RNLS-mRNA",0.25,0.693,-1.11,1.61,1.19,0.464,3.05,0.719,1,"lm.nb","NM_001031709.2:726"
"SLC7A5-mRNA",0.116,0.323,-0.516,0.749,1.08,0.699,1.68,0.72,1,"lm.nb","NM_003486.6:2011"
"RRM2-mRNA",0.227,0.629,-1.01,1.46,1.17,0.498,2.75,0.72,1,"lm.nb","NM_001034.1:490"
"CCL7-mRNA",0.235,0.668,-1.07,1.54,1.18,0.475,2.92,0.726,1,"lm.nb","NM_006273.3:588"
"ICOSLG-mRNA",0.215,0.613,-0.986,1.42,1.16,0.505,2.67,0.727,1,"lm.nb","NM_015259.4:1190"
"TLR4-mRNA",0.243,0.693,-1.12,1.6,1.18,0.462,3.03,0.727,1,"lm.nb","NR_024168.1:2575"
"LIF-mRNA",0.217,0.619,-0.997,1.43,1.16,0.501,2.69,0.728,1,"lm.nb","NM_002309.4:3740"
"PECAM1-mRNA",-0.272,0.777,-1.8,1.25,0.828,0.288,2.38,0.728,1,"lm.nb","NM_000442.4:2492"
"CCL4-mRNA",-0.258,0.742,-1.71,1.2,0.836,0.305,2.29,0.729,1,"lm.nb","NM_002984.2:35"
"CDH2-mRNA",-0.137,0.398,-0.918,0.643,0.909,0.529,1.56,0.732,1,"lm.nb","NM_001792.3:3067"
"KIR2DL3-mRNA",-0.201,0.602,-1.38,0.979,0.87,0.384,1.97,0.74,1,"lm.nb","NM_015868.2:145"
"JAK1-mRNA",0.129,0.404,-0.662,0.92,1.09,0.632,1.89,0.751,1,"lm.nb","NM_002227.1:285"
"CXCL3-mRNA",0.207,0.665,-1.1,1.51,1.15,0.467,2.85,0.757,1,"lm.nb","NM_002090.2:467"
"HK2-mRNA",0.141,0.454,-0.749,1.03,1.1,0.595,2.04,0.758,1,"lm.nb","NM_000189.4:2883"
"BIRC3-mRNA",0.153,0.496,-0.82,1.13,1.11,0.566,2.18,0.759,1,"lm.nb","NM_001165.4:6567"
"JAG1-mRNA",0.293,0.994,-1.66,2.24,1.23,0.317,4.73,0.769,1,"lm.nb","NM_000214.2:3509"
"HELLS-mRNA",0.175,0.596,-0.994,1.34,1.13,0.502,2.54,0.77,1,"lm.nb","NM_001289067.1:191"
"FAM124B-mRNA",-0.208,0.709,-1.6,1.18,0.866,0.33,2.27,0.771,1,"lm.nb","NM_001122779.1:1620"
"SERPINA1-mRNA",-0.223,0.76,-1.71,1.27,0.857,0.305,2.41,0.771,1,"lm.nb","NM_001127702.1:963"
"OASL-mRNA",0.161,0.571,-0.959,1.28,1.12,0.514,2.43,0.779,1,"lm.nb","NM_003733.2:1570"
"SMAD5-mRNA",0.102,0.364,-0.612,0.816,1.07,0.654,1.76,0.78,1,"lm.nb","NM_005903.5:5007"
"IL6R-mRNA",0.135,0.486,-0.818,1.09,1.1,0.567,2.13,0.782,1,"lm.nb","NM_000565.3:846"
"MAML2-mRNA",-0.154,0.561,-1.25,0.945,0.898,0.419,1.92,0.784,1,"lm.nb","NM_032427.1:4125"
"RPS6KB1-mRNA",0.0911,0.337,-0.569,0.751,1.07,0.674,1.68,0.788,1,"lm.nb","NM_001272042.1:2451"
"ALDOA-mRNA",0.118,0.437,-0.739,0.975,1.09,0.599,1.97,0.788,1,"lm.nb","NM_000034.3:2049"
"TPM1-mRNA",0.219,0.82,-1.39,1.83,1.16,0.382,3.55,0.791,1,"lm.nb","NM_000366.5:830"
"CDKN1C-mRNA",0.164,0.622,-1.05,1.38,1.12,0.482,2.61,0.793,1,"lm.nb","NM_000076.2:1605"
"TNFRSF11B-mRNA",0.133,0.504,-0.855,1.12,1.1,0.553,2.17,0.793,1,"lm.nb","NM_002546.3:572"
"TNFAIP6-mRNA",0.174,0.676,-1.15,1.5,1.13,0.45,2.82,0.798,1,"lm.nb","NM_007115.3:165"
"NRAS-mRNA",0.0902,0.359,-0.614,0.795,1.06,0.653,1.73,0.803,1,"lm.nb","NM_002524.4:2168"
"SERPINH1-mRNA",0.183,0.744,-1.28,1.64,1.14,0.413,3.12,0.806,1,"lm.nb","NM_001207014.1:1850"
"RAD51C-mRNA",-0.095,0.386,-0.852,0.662,0.936,0.554,1.58,0.807,1,"lm.nb","NM_058216.2:15"
"MSH6-mRNA",0.12,0.494,-0.849,1.09,1.09,0.555,2.13,0.81,1,"lm.nb","NM_000179.2:1015"
"RELB-mRNA",0.156,0.645,-1.11,1.42,1.11,0.464,2.68,0.81,1,"lm.nb","NM_006509.3:956"
"CCND3-mRNA",0.137,0.571,-0.983,1.26,1.1,0.506,2.39,0.811,1,"lm.nb","NM_001136017.2:760"
"NFIL3-mRNA",0.129,0.541,-0.932,1.19,1.09,0.524,2.28,0.812,1,"lm.nb","NM_001289999.1:1466"
"CDK6-mRNA",0.171,0.74,-1.28,1.62,1.13,0.412,3.08,0.818,1,"lm.nb","NM_001145306.1:1373"
"BLM-mRNA",0.0931,0.404,-0.698,0.884,1.07,0.616,1.85,0.818,1,"lm.nb","NM_000057.3:1434"
"PDGFA-mRNA",-0.126,0.549,-1.2,0.951,0.916,0.434,1.93,0.819,1,"lm.nb","NM_033023.4:2390"
"LDHA-mRNA",0.0984,0.431,-0.746,0.943,1.07,0.596,1.92,0.82,1,"lm.nb","NM_001135239.1:1053"
"MAP3K8-mRNA",0.0811,0.357,-0.619,0.781,1.06,0.651,1.72,0.821,1,"lm.nb","NM_001244134.1:493"
"WDR76-mRNA",-0.0699,0.309,-0.675,0.536,0.953,0.626,1.45,0.822,1,"lm.nb","NM_024908.3:1875"
"CD44-mRNA",0.146,0.667,-1.16,1.45,1.11,0.447,2.74,0.828,1,"lm.nb","NM_001001392.1:566"
"ITGAE-mRNA",-0.115,0.534,-1.16,0.932,0.923,0.447,1.91,0.83,1,"lm.nb","NM_002208.4:3647"
"TRAF1-mRNA",-0.104,0.486,-1.06,0.848,0.93,0.481,1.8,0.831,1,"lm.nb","NM_001190945.1:712"
"KIF2C-mRNA",0.168,0.784,-1.37,1.71,1.12,0.387,3.26,0.831,1,"lm.nb","NM_006845.2:1020"
"UBE2C-mRNA",0.2,0.935,-1.63,2.03,1.15,0.323,4.09,0.832,1,"lm.nb","NM_007019.2:445"
"PTPN11-mRNA",-0.0721,0.338,-0.735,0.591,0.951,0.601,1.51,0.832,1,"lm.nb","NM_001330437.1:228"
"LAMC2-mRNA",0.192,0.904,-1.58,1.96,1.14,0.334,3.9,0.832,1,"lm.nb","NM_005562.2:1027"
"MRE11-mRNA",-0.0545,0.257,-0.557,0.448,0.963,0.68,1.36,0.833,1,"lm.nb","NM_001330347.1:2169"
"PFKFB3-mRNA",0.081,0.384,-0.673,0.835,1.06,0.627,1.78,0.834,1,"lm.nb","NM_004566.3:1925"
"DAB2-mRNA",0.0904,0.437,-0.766,0.947,1.06,0.588,1.93,0.837,1,"lm.nb","NM_001244871.1:2475"
"PRKAA2-mRNA",0.103,0.507,-0.891,1.1,1.07,0.539,2.14,0.84,1,"lm.nb","NM_006252.3:4014"
"BNIP3L-mRNA",0.129,0.64,-1.13,1.38,1.09,0.458,2.61,0.841,1,"lm.nb","NM_001330491.1:2559"
"CCNE1-mRNA",-0.101,0.503,-1.09,0.885,0.932,0.471,1.85,0.841,1,"lm.nb","NM_001238.1:1155"
"S100A8-mRNA",-0.141,0.735,-1.58,1.3,0.907,0.334,2.46,0.849,1,"lm.nb","NM_002964.4:365"
"ITGB8-mRNA",0.176,0.922,-1.63,1.98,1.13,0.323,3.95,0.85,1,"lm.nb","NM_002214.2:2609"
"GOT2-mRNA",0.0668,0.354,-0.628,0.761,1.05,0.647,1.69,0.851,1,"lm.nb","NM_002080.3:674"
"APC-mRNA",0.121,0.651,-1.16,1.4,1.09,0.449,2.63,0.854,1,"lm.nb","NM_001127510.2:462"
"VEGFB-mRNA",-0.0692,0.38,-0.814,0.675,0.953,0.569,1.6,0.856,1,"lm.nb","NM_003377.3:687"
"TPI1-mRNA",0.186,1.04,-1.85,2.22,1.14,0.278,4.66,0.858,1,"loglinear","NM_000365.5:153"
"BRIP1-mRNA",0.109,0.62,-1.11,1.32,1.08,0.464,2.5,0.862,1,"lm.nb","NM_032043.2:1570"
"P4HA2-mRNA",0.103,0.6,-1.07,1.28,1.07,0.475,2.43,0.865,1,"lm.nb","NM_001017973.1:1748"
"MAP3K5-mRNA",0.098,0.583,-1.04,1.24,1.07,0.485,2.36,0.867,1,"lm.nb","NM_005923.3:3371"
"CXCL6-mRNA",-0.115,0.714,-1.51,1.28,0.923,0.35,2.44,0.873,1,"lm.nb","NM_002993.3:308"
"MSH2-mRNA",-0.0684,0.428,-0.907,0.77,0.954,0.533,1.7,0.873,1,"lm.nb","NM_000251.1:2514"
"ZEB2-mRNA",0.0868,0.543,-0.978,1.15,1.06,0.508,2.22,0.874,1,"lm.nb","NM_001171653.1:1879"
"LDHB-mRNA",0.116,0.727,-1.31,1.54,1.08,0.404,2.91,0.874,1,"lm.nb","NM_001174097.2:1200"
"IFNAR1-mRNA",0.0676,0.434,-0.783,0.918,1.05,0.581,1.89,0.877,1,"lm.nb","NM_000629.2:461"
"CDH1-mRNA",0.0954,0.615,-1.11,1.3,1.07,0.463,2.46,0.877,1,"lm.nb","NM_004360.3:379"
"BID-mRNA",0.0647,0.417,-0.753,0.882,1.05,0.593,1.84,0.877,1,"lm.nb","NM_001196.3:1604"
"POLD1-mRNA",0.0802,0.53,-0.959,1.12,1.06,0.514,2.17,0.88,1,"lm.nb","NM_001256849.1:1356"
"KAT2B-mRNA",0.0714,0.502,-0.912,1.05,1.05,0.531,2.08,0.887,1,"lm.nb","NM_003884.4:1180"
"NECTIN1-mRNA",-0.0729,0.546,-1.14,0.998,0.951,0.453,2,0.894,1,"lm.nb","NM_002855.4:357"
"BATF3-mRNA",0.058,0.437,-0.798,0.914,1.04,0.575,1.88,0.895,1,"lm.nb","NM_018664.2:725"
"ITGAV-mRNA",0.0741,0.562,-1.03,1.17,1.05,0.491,2.26,0.896,1,"lm.nb","NM_001144999.2:2701"
"CDK2-mRNA",0.0635,0.509,-0.933,1.06,1.04,0.524,2.09,0.901,1,"lm.nb","NM_001290230.1:1543"
"SPRY4-mRNA",-0.093,0.748,-1.56,1.37,0.938,0.34,2.59,0.902,1,"lm.nb","NM_030964.3:1900"
"ARNT2-mRNA",-0.0893,0.747,-1.55,1.37,0.94,0.341,2.59,0.905,1,"lm.nb","NM_014862.3:1133"
"CXCL14-mRNA",0.0408,0.411,-0.764,0.846,1.03,0.589,1.8,0.921,1,"lm.nb","NM_004887.4:990"
"MLH1-mRNA",0.0343,0.363,-0.678,0.747,1.02,0.625,1.68,0.925,1,"lm.nb","NM_000249.2:1605"
"ERO1A-mRNA",-0.0867,0.943,-1.94,1.76,0.942,0.262,3.39,0.927,1,"loglinear","NM_014584.2:963"
"HDAC3-mRNA",-0.0505,0.56,-1.15,1.05,0.966,0.451,2.07,0.928,1,"lm.nb","NM_003883.3:1464"
"TNF-mRNA",0.0468,0.531,-0.993,1.09,1.03,0.502,2.12,0.93,1,"lm.nb","NM_000594.3:1366"
"EIF4EBP1-mRNA",-0.0426,0.52,-1.06,0.976,0.971,0.479,1.97,0.935,1,"lm.nb","NM_004095.3:673"
"TLR1-mRNA",0.0597,0.742,-1.39,1.51,1.04,0.381,2.85,0.936,1,"lm.nb","NM_003263.3:696"
"BIRC5-mRNA",0.0587,0.912,-1.73,1.85,1.04,0.302,3.6,0.949,1,"lm.nb","NM_001168.2:1215"
"PDK1-mRNA",-0.0247,0.504,-1.01,0.962,0.983,0.496,1.95,0.961,1,"lm.nb","NM_002610.3:401"
"BMP2-mRNA",-0.0158,0.365,-0.731,0.699,0.989,0.603,1.62,0.966,1,"lm.nb","NM_001200.3:1193"
"CSF1-mRNA",-0.0244,0.591,-1.18,1.13,0.983,0.44,2.19,0.967,1,"lm.nb","NM_000757.5:251"
"CXCL1-mRNA",-0.0273,0.667,-1.33,1.28,0.981,0.397,2.43,0.967,1,"lm.nb","NM_001511.3:743"
"MB21D1-mRNA",0.0147,0.429,-0.827,0.856,1.01,0.564,1.81,0.973,1,"lm.nb","NM_138441.2:1198"
"CENPF-mRNA",0.0269,0.788,-1.52,1.57,1.02,0.349,2.97,0.973,1,"lm.nb","NM_016343.3:9260"
"ITPK1-mRNA",-0.00822,0.267,-0.531,0.514,0.994,0.692,1.43,0.976,1,"lm.nb","NM_001142593.2:958"
"THBS1-mRNA",0.0198,0.739,-1.43,1.47,1.01,0.371,2.77,0.979,1,"lm.nb","NM_003246.2:3816"
"LOXL2-mRNA",0.013,0.578,-1.12,1.14,1.01,0.46,2.21,0.982,1,"lm.nb","NM_002318.2:40"
"HAVCR2-mRNA",0.00885,0.596,-1.16,1.18,1.01,0.448,2.26,0.988,1,"lm.nb","NM_032782.3:955"
"STC1-mRNA",-0.00493,0.512,-1.01,0.999,0.997,0.497,2,0.992,1,"lm.nb","NM_003155.2:2172"
"RSAD2-mRNA",-0.000267,0.595,-1.17,1.17,1,0.445,2.24,1,1,"lm.nb","NM_080657.4:1057"
