"","Log2 fold change","std error (log2)","Lower confidence limit (log2)","Upper confidence limit (log2)","Linear fold change","Lower confidence limit (linear)","Upper confidence limit (linear)","P-value","BY.p.value","method","probe.ID"
"MET-mRNA",-0.837,0.534,-1.88,0.211,0.56,0.271,1.16,0.122,1,"lm.nb","NM_000245.2:1488"
"ROCK1-mRNA",-0.827,0.529,-1.86,0.209,0.564,0.275,1.16,0.122,1,"lm.nb","NM_005406.2:3796"
"MAML2-mRNA",-0.634,0.405,-1.43,0.161,0.645,0.372,1.12,0.123,1,"lm.nb","NM_032427.1:4125"
"LOXL2-mRNA",0.643,0.416,-0.174,1.46,1.56,0.887,2.75,0.127,1,"lm.nb","NM_002318.2:40"
"PFKFB3-mRNA",-0.511,0.332,-1.16,0.139,0.702,0.447,1.1,0.128,1,"lm.nb","NM_004566.3:1925"
"RPL7A-mRNA",-0.78,0.511,-1.78,0.221,0.582,0.291,1.17,0.131,1,"lm.nb","NM_000972.2:657"
"BCL2L1-mRNA",-0.614,0.403,-1.4,0.176,0.653,0.378,1.13,0.132,1,"lm.nb","NM_001191.3:1421"
"RBL2-mRNA",-0.805,0.532,-1.85,0.238,0.572,0.278,1.18,0.135,1,"lm.nb","NM_001323611.1:1085"
"MYD88-mRNA",-0.293,0.194,-0.674,0.0879,0.816,0.627,1.06,0.136,1,"lm.nb","NM_002468.3:2145"
"GLS-mRNA",-0.456,0.303,-1.05,0.138,0.729,0.483,1.1,0.137,1,"lm.nb","NM_014905.4:165"
"CCND2-mRNA",-1.16,0.777,-2.68,0.363,0.448,0.156,1.29,0.14,1,"lm.nb","NM_001759.2:5825"
"SMAD5-mRNA",-0.399,0.269,-0.925,0.128,0.759,0.527,1.09,0.143,1,"lm.nb","NM_005903.5:5007"
"ARID1A-mRNA",-0.815,0.552,-1.9,0.267,0.568,0.269,1.2,0.144,1,"lm.nb","NM_006015.4:1670"
"OLFML2B-mRNA",0.68,0.462,-0.226,1.59,1.6,0.855,3,0.146,1,"lm.nb","NM_015441.1:2920"
"IFI16-mRNA",-0.901,0.616,-2.11,0.306,0.536,0.232,1.24,0.148,1,"lm.nb","NM_001206567.1:2351"
"IFIT2-mRNA",-0.799,0.546,-1.87,0.272,0.575,0.274,1.21,0.148,1,"lm.nb","NM_001547.4:1995"
"DPP4-mRNA",-1.1,0.754,-2.58,0.377,0.466,0.167,1.3,0.149,1,"lm.nb","NM_001935.3:1861"
"VEGFB-mRNA",-0.435,0.299,-1.02,0.152,0.74,0.493,1.11,0.151,1,"lm.nb","NM_003377.3:687"
"IL33-mRNA",0.774,0.533,-0.27,1.82,1.71,0.829,3.53,0.151,1,"lm.nb","NM_033439.3:1842"
"AQP9-mRNA",0.776,0.54,-0.281,1.83,1.71,0.823,3.57,0.155,1,"lm.nb","NM_001320635.1:753"
"IL12RB2-mRNA",-0.945,0.664,-2.25,0.356,0.519,0.211,1.28,0.159,1,"lm.nb","NM_001319233.1:880"
"CLEC4E-mRNA",0.678,0.479,-0.261,1.62,1.6,0.835,3.07,0.162,1,"lm.nb","NM_014358.3:1392"
"IRF3-mRNA",-0.846,0.604,-2.03,0.339,0.557,0.245,1.26,0.166,1,"lm.nb","NM_001197122.1:607"
"TP53-mRNA",-0.971,0.7,-2.34,0.401,0.51,0.197,1.32,0.17,1,"lm.nb","NM_000546.2:1330"
"TBXAS1-mRNA",-0.614,0.445,-1.49,0.259,0.653,0.357,1.2,0.172,1,"lm.nb","NM_001061.4:709"
"ID4-mRNA",-1.04,0.758,-2.52,0.449,0.487,0.174,1.36,0.176,1,"lm.nb","NM_001546.3:2048"
"CXCL2-mRNA",-0.945,0.697,-2.31,0.422,0.519,0.201,1.34,0.18,1,"lm.nb","NM_002089.1:435"
"CCL7-mRNA",0.704,0.523,-0.32,1.73,1.63,0.801,3.31,0.182,1,"lm.nb","NM_006273.3:588"
"TNF-mRNA",-0.524,0.39,-1.29,0.24,0.695,0.409,1.18,0.184,1,"lm.nb","NM_000594.3:1366"
"ELOB-mRNA",0.706,0.534,-0.34,1.75,1.63,0.79,3.37,0.19,1,"lm.nb","NM_007108.2:800"
"TPSAB1/B2-mRNA",0.854,0.649,-0.418,2.12,1.81,0.749,4.36,0.193,1,"lm.nb","NM_003294.3:556"
"MFGE8-mRNA",-0.742,0.565,-1.85,0.366,0.598,0.277,1.29,0.194,1,"lm.nb","NM_001114614.1:328"
"TPM1-mRNA",-1.7,1.3,-4.25,0.847,0.307,0.0525,1.8,0.195,1,"loglinear","NM_000366.5:830"
"MSH6-mRNA",-0.486,0.374,-1.22,0.248,0.714,0.43,1.19,0.199,1,"lm.nb","NM_000179.2:1015"
"RPTOR-mRNA",0.577,0.445,-0.295,1.45,1.49,0.815,2.73,0.199,1,"lm.nb","NM_001163034.1:3139"
"PTEN-mRNA",-0.693,0.541,-1.75,0.368,0.619,0.297,1.29,0.205,1,"lm.nb","NM_000314.6:6696"
"PTPN11-mRNA",0.299,0.236,-0.164,0.762,1.23,0.892,1.7,0.21,1,"lm.nb","NM_001330437.1:228"
"LDHB-mRNA",-0.719,0.578,-1.85,0.414,0.607,0.277,1.33,0.218,1,"lm.nb","NM_001174097.2:1200"
"BRD3-mRNA",-0.579,0.467,-1.49,0.337,0.669,0.355,1.26,0.219,1,"lm.nb","NM_007371.3:2621"
"IL6R-mRNA",-0.42,0.345,-1.1,0.256,0.748,0.468,1.19,0.227,1,"lm.nb","NM_000565.3:846"
"TAP2-mRNA",-0.494,0.408,-1.29,0.305,0.71,0.408,1.23,0.229,1,"lm.nb","NM_018833.2:912"
"TRAF1-mRNA",0.435,0.361,-0.273,1.14,1.35,0.828,2.21,0.233,1,"lm.nb","NM_001190945.1:712"
"A2M-mRNA",-1.32,1.1,-3.49,0.844,0.4,0.0893,1.79,0.236,1,"loglinear","NM_000014.4:1685"
"SNAI1-mRNA",0.584,0.492,-0.381,1.55,1.5,0.768,2.92,0.24,1,"lm.nb","NM_005985.3:960"
"NF1-mRNA",-0.76,0.645,-2.02,0.504,0.591,0.246,1.42,0.243,1,"lm.nb","NM_000267.3:1260"
"PCK2-mRNA",0.276,0.234,-0.183,0.736,1.21,0.881,1.67,0.243,1,"lm.nb","NM_001018073.2:1307"
"NBN-mRNA",-0.687,0.584,-1.83,0.459,0.621,0.281,1.37,0.244,1,"lm.nb","NM_002485.4:1046"
"RAD50-mRNA",-0.71,0.605,-1.9,0.477,0.611,0.269,1.39,0.245,1,"lm.nb","NM_005732.3:1357"
"PTCD2-mRNA",0.554,0.474,-0.375,1.48,1.47,0.771,2.8,0.246,1,"lm.nb","NM_001284403.1:326"
"PMS2-mRNA",-0.618,0.531,-1.66,0.423,0.652,0.317,1.34,0.249,1,"lm.nb","NM_000535.6:894"
"CTNNB1-mRNA",-0.586,0.504,-1.57,0.402,0.666,0.336,1.32,0.249,1,"lm.nb","NM_001098209.1:1938"
"MLH1-mRNA",0.291,0.251,-0.202,0.784,1.22,0.87,1.72,0.251,1,"lm.nb","NM_000249.2:1605"
"EIF4EBP1-mRNA",0.549,0.483,-0.399,1.5,1.46,0.759,2.82,0.26,1,"lm.nb","NM_004095.3:673"
"FADD-mRNA",0.485,0.427,-0.353,1.32,1.4,0.783,2.5,0.26,1,"lm.nb","NM_003824.3:810"
"CXCL8-mRNA",-0.781,0.689,-2.13,0.569,0.582,0.228,1.48,0.261,1,"lm.nb","NM_000584.3:170"
"PIAS4-mRNA",0.373,0.332,-0.278,1.02,1.3,0.825,2.03,0.265,1,"lm.nb","NM_015897.2:454"
"MELK-mRNA",0.526,0.47,-0.395,1.45,1.44,0.761,2.73,0.267,1,"lm.nb","NM_014791.2:365"
"SMAP1-mRNA",-0.502,0.462,-1.41,0.403,0.706,0.377,1.32,0.281,1,"lm.nb","NM_001044305.2:823"
"NFKBIE-mRNA",-0.371,0.343,-1.04,0.301,0.773,0.485,1.23,0.283,1,"lm.nb","NM_004556.2:876"
"PVR-mRNA",0.398,0.369,-0.325,1.12,1.32,0.798,2.18,0.285,1,"lm.nb","NM_001135768.2:448"
"KRAS-mRNA",-0.259,0.241,-0.732,0.214,0.836,0.602,1.16,0.287,1,"lm.nb","NM_004985.3:1790"
"SRP54-mRNA",-0.452,0.421,-1.28,0.374,0.731,0.413,1.3,0.287,1,"lm.nb","NM_001146282.1:951"
"VCAM1-mRNA",-1.22,1.14,-3.47,1.02,0.428,0.0905,2.03,0.289,1,"loglinear","NM_001078.3:2535"
"CCL5-mRNA",-0.587,0.554,-1.67,0.498,0.666,0.314,1.41,0.293,1,"lm.nb","NM_002985.2:277"
"LIF-mRNA",-0.794,0.753,-2.27,0.681,0.577,0.207,1.6,0.295,1,"lm.nb","NM_002309.4:3740"
"BRD4-mRNA",-0.715,0.679,-2.05,0.616,0.609,0.242,1.53,0.296,1,"lm.nb","NM_001330384.1:2083"
"RELB-mRNA",-0.523,0.505,-1.51,0.467,0.696,0.35,1.38,0.304,1,"lm.nb","NM_006509.3:956"
"CDK2-mRNA",-0.455,0.441,-1.32,0.409,0.729,0.401,1.33,0.305,1,"lm.nb","NM_001290230.1:1543"
"RRM2-mRNA",0.553,0.54,-0.505,1.61,1.47,0.704,3.05,0.31,1,"lm.nb","NM_001034.1:490"
"GPR160-mRNA",-0.792,0.777,-2.31,0.73,0.577,0.201,1.66,0.311,1,"lm.nb","NM_014373.1:760"
"S100A8-mRNA",-0.624,0.618,-1.84,0.587,0.649,0.28,1.5,0.316,1,"lm.nb","NM_002964.4:365"
"MAP3K7-mRNA",-0.263,0.261,-0.776,0.249,0.833,0.584,1.19,0.317,1,"lm.nb","NM_003188.3:1178"
"TREM2-mRNA",-0.526,0.523,-1.55,0.5,0.695,0.341,1.41,0.319,1,"lm.nb","NM_018965.3:848"
"FOSL1-mRNA",-0.33,0.336,-0.988,0.327,0.795,0.504,1.25,0.328,1,"lm.nb","NM_005438.3:1320"
"PRKCA-mRNA",-0.366,0.375,-1.1,0.369,0.776,0.466,1.29,0.333,1,"lm.nb","NM_002737.2:818"
"ITGAV-mRNA",-0.438,0.453,-1.33,0.45,0.738,0.399,1.37,0.337,1,"lm.nb","NM_001144999.2:2701"
"NFKB2-mRNA",-0.261,0.273,-0.796,0.275,0.835,0.576,1.21,0.344,1,"lm.nb","NM_001077494.3:1986"
"EZH2-mRNA",-0.237,0.258,-0.743,0.27,0.849,0.598,1.21,0.363,1,"lm.nb","NM_004456.4:1596"
"ENO1-mRNA",-0.497,0.548,-1.57,0.578,0.709,0.336,1.49,0.368,1,"lm.nb","NM_001428.3:782"
"LYZ-mRNA",-0.644,0.717,-2.05,0.76,0.64,0.242,1.69,0.372,1,"lm.nb","NM_000239.2:381"
"ANGPTL4-mRNA",-0.537,0.608,-1.73,0.655,0.689,0.302,1.57,0.381,1,"lm.nb","NM_001039667.2:1088"
"JAK2-mRNA",-0.339,0.387,-1.1,0.42,0.791,0.467,1.34,0.385,1,"lm.nb","NM_004972.2:455"
"ATM-mRNA",-0.473,0.542,-1.54,0.589,0.72,0.345,1.5,0.386,1,"lm.nb","NM_000051.3:393"
"FPR3-mRNA",-0.476,0.551,-1.56,0.603,0.719,0.34,1.52,0.39,1,"lm.nb","NM_002030.4:733"
"ALDOA-mRNA",-0.365,0.428,-1.2,0.473,0.776,0.434,1.39,0.396,1,"lm.nb","NM_000034.3:2049"
"MGMT-mRNA",-0.376,0.44,-1.24,0.487,0.77,0.424,1.4,0.396,1,"lm.nb","NM_002412.3:323"
"CXCL6-mRNA",-0.532,0.627,-1.76,0.696,0.692,0.295,1.62,0.399,1,"lm.nb","NM_002993.3:308"
"TPI1-mRNA",-0.38,0.45,-1.26,0.502,0.769,0.417,1.42,0.402,1,"lm.nb","NM_000365.5:153"
"BID-mRNA",0.273,0.33,-0.373,0.92,1.21,0.772,1.89,0.41,1,"lm.nb","NM_001196.3:1604"
"TCF3-mRNA",-0.551,0.669,-1.86,0.76,0.682,0.275,1.69,0.413,1,"lm.nb","NM_003200.3:276"
"PARP12-mRNA",-0.44,0.542,-1.5,0.623,0.737,0.353,1.54,0.42,1,"lm.nb","NM_022750.3:1843"
"TNFRSF10D-mRNA",-0.344,0.427,-1.18,0.493,0.788,0.441,1.41,0.423,1,"lm.nb","NM_003840.4:838"
"BRIP1-mRNA",0.369,0.461,-0.535,1.27,1.29,0.69,2.42,0.427,1,"lm.nb","NM_032043.2:1570"
"APH1B-mRNA",0.333,0.425,-0.501,1.17,1.26,0.707,2.25,0.436,1,"lm.nb","NM_001145646.1:541"
"TTC30A-mRNA",0.173,0.224,-0.266,0.612,1.13,0.832,1.53,0.443,1,"lm.nb","NM_152275.3:2492"
"E2F3-mRNA",0.351,0.458,-0.546,1.25,1.28,0.685,2.38,0.446,1,"lm.nb","NM_001243076.2:2707"
"CENPF-mRNA",-0.46,0.6,-1.64,0.716,0.727,0.322,1.64,0.446,1,"lm.nb","NM_016343.3:9260"
"NOTCH2-mRNA",-0.331,0.433,-1.18,0.517,0.795,0.442,1.43,0.447,1,"lm.nb","NM_024408.3:2842"
"MRE11-mRNA",-0.155,0.203,-0.554,0.244,0.898,0.681,1.18,0.449,1,"lm.nb","NM_001330347.1:2169"
"PDZK1IP1-mRNA",-1.06,1.41,-3.83,1.7,0.478,0.0703,3.25,0.454,1,"loglinear","NM_005764.3:229"
"GOT2-mRNA",0.214,0.284,-0.343,0.771,1.16,0.788,1.71,0.454,1,"lm.nb","NM_002080.3:674"
"CASP8-mRNA",-0.503,0.669,-1.81,0.809,0.706,0.284,1.75,0.455,1,"lm.nb","NM_001228.4:762"
"ZC3H12A-mRNA",-0.359,0.48,-1.3,0.582,0.78,0.406,1.5,0.457,1,"lm.nb","NM_025079.2:1379"
"TNFRSF14-mRNA",-0.287,0.385,-1.04,0.467,0.819,0.486,1.38,0.458,1,"lm.nb","NM_003820.3:503"
"LAMC2-mRNA",-0.992,1.37,-3.68,1.7,0.503,0.0778,3.25,0.473,1,"loglinear","NM_005562.2:1027"
"CASP3-mRNA",-0.259,0.359,-0.962,0.444,0.836,0.513,1.36,0.473,1,"lm.nb","NM_032991.2:1002"
"CCL20-mRNA",-0.786,1.1,-2.95,1.38,0.58,0.129,2.6,0.479,1,"loglinear","NM_001130046.1:295"
"KAT2B-mRNA",0.402,0.57,-0.715,1.52,1.32,0.609,2.86,0.483,1,"lm.nb","NM_003884.4:1180"
"CCND1-mRNA",-0.337,0.488,-1.29,0.619,0.791,0.408,1.54,0.492,1,"lm.nb","NM_053056.2:857"
"IRF7-mRNA",-0.268,0.4,-1.05,0.517,0.831,0.482,1.43,0.506,1,"lm.nb","NM_004029.2:1705"
"GIMAP4-mRNA",-0.342,0.514,-1.35,0.666,0.789,0.392,1.59,0.508,1,"lm.nb","NM_018326.2:315"
"RPS6KB1-mRNA",0.169,0.255,-0.329,0.668,1.12,0.796,1.59,0.508,1,"lm.nb","NM_001272042.1:2451"
"IL10RA-mRNA",-0.306,0.463,-1.21,0.601,0.809,0.431,1.52,0.51,1,"lm.nb","NM_001558.2:150"
"AKT1-mRNA",-0.324,0.493,-1.29,0.642,0.799,0.409,1.56,0.513,1,"lm.nb","NM_005163.2:2207"
"RICTOR-mRNA",-0.43,0.658,-1.72,0.859,0.742,0.304,1.81,0.515,1,"lm.nb","NM_001285439.1:117"
"CCNB1-mRNA",-0.422,0.649,-1.7,0.851,0.746,0.309,1.8,0.518,1,"lm.nb","NM_031966.2:710"
"TGFBR1-mRNA",-0.22,0.341,-0.888,0.449,0.859,0.54,1.37,0.522,1,"lm.nb","NM_001130916.2:3011"
"MAP3K5-mRNA",-0.311,0.488,-1.27,0.646,0.806,0.415,1.56,0.527,1,"lm.nb","NM_005923.3:3371"
"HELLS-mRNA",0.272,0.435,-0.582,1.13,1.21,0.668,2.18,0.534,1,"lm.nb","NM_001289067.1:191"
"HRAS-mRNA",-0.251,0.403,-1.04,0.539,0.84,0.486,1.45,0.535,1,"lm.nb","NM_005343.3:842"
"IGF2R-mRNA",-0.368,0.597,-1.54,0.802,0.775,0.344,1.74,0.539,1,"lm.nb","NM_000876.2:7820"
"CD40-mRNA",-0.321,0.521,-1.34,0.701,0.8,0.394,1.63,0.54,1,"lm.nb","NM_001250.5:166"
"CDC20-mRNA",0.316,0.518,-0.7,1.33,1.24,0.616,2.52,0.544,1,"lm.nb","NM_001255.1:915"
"NECTIN1-mRNA",0.238,0.401,-0.548,1.02,1.18,0.684,2.03,0.555,1,"lm.nb","NM_002855.4:357"
"CXCL1-mRNA",-0.453,0.77,-1.96,1.06,0.731,0.257,2.08,0.559,1,"lm.nb","NM_001511.3:743"
"TLR2-mRNA",-0.215,0.368,-0.936,0.506,0.861,0.523,1.42,0.561,1,"lm.nb","NM_001318787.1:484"
"SFXN1-mRNA",-0.278,0.482,-1.22,0.667,0.825,0.429,1.59,0.567,1,"lm.nb","NM_001322977.1:191"
"CD276-mRNA",-0.319,0.564,-1.43,0.788,0.802,0.372,1.73,0.574,1,"lm.nb","NM_001024736.1:2119"
"ERO1A-mRNA",-0.221,0.396,-0.996,0.555,0.858,0.501,1.47,0.579,1,"lm.nb","NM_014584.2:963"
"HDAC3-mRNA",-0.286,0.515,-1.3,0.724,0.82,0.407,1.65,0.58,1,"lm.nb","NM_003883.3:1464"
"API5-mRNA",-0.264,0.479,-1.2,0.674,0.833,0.434,1.6,0.582,1,"lm.nb","NM_001142930.1:1552"
"PTPRC-mRNA",0.257,0.466,-0.657,1.17,1.19,0.634,2.25,0.584,1,"lm.nb","NM_080921.3:99"
"ZEB2-mRNA",-0.4,0.744,-1.86,1.06,0.758,0.276,2.08,0.592,1,"lm.nb","NM_001171653.1:1879"
"LAMB3-mRNA",0.321,0.608,-0.871,1.51,1.25,0.547,2.85,0.6,1,"lm.nb","NM_000228.2:3350"
"TRIM21-mRNA",-0.307,0.587,-1.46,0.844,0.808,0.364,1.8,0.603,1,"lm.nb","NM_003141.3:1190"
"ARNT2-mRNA",-0.349,0.672,-1.67,0.968,0.785,0.315,1.96,0.605,1,"lm.nb","NM_014862.3:1133"
"POLD1-mRNA",0.194,0.374,-0.54,0.928,1.14,0.688,1.9,0.606,1,"lm.nb","NM_001256849.1:1356"
"SLC7A5-mRNA",0.171,0.332,-0.479,0.821,1.13,0.717,1.77,0.608,1,"lm.nb","NM_003486.6:2011"
"TAPBPL-mRNA",-0.251,0.494,-1.22,0.717,0.84,0.43,1.64,0.613,1,"lm.nb","NM_018009.4:1425"
"ITGB3-mRNA",0.253,0.509,-0.745,1.25,1.19,0.597,2.38,0.621,1,"lm.nb","NM_000212.2:4485"
"RIPK1-mRNA",-0.246,0.497,-1.22,0.728,0.843,0.429,1.66,0.622,1,"lm.nb","NM_003804.3:1304"
"HIF1A-mRNA",-0.348,0.713,-1.75,1.05,0.786,0.298,2.07,0.628,1,"lm.nb","NM_181054.2:930"
"FBP1-mRNA",-0.218,0.452,-1.1,0.669,0.86,0.465,1.59,0.632,1,"lm.nb","NM_001127628.1:488"
"CXCL5-mRNA",0.626,1.35,-2.01,3.26,1.54,0.248,9.61,0.643,1,"loglinear","NM_002994.4:475"
"TLR1-mRNA",0.276,0.606,-0.91,1.46,1.21,0.532,2.76,0.649,1,"lm.nb","NM_003263.3:696"
"HMGB1-mRNA",-0.215,0.478,-1.15,0.722,0.861,0.45,1.65,0.654,1,"lm.nb","NM_002128.5:3400"
"PRKAA2-mRNA",-0.198,0.446,-1.07,0.677,0.872,0.475,1.6,0.659,1,"lm.nb","NM_006252.3:4014"
"HK1-mRNA",-0.136,0.308,-0.74,0.469,0.91,0.599,1.38,0.661,1,"lm.nb","NM_000188.2:3355"
"CSF1-mRNA",-0.183,0.419,-1.01,0.639,0.881,0.498,1.56,0.664,1,"lm.nb","NM_000757.5:251"
"FCGR3A/B-mRNA",-0.234,0.55,-1.31,0.843,0.85,0.403,1.79,0.671,1,"lm.nb","NM_000570.4:255"
"HLA-DOA-mRNA",0.184,0.464,-0.725,1.09,1.14,0.605,2.13,0.693,1,"lm.nb","NM_002119.3:3075"
"EIF2B4-mRNA",0.137,0.355,-0.559,0.834,1.1,0.679,1.78,0.7,1,"lm.nb","NM_001034116.1:1258"
"PC-mRNA",-0.183,0.481,-1.13,0.76,0.881,0.458,1.69,0.705,1,"lm.nb","NM_000920.3:262"
"PLOD2-mRNA",-0.514,1.38,-3.22,2.2,0.7,0.107,4.58,0.711,1,"loglinear","NM_182943.2:2588"
"CASP9-mRNA",-0.138,0.375,-0.873,0.596,0.909,0.546,1.51,0.713,1,"lm.nb","XM_011542270.1:326"
"TYMS-mRNA",0.182,0.521,-0.839,1.2,1.13,0.559,2.3,0.728,1,"lm.nb","NM_001071.1:395"
"BRCA2-mRNA",0.2,0.574,-0.925,1.33,1.15,0.527,2.51,0.728,1,"lm.nb","NM_000059.3:1373"
"GPSM3-mRNA",0.187,0.544,-0.88,1.25,1.14,0.543,2.38,0.732,1,"lm.nb","NM_001276501.1:915"
"BAX-mRNA",-0.156,0.458,-1.05,0.742,0.897,0.482,1.67,0.734,1,"lm.nb","NM_004324.3:330"
"APC-mRNA",-0.201,0.594,-1.37,0.964,0.87,0.388,1.95,0.736,1,"lm.nb","NM_001127510.2:462"
"CDK6-mRNA",-0.204,0.604,-1.39,0.98,0.868,0.382,1.97,0.737,1,"lm.nb","NM_001145306.1:1373"
"ITGA2-mRNA",0.167,0.506,-0.825,1.16,1.12,0.565,2.23,0.742,1,"lm.nb","NM_002203.3:903"
"PALMD-mRNA",0.151,0.466,-0.763,1.06,1.11,0.589,2.09,0.748,1,"lm.nb","NM_017734.4:224"
"ITPK1-mRNA",0.0651,0.207,-0.34,0.471,1.05,0.79,1.39,0.754,1,"lm.nb","NM_001142593.2:958"
"TWF1-mRNA",-0.0931,0.299,-0.679,0.493,0.937,0.625,1.41,0.756,1,"lm.nb","NM_002822.4:1574"
"MKI67-mRNA",-0.352,1.15,-2.61,1.91,0.783,0.164,3.75,0.761,1,"loglinear","NM_002417.2:2005"
"STC1-mRNA",0.155,0.515,-0.855,1.17,1.11,0.553,2.24,0.764,1,"lm.nb","NM_003155.2:2172"
"HK2-mRNA",-0.0935,0.312,-0.704,0.517,0.937,0.614,1.43,0.765,1,"lm.nb","NM_000189.4:2883"
"HMGA1-mRNA",0.172,0.585,-0.975,1.32,1.13,0.509,2.5,0.769,1,"lm.nb","NM_145902.2:906"
"SIRPA-mRNA",-0.111,0.387,-0.869,0.646,0.926,0.548,1.57,0.774,1,"lm.nb","NM_001040023.1:3355"
"KIF2C-mRNA",0.179,0.633,-1.06,1.42,1.13,0.479,2.68,0.778,1,"lm.nb","NM_006845.2:1020"
"SAMD9-mRNA",-0.103,0.37,-0.828,0.621,0.931,0.563,1.54,0.781,1,"lm.nb","NM_017654.3:490"
"MSH2-mRNA",-0.0904,0.325,-0.727,0.546,0.939,0.604,1.46,0.782,1,"lm.nb","NM_000251.1:2514"
"TNFRSF10C-mRNA",-0.124,0.463,-1.03,0.784,0.918,0.489,1.72,0.789,1,"lm.nb","NM_003841.3:682"
"CD70-mRNA",-0.15,0.56,-1.25,0.949,0.901,0.421,1.93,0.79,1,"lm.nb","NM_001252.3:420"
"ANLN-mRNA",-0.181,0.728,-1.61,1.25,0.882,0.328,2.37,0.805,1,"lm.nb","NM_018685.2:240"
"VTCN1-mRNA",0.104,0.419,-0.718,0.925,1.07,0.608,1.9,0.806,1,"lm.nb","NM_001253849.1:871"
"LDHA-mRNA",-0.118,0.494,-1.09,0.851,0.922,0.471,1.8,0.813,1,"lm.nb","NM_001135239.1:1053"
"OAS3-mRNA",0.0799,0.343,-0.591,0.751,1.06,0.664,1.68,0.816,1,"lm.nb","NM_006187.3:2354"
"TLR4-mRNA",0.116,0.501,-0.866,1.1,1.08,0.549,2.14,0.818,1,"lm.nb","NR_024168.1:2575"
"DNMT1-mRNA",0.1,0.464,-0.809,1.01,1.07,0.571,2.01,0.83,1,"lm.nb","NM_001130823.2:2500"
"ITGAE-mRNA",-0.0825,0.389,-0.845,0.68,0.944,0.557,1.6,0.833,1,"lm.nb","NM_002208.4:3647"
"FYN-mRNA",-0.116,0.571,-1.23,1,0.923,0.425,2,0.84,1,"lm.nb","NM_002037.5:2125"
"CD3D-mRNA",0.102,0.52,-0.918,1.12,1.07,0.529,2.18,0.845,1,"lm.nb","NM_000732.4:127"
"SLC16A1-mRNA",-0.111,0.602,-1.29,1.07,0.926,0.408,2.1,0.854,1,"lm.nb","NM_003051.3:635"
"TNFAIP6-mRNA",-0.226,1.24,-2.66,2.21,0.855,0.158,4.64,0.857,1,"loglinear","NM_007115.3:165"
"LY96-mRNA",-0.138,0.771,-1.65,1.37,0.909,0.319,2.59,0.858,1,"lm.nb","NM_001195797.1:135"
"MICA-mRNA",0.09,0.518,-0.926,1.11,1.06,0.526,2.15,0.863,1,"lm.nb","NM_000247.1:550"
"ENTPD1-mRNA",-0.0877,0.52,-1.11,0.931,0.941,0.464,1.91,0.867,1,"lm.nb","NM_001098175.1:1418"
"HDAC11-mRNA",0.0945,0.567,-1.02,1.21,1.07,0.494,2.31,0.868,1,"lm.nb","NM_001330636.1:865"
"MICB-mRNA",-0.0566,0.363,-0.768,0.655,0.962,0.587,1.57,0.877,1,"lm.nb","NM_005931.3:1387"
"PIK3R2-mRNA",0.0576,0.37,-0.667,0.782,1.04,0.63,1.72,0.877,1,"lm.nb","NM_005027.3:344"
"CCNE1-mRNA",-0.0624,0.422,-0.889,0.765,0.958,0.54,1.7,0.883,1,"lm.nb","NM_001238.1:1155"
"NRAS-mRNA",-0.0413,0.307,-0.642,0.56,0.972,0.641,1.47,0.893,1,"lm.nb","NM_002524.4:2168"
"TNFRSF11B-mRNA",0.07,0.533,-0.974,1.11,1.05,0.509,2.16,0.896,1,"lm.nb","NM_002546.3:572"
"IRF2-mRNA",0.0276,0.213,-0.391,0.446,1.02,0.763,1.36,0.897,1,"lm.nb","NM_002199.3:1624"
"UBE2C-mRNA",0.0922,0.738,-1.36,1.54,1.07,0.391,2.91,0.901,1,"lm.nb","NM_007019.2:445"
"CDKN2B-mRNA",0.0443,0.36,-0.662,0.75,1.03,0.632,1.68,0.902,1,"lm.nb","NM_004936.3:906"
"NT5E-mRNA",-0.0835,0.726,-1.51,1.34,0.944,0.352,2.53,0.909,1,"lm.nb","NM_002526.3:3526"
"MTOR-mRNA",-0.0561,0.493,-1.02,0.909,0.962,0.493,1.88,0.91,1,"lm.nb","NM_004958.3:3444"
"CDH2-mRNA",0.0455,0.404,-0.747,0.838,1.03,0.596,1.79,0.911,1,"lm.nb","NM_001792.3:3067"
"CD44-mRNA",0.0668,0.61,-1.13,1.26,1.05,0.457,2.4,0.913,1,"lm.nb","NM_001001392.1:566"
"PKM-mRNA",0.0435,0.561,-1.06,1.14,1.03,0.481,2.21,0.938,1,"lm.nb","NM_001206796.2:1533"
"ICOSLG-mRNA",-0.0338,0.475,-0.964,0.896,0.977,0.513,1.86,0.944,1,"lm.nb","NM_015259.4:1190"
"P4HA2-mRNA",0.0399,0.659,-1.25,1.33,1.03,0.42,2.52,0.952,1,"lm.nb","NM_001017973.1:1748"
"PSMB5-mRNA",0.0243,0.509,-0.973,1.02,1.02,0.509,2.03,0.962,1,"lm.nb","NM_001130725.1:426"
"RELA-mRNA",0.0177,0.422,-0.81,0.845,1.01,0.571,1.8,0.967,1,"lm.nb","NM_021975.3:1990"
"BBS1-mRNA",-0.0127,0.327,-0.654,0.629,0.991,0.635,1.55,0.969,1,"lm.nb","NM_024649.4:82"
"ARG2-mRNA",-0.0112,0.311,-0.621,0.599,0.992,0.65,1.51,0.971,1,"lm.nb","NM_001172.3:512"
"BIRC5-mRNA",-0.0229,0.729,-1.45,1.41,0.984,0.366,2.65,0.975,1,"lm.nb","NM_001168.2:1215"
